League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
0;2025-3-24;17;3;10;2;Regular Season;1;0;0;24068
0;2025-3-24;15;2;14;5;Regular Season;1;0;0;24158
0;2025-3-24;22;2;5;6;Regular Season;1;0;0;24109
0;2025-3-25;18;8;9;3;Regular Season;1;0;0;24084
0;2025-3-25;29;3;0;2;Regular Season;1;0;0;24096
0;2025-3-25;21;3;5;1;Regular Season;1;0;0;24129
0;2025-3-25;2;2;8;0;Regular Season;1;0;0;24175
0;2025-3-25;6;3;19;6;Regular Season;1;0;0;24112
0;2025-3-25;23;4;28;5;Regular Season;1;1;1;24067
0;2025-3-25;14;2;24;5;Regular Season;1;0;0;24142
0;2025-3-25;3;2;27;3;Regular Season;1;0;0;24113
0;2025-3-25;13;2;16;3;Regular Season;1;1;1;24130
0;2025-3-26;1;4;10;3;Regular Season;1;1;0;24137
0;2025-3-26;23;2;9;1;Regular Season;1;0;0;24105
0;2025-3-26;30;2;28;1;Regular Season;1;0;0;24119
0;2025-3-26;15;4;24;6;Regular Season;1;0;0;24121
0;2025-3-26;11;5;4;6;Regular Season;1;1;0;24122
0;2025-3-26;13;7;20;1;Regular Season;1;0;0;24201
0;2025-3-27;0;1;25;2;Regular Season;1;0;0;24139
0;2025-3-27;20;4;19;2;Regular Season;1;0;0;24264
0;2025-3-27;17;0;22;3;Regular Season;1;0;0;24071
0;2025-3-27;12;4;30;3;Regular Season;1;0;0;24125
0;2025-3-27;5;3;8;1;Regular Season;1;0;0;24162
0;2025-3-27;14;3;16;5;Regular Season;1;0;0;24141
0;2025-3-27;1;3;4;0;Regular Season;1;0;0;24147
0;2025-3-28;7;1;26;5;Regular Season;1;0;0;24118
0;2025-3-29;3;4;1;2;Regular Season;1;0;0;24126
0;2025-3-29;30;2;6;8;Regular Season;1;0;0;24133
0;2025-3-29;21;4;11;2;Regular Season;1;0;0;24124
0;2025-3-29;13;9;29;2;Regular Season;1;0;0;24150
0;2025-3-29;14;2;12;1;Regular Season;1;1;0;24224
0;2025-3-29;25;8;28;5;Regular Season;1;0;0;24171
0;2025-3-30;17;3;24;4;Regular Season;1;0;0;24073
0;2025-3-30;25;1;5;6;Regular Season;1;0;0;24213
0;2025-3-30;7;7;11;4;Regular Season;1;0;0;24132
0;2025-3-30;14;2;13;3;Regular Season;1;0;0;24194
0;2025-3-30;18;5;0;3;Regular Season;1;0;0;24143
0;2025-3-30;12;4;15;3;Regular Season;1;1;1;24218
0;2025-3-30;4;4;19;3;Regular Season;1;1;1;24176
0;2025-3-30;16;3;21;4;Regular Season;1;0;0;24174
0;2025-3-30;30;2;8;4;Regular Season;1;0;0;24164
0;2025-3-30;22;1;23;3;Regular Season;1;0;0;24117
0;2025-3-31;20;9;17;4;Regular Season;1;0;0;24097
0;2025-3-31;28;4;26;3;Regular Season;1;1;0;24138
0;2025-3-31;10;3;19;5;Regular Season;1;0;0;24196
0;2025-3-31;8;3;16;2;Regular Season;1;1;1;24170
0;2025-3-31;24;6;9;2;Regular Season;1;0;0;24168
0;2025-3-31;3;6;23;4;Regular Season;1;0;0;24123
0;2025-4-1;2;4;4;3;Regular Season;1;1;0;24152
0;2025-4-1;14;1;29;2;Regular Season;1;1;1;24205
0;2025-4-1;10;1;7;3;Regular Season;1;0;0;24131
0;2025-4-1;22;3;11;4;Regular Season;1;1;1;24127
0;2025-4-1;12;4;5;1;Regular Season;1;0;0;24246
0;2025-4-1;18;5;28;4;Regular Season;1;1;0;24144
0;2025-4-1;1;3;9;6;Regular Season;1;0;0;24241
0;2025-4-1;26;3;27;2;Regular Season;1;1;0;24212
0;2025-4-2;15;6;7;3;Regular Season;1;0;0;24135
0;2025-4-2;27;3;6;2;Regular Season;1;0;0;24179
0;2025-4-2;25;0;16;2;Regular Season;1;0;0;24260
0;2025-4-2;23;2;29;1;Regular Season;1;1;0;24146
0;2025-4-2;17;2;18;3;Regular Season;1;0;0;24114
0;2025-4-3;21;1;8;0;Regular Season;1;0;0;24166
0;2025-4-3;15;2;10;3;Regular Season;1;0;0;24265
0;2025-4-3;13;2;26;0;Regular Season;1;0;0;24251
0;2025-4-3;30;5;4;1;Regular Season;1;0;0;24178
0;2025-4-3;6;3;2;5;Regular Season;1;0;0;24165
0;2025-4-3;0;5;3;3;Regular Season;1;0;0;24154
0;2025-4-4;24;2;19;4;Regular Season;1;0;0;24188
0;2025-4-4;0;6;22;3;Regular Season;1;0;0;24155
0;2025-4-5;16;3;28;0;Regular Season;1;0;0;24245
0;2025-4-5;21;4;3;1;Regular Season;1;0;0;24157
0;2025-4-5;14;5;4;6;Regular Season;1;0;0;24262
0;2025-4-5;1;0;23;3;Regular Season;1;0;0;24254
0;2025-4-5;22;5;6;0;Regular Season;1;0;0;24193
0;2025-4-5;5;5;30;4;Regular Season;1;1;1;24191
0;2025-4-5;17;3;12;1;Regular Season;1;0;0;24182
0;2025-4-5;27;8;7;0;Regular Season;1;0;0;24149
0;2025-4-5;9;5;8;2;Regular Season;1;0;0;24183
0;2025-4-6;19;2;24;3;Regular Season;1;0;0;24222
0;2025-4-6;0;4;5;5;Regular Season;1;1;0;24189
0;2025-4-6;21;4;20;3;Regular Season;1;0;0;24177
0;2025-4-6;8;0;1;3;Regular Season;1;0;0;24200
0;2025-4-6;6;0;10;7;Regular Season;1;0;0;24203
0;2025-4-6;14;4;28;5;Regular Season;1;1;1;24285
0;2025-4-6;25;5;26;2;Regular Season;1;0;0;24270
0;2025-4-6;18;1;4;2;Regular Season;1;0;0;24167
0;2025-4-6;3;3;27;4;Regular Season;1;0;0;24156
0;2025-4-6;2;4;9;3;Regular Season;1;1;1;24169
0;2025-4-7;26;2;22;5;Regular Season;1;0;0;24187
0;2025-4-7;17;2;29;3;Regular Season;1;0;0;24160
0;2025-4-7;18;6;20;7;Regular Season;1;1;0;24198
0;2025-4-8;0;5;8;2;Regular Season;1;0;0;24180
0;2025-4-8;13;4;11;6;Regular Season;1;0;0;24207
0;2025-4-8;19;2;30;1;Regular Season;1;0;0;24216
0;2025-4-8;25;2;23;3;Regular Season;1;1;1;24242
0;2025-4-8;21;3;10;2;Regular Season;1;1;0;24248
0;2025-4-8;5;2;7;1;Regular Season;1;0;0;24199
0;2025-4-8;12;4;3;3;Regular Season;1;0;0;24159
0;2025-4-9;16;4;0;1;Regular Season;1;0;0;24210
0;2025-4-9;30;2;20;3;Regular Season;1;0;0;24239
0;2025-4-9;4;6;14;5;Regular Season;1;0;0;24277
0;2025-4-9;17;2;15;5;Regular Season;1;0;0;24151
0;2025-4-9;6;1;27;3;Regular Season;1;0;0;24186
0;2025-4-9;29;3;12;6;Regular Season;1;0;0;24209
0;2025-4-9;11;0;25;2;Regular Season;1;0;0;24192
0;2025-4-9;22;3;1;2;Regular Season;1;1;1;24220
0;2025-4-10;13;1;24;2;Regular Season;1;0;0;24240
0;2025-4-10;2;4;23;2;Regular Season;1;0;0;24163
0;2025-4-10;7;6;26;5;Regular Season;1;0;0;24223
0;2025-4-10;18;1;9;5;Regular Season;1;0;0;24173
0;2025-4-11;13;3;28;4;Regular Season;1;0;0;24225
0;2025-4-11;2;6;11;5;Regular Season;1;0;0;24243
0;2025-4-17;10;3;13;2;Playoffs;1;0;0;28594
0;2025-4-17;24;8;27;5;Playoffs;1;0;0;28596
0;2025-4-17;30;4;12;3;Playoffs;1;1;0;28597
0;2025-4-17;19;3;29;1;Playoffs;1;0;0;28595
0;2025-4-17;28;3;0;2;Playoffs;1;0;0;28590
0;2025-4-17;18;2;15;1;Playoffs;1;0;0;28591
0;2025-4-17;25;5;4;2;Playoffs;1;0;0;28593
0;2025-4-17;2;3;1;1;Playoffs;1;0;0;28592
0;2025-4-20;19;2;29;5;Playoffs;1;0;0;28603
0;2025-4-20;24;1;27;4;Playoffs;1;0;0;28604
0;2025-4-20;30;3;12;0;Playoffs;1;0;0;28605
0;2025-4-20;10;7;13;3;Playoffs;1;0;0;28602
0;2025-4-20;18;2;15;4;Playoffs;1;0;0;28599
0;2025-4-20;28;2;0;1;Playoffs;1;1;0;28598
0;2025-4-20;25;7;4;4;Playoffs;1;0;0;28601
0;2025-4-20;2;7;1;4;Playoffs;1;0;0;28600
0;2025-4-23;29;3;19;5;Playoffs;1;0;0;28611
0;2025-4-23;27;0;24;5;Playoffs;1;0;0;28612
0;2025-4-23;12;1;30;3;Playoffs;1;0;0;28613
0;2025-4-23;13;2;10;3;Playoffs;1;1;0;28610
0;2025-4-23;4;1;25;2;Playoffs;1;0;0;28609
0;2025-4-23;15;4;18;1;Playoffs;1;0;0;28607
0;2025-4-23;0;2;28;5;Playoffs;1;0;0;28606
0;2025-4-23;1;3;2;2;Playoffs;1;0;0;28608
0;2025-4-26;29;5;19;6;Playoffs;1;1;0;28619
0;2025-4-26;12;1;30;9;Playoffs;1;0;0;28621
0;2025-4-26;13;2;10;4;Playoffs;1;0;0;28618
0;2025-4-26;27;4;24;3;Playoffs;1;0;0;28620
0;2025-4-26;0;1;28;5;Playoffs;1;0;0;28614
0;2025-4-26;4;4;25;3;Playoffs;1;0;0;28617
0;2025-4-26;15;3;18;1;Playoffs;1;0;0;28615
0;2025-4-26;1;2;2;4;Playoffs;1;0;0;28616
0;2025-4-28;24;5;27;4;Playoffs;1;0;0;28674
0;2025-4-28;25;2;4;3;Playoffs;1;0;0;28672
0;2025-4-28;19;5;29;3;Playoffs;1;0;0;28673
0;2025-4-28;2;5;1;4;Playoffs;1;1;0;28671
0;2025-4-28;18;5;15;6;Playoffs;1;1;0;28670
0;2025-4-30;27;2;24;1;Playoffs;1;0;0;28680
0;2025-4-30;4;5;25;1;Playoffs;1;0;0;28679
0;2025-5-2;24;2;27;1;Playoffs;1;0;0;28684
0;2025-5-2;25;4;4;3;Playoffs;1;0;0;28683
0;2025-5-5;10;0;19;3;Playoffs;1;0;0;28697
0;2025-5-5;24;5;30;4;Playoffs;1;0;0;28698
0;2025-5-5;2;3;25;1;Playoffs;1;0;0;28696
0;2025-5-5;28;4;15;5;Playoffs;1;1;0;28695
0;2025-5-8;24;3;30;6;Playoffs;1;0;0;28702
0;2025-5-8;10;5;19;4;Playoffs;1;1;0;28701
0;2025-5-8;2;6;25;3;Playoffs;1;0;0;28700
0;2025-5-8;28;4;15;2;Playoffs;1;0;0;28699
0;2025-5-11;30;4;24;3;Playoffs;1;0;0;28706
0;2025-5-11;19;1;10;2;Playoffs;1;0;0;28705
0;2025-5-11;15;5;28;4;Playoffs;1;1;0;28703
0;2025-5-11;25;6;2;5;Playoffs;1;0;0;28704
0;2025-5-14;30;2;24;5;Playoffs;1;0;0;28710
0;2025-5-14;19;1;10;4;Playoffs;1;0;0;28709
0;2025-5-14;25;4;2;1;Playoffs;1;0;0;28708
0;2025-5-14;15;4;28;2;Playoffs;1;0;0;28707
0;2025-5-16;10;3;19;2;Playoffs;1;1;0;28733
0;2025-5-16;24;5;30;4;Playoffs;1;0;0;28734
0;2025-5-16;2;2;25;1;Playoffs;1;1;0;28732
0;2025-5-16;28;7;15;0;Playoffs;1;0;0;28731
0;2025-5-18;30;5;24;2;Playoffs;1;0;0;28741
0;2025-5-18;25;6;2;1;Playoffs;1;0;0;28740
0;2025-5-18;15;5;28;4;Playoffs;1;1;0;28739
0;2025-5-20;24;5;30;3;Playoffs;1;0;0;28745
0;2025-5-20;2;5;25;4;Playoffs;1;0;0;28744
0;2025-5-23;2;5;15;1;Playoffs;1;0;0;28750
0;2025-5-23;10;5;24;3;Playoffs;1;0;0;28751
0;2025-5-26;10;4;24;3;Playoffs;1;0;0;28753
0;2025-5-26;2;2;15;3;Playoffs;1;0;0;28752
0;2025-5-29;24;0;10;3;Playoffs;1;0;0;28755
0;2025-5-29;15;4;2;1;Playoffs;1;0;0;28754
0;2025-6-1;15;3;2;0;Playoffs;1;0;0;28756
0;2025-6-1;24;1;10;5;Playoffs;1;0;0;28757
0;2025-6-3;2;3;15;6;Playoffs;1;0;0;28767
0;2025-6-6;10;5;15;2;Playoffs;1;0;0;28768
0;2025-6-9;10;1;15;0;Playoffs;1;0;0;28769
0;2025-6-12;15;1;10;2;Playoffs;1;0;0;28770
0;2025-6-15;15;3;10;6;Playoffs;1;0;0;28771
1;2024-9-20;49;2;41;4;Pre-Season;1;0;0;25693
1;2024-9-20;39;2;56;3;Pre-Season;1;0;0;25695
1;2024-9-20;34;5;32;2;Pre-Season;1;0;0;25691
1;2024-9-20;43;5;42;0;Pre-Season;1;0;0;25697
1;2024-9-20;47;5;54;2;Pre-Season;1;0;0;25703
1;2024-9-20;48;6;53;1;Pre-Season;1;0;0;25705
1;2024-9-20;40;3;37;4;Pre-Season;1;0;0;25701
1;2024-9-20;59;5;57;3;Pre-Season;1;0;0;25699
1;2024-9-20;46;1;45;4;Pre-Season;1;0;0;25677
1;2024-9-20;31;3;44;6;Pre-Season;1;0;0;25679
1;2024-9-20;55;4;51;1;Pre-Season;1;0;0;25681
1;2024-9-20;58;5;60;1;Pre-Season;1;0;0;25689
1;2024-9-20;33;2;38;8;Pre-Season;1;0;0;25685
1;2024-9-20;61;2;36;6;Pre-Season;1;0;0;25687
1;2024-9-20;35;4;50;1;Pre-Season;1;0;0;25683
1;2024-9-22;46;2;58;5;Pre-Season;1;0;0;25725
1;2024-9-22;45;2;49;1;Pre-Season;1;1;0;25723
1;2024-9-22;38;4;32;2;Pre-Season;1;0;0;25727
1;2024-9-22;51;2;47;6;Pre-Season;1;0;0;25731
1;2024-9-22;60;3;61;4;Pre-Season;1;0;0;25733
1;2024-9-22;39;4;59;3;Pre-Season;1;1;0;25735
1;2024-9-22;50;5;35;2;Pre-Season;1;0;0;25721
1;2024-9-22;53;2;33;5;Pre-Season;1;0;0;25729
1;2024-9-22;56;2;36;4;Pre-Season;1;0;0;25707
1;2024-9-22;54;5;44;2;Pre-Season;1;0;0;25709
1;2024-9-22;42;1;43;2;Pre-Season;1;1;1;25711
1;2024-9-22;57;4;34;2;Pre-Season;1;0;0;25719
1;2024-9-22;31;7;40;5;Pre-Season;1;0;0;25715
1;2024-9-22;41;3;55;2;Pre-Season;1;1;1;25717
1;2024-9-22;37;3;52;4;Pre-Season;1;1;1;25713
1;2024-9-23;35;7;39;4;Pre-Season;1;0;0;25757
1;2024-9-23;43;4;58;3;Pre-Season;1;0;0;25753
1;2024-9-23;49;2;51;7;Pre-Season;1;0;0;25759
1;2024-9-23;40;6;34;2;Pre-Season;1;0;0;25761
1;2024-9-23;56;4;48;3;Pre-Season;1;1;0;25763
1;2024-9-23;33;5;41;4;Pre-Season;1;0;0;25765
1;2024-9-23;32;1;45;4;Pre-Season;1;0;0;25751
1;2024-9-23;61;5;50;0;Pre-Season;1;0;0;25755
1;2024-9-23;44;1;31;3;Pre-Season;1;0;0;25737
1;2024-9-23;57;3;60;0;Pre-Season;1;0;0;25739
1;2024-9-23;54;2;42;5;Pre-Season;1;0;0;25741
1;2024-9-23;55;4;36;2;Pre-Season;1;0;0;25749
1;2024-9-23;59;3;53;0;Pre-Season;1;0;0;25747
1;2024-9-23;52;4;46;0;Pre-Season;1;0;0;25743
1;2024-9-23;47;3;38;4;Pre-Season;1;0;0;25745
1;2024-9-25;50;4;43;5;Pre-Season;1;0;0;25783
1;2024-9-25;36;10;42;5;Pre-Season;1;0;0;25787
1;2024-9-25;39;0;57;6;Pre-Season;1;0;0;25785
1;2024-9-25;38;6;61;2;Pre-Season;1;0;0;25789
1;2024-9-25;32;3;33;2;Pre-Season;1;1;1;25793
1;2024-9-25;46;3;51;6;Pre-Season;1;0;0;25795
1;2024-9-25;41;7;35;5;Pre-Season;1;0;0;25791
1;2024-9-25;31;2;37;6;Pre-Season;1;0;0;25781
1;2024-9-25;56;4;47;3;Pre-Season;1;1;0;25767
1;2024-9-25;60;7;59;3;Pre-Season;1;0;0;25771
1;2024-9-25;45;3;55;2;Pre-Season;1;1;1;25773
1;2024-9-25;58;6;44;8;Pre-Season;1;0;0;25769
1;2024-9-25;48;2;53;5;Pre-Season;1;0;0;25779
1;2024-9-25;40;2;49;4;Pre-Season;1;0;0;25775
1;2024-9-25;34;4;54;3;Pre-Season;1;0;0;25777
1;2024-9-26;35;3;40;4;Pre-Season;1;0;0;25819
1;2024-9-26;60;5;46;1;Pre-Season;1;0;0;25817
1;2024-9-26;54;2;43;3;Pre-Season;1;0;0;25815
1;2024-9-26;39;6;32;3;Pre-Season;1;0;0;25825
1;2024-9-26;33;4;59;2;Pre-Season;1;0;0;25823
1;2024-9-26;44;2;34;1;Pre-Season;1;0;0;25813
1;2024-9-26;52;5;31;2;Pre-Season;1;0;0;25821
1;2024-9-26;42;3;50;4;Pre-Season;1;1;1;25811
1;2024-9-26;49;1;48;4;Pre-Season;1;0;0;25797
1;2024-9-26;55;1;37;3;Pre-Season;1;0;0;25801
1;2024-9-26;53;4;41;5;Pre-Season;1;0;0;25803
1;2024-9-26;56;4;45;6;Pre-Season;1;0;0;25799
1;2024-9-26;57;2;36;4;Pre-Season;1;0;0;25809
1;2024-9-26;47;3;61;5;Pre-Season;1;0;0;25805
1;2024-9-26;51;2;38;3;Pre-Season;1;0;0;25807
1;2024-9-28;43;3;37;0;Pre-Season;1;0;0;25849
1;2024-9-28;46;3;52;1;Pre-Season;1;0;0;25847
1;2024-9-28;59;2;42;3;Pre-Season;1;1;0;25845
1;2024-9-28;33;1;35;2;Pre-Season;1;0;0;25855
1;2024-9-28;60;0;53;1;Pre-Season;1;0;0;25853
1;2024-9-28;61;3;49;4;Pre-Season;1;0;0;25843
1;2024-9-28;45;2;39;3;Pre-Season;1;0;0;25851
1;2024-9-28;40;1;56;4;Pre-Season;1;0;0;25835
1;2024-9-28;55;4;58;2;Pre-Season;1;0;0;25827
1;2024-9-28;57;6;51;3;Pre-Season;1;0;0;25829
1;2024-9-28;41;4;54;5;Pre-Season;1;1;1;25831
1;2024-9-28;50;2;36;5;Pre-Season;1;0;0;25841
1;2024-9-28;48;4;44;1;Pre-Season;1;0;0;25837
1;2024-9-28;34;1;31;2;Pre-Season;1;0;0;25839
1;2024-9-28;32;3;47;1;Pre-Season;1;0;0;25833
1;2024-9-29;53;7;32;1;Pre-Season;1;0;0;25875
1;2024-9-29;56;1;43;2;Pre-Season;1;1;1;25873
1;2024-9-29;31;4;59;0;Pre-Season;1;0;0;25877
1;2024-9-29;55;4;33;0;Pre-Season;1;0;0;25879
1;2024-9-29;52;6;50;0;Pre-Season;1;0;0;25881
1;2024-9-29;46;2;61;7;Pre-Season;1;0;0;25883
1;2024-9-29;39;3;60;4;Pre-Season;1;1;0;25871
1;2024-9-29;47;2;45;1;Pre-Season;1;0;0;25869
1;2024-9-29;37;6;42;0;Pre-Season;1;0;0;25857
1;2024-9-29;48;2;40;5;Pre-Season;1;0;0;25859
1;2024-9-29;44;4;58;6;Pre-Season;1;0;0;25885
1;2024-9-29;57;8;34;4;Pre-Season;1;0;0;25861
1;2024-9-29;36;5;41;7;Pre-Season;1;0;0;25865
1;2024-9-29;51;2;35;3;Pre-Season;1;1;1;25867
1;2024-9-29;49;5;54;3;Pre-Season;1;0;0;25863
1;2024-10-4;32;1;51;5;Regular Season;1;0;0;24509
1;2024-10-4;33;1;60;4;Regular Season;1;0;0;24498
1;2024-10-4;42;2;40;3;Regular Season;1;1;1;24578
1;2024-10-4;53;2;49;0;Regular Season;1;0;0;24501
1;2024-10-4;58;4;45;3;Regular Season;1;0;0;24504
1;2024-10-4;36;1;57;3;Regular Season;1;0;0;24505
1;2024-10-4;39;2;44;5;Regular Season;1;0;0;24502
1;2024-10-4;59;3;50;2;Regular Season;1;1;1;24515
1;2024-10-4;31;5;34;4;Regular Season;1;0;0;24506
1;2024-10-4;41;4;38;5;Regular Season;1;1;0;24539
1;2024-10-4;61;3;46;6;Regular Season;1;0;0;24546
1;2024-10-4;56;4;48;2;Regular Season;1;0;0;24551
1;2024-10-4;52;8;37;0;Regular Season;1;0;0;24536
1;2024-10-5;58;5;32;4;Regular Season;1;1;0;24511
1;2024-10-5;40;10;37;0;Regular Season;1;0;0;24508
1;2024-10-5;39;0;55;2;Regular Season;1;0;0;24517
1;2024-10-5;33;2;47;1;Regular Season;1;0;0;24893
1;2024-10-5;57;3;49;4;Regular Season;1;0;0;24514
1;2024-10-5;31;1;35;2;Regular Season;1;0;0;24510
1;2024-10-5;46;5;50;2;Regular Season;1;0;0;24581
1;2024-10-5;59;2;42;3;Regular Season;1;1;0;24611
1;2024-10-5;43;2;52;6;Regular Season;1;0;0;24500
1;2024-10-5;54;0;53;4;Regular Season;1;0;0;24548
1;2024-10-5;36;4;38;3;Regular Season;1;0;0;24544
1;2024-10-5;51;5;44;4;Regular Season;1;0;0;24507
1;2024-10-5;34;2;60;5;Regular Season;1;0;0;24499
1;2024-10-6;61;2;56;3;Regular Season;1;0;0;24519
1;2024-10-6;41;3;43;1;Regular Season;1;0;0;24564
1;2024-10-6;48;2;35;0;Regular Season;1;0;0;24555
1;2024-10-6;47;1;54;3;Regular Season;1;0;0;24728
1;2024-10-7;44;1;38;2;Regular Season;1;0;0;25607
1;2024-10-7;34;7;52;5;Regular Season;1;0;0;24522
1;2024-10-7;37;3;55;7;Regular Season;1;0;0;24569
1;2024-10-7;56;0;46;5;Regular Season;1;0;0;25610
1;2024-10-7;40;3;39;4;Regular Season;1;1;0;24538
1;2024-10-7;33;0;57;1;Regular Season;1;0;0;24516
1;2024-10-7;48;2;36;4;Regular Season;1;0;0;25626
1;2024-10-8;45;5;35;6;Regular Season;1;0;0;24535
1;2024-10-8;47;4;44;3;Regular Season;1;0;0;24534
1;2024-10-8;61;4;34;3;Regular Season;1;1;1;24512
1;2024-10-8;58;3;59;4;Regular Season;1;0;0;24518
1;2024-10-8;52;1;51;3;Regular Season;1;0;0;24537
1;2024-10-8;54;7;57;2;Regular Season;1;0;0;24520
1;2024-10-8;31;2;46;4;Regular Season;1;0;0;24907
1;2024-10-8;50;1;36;4;Regular Season;1;0;0;24668
1;2024-10-8;39;4;43;5;Regular Season;1;0;0;24526
1;2024-10-8;49;10;37;4;Regular Season;1;0;0;24561
1;2024-10-8;33;4;40;2;Regular Season;1;0;0;24567
1;2024-10-8;55;2;41;1;Regular Season;1;0;0;24574
1;2024-10-8;42;3;60;5;Regular Season;1;0;0;24503
1;2024-10-9;51;3;48;4;Regular Season;1;0;0;24562
1;2024-10-9;41;3;49;2;Regular Season;1;0;0;24531
1;2024-10-9;61;3;32;1;Regular Season;1;0;0;24513
1;2024-10-9;54;2;50;3;Regular Season;1;1;1;24757
1;2024-10-9;60;4;56;1;Regular Season;1;0;0;24560
1;2024-10-10;38;3;47;1;Regular Season;1;0;0;24547
1;2024-10-10;34;0;57;3;Regular Season;1;0;0;24532
1;2024-10-10;43;4;55;2;Regular Season;1;0;0;24577
1;2024-10-10;42;0;36;2;Regular Season;1;0;0;24598
1;2024-10-10;48;5;45;4;Regular Season;1;1;1;24605
1;2024-10-10;58;6;53;3;Regular Season;1;0;0;24521
1;2024-10-10;31;3;59;4;Regular Season;1;0;0;24523
1;2024-10-10;32;3;37;5;Regular Season;1;0;0;24524
1;2024-10-10;52;5;46;1;Regular Season;1;0;0;25641
1;2024-10-11;39;5;60;4;Regular Season;1;0;0;24559
1;2024-10-11;34;3;53;2;Regular Season;1;1;1;24550
1;2024-10-11;59;1;36;2;Regular Season;1;0;0;24650
1;2024-10-11;41;4;49;3;Regular Season;1;1;1;24566
1;2024-10-11;31;1;43;3;Regular Season;1;0;0;24529
1;2024-10-11;58;5;51;1;Regular Season;1;0;0;24527
1;2024-10-11;54;3;56;4;Regular Season;1;1;0;24836
1;2024-10-11;35;6;61;1;Regular Season;1;0;0;24528
1;2024-10-11;47;4;38;2;Regular Season;1;0;0;24563
1;2024-10-11;40;2;33;1;Regular Season;1;0;0;24579
1;2024-10-11;57;2;37;3;Regular Season;1;1;1;25167
1;2024-10-12;50;1;44;3;Regular Season;1;0;0;24558
1;2024-10-12;33;0;60;3;Regular Season;1;0;0;25633
1;2024-10-12;52;5;35;4;Regular Season;1;0;0;24541
1;2024-10-12;46;3;32;2;Regular Season;1;1;1;24684
1;2024-10-12;49;1;45;5;Regular Season;1;0;0;25620
1;2024-10-12;48;1;42;0;Regular Season;1;0;0;24632
1;2024-10-13;42;1;39;5;Regular Season;1;0;0;25598
1;2024-10-13;53;1;45;0;Regular Season;1;1;1;24623
1;2024-10-13;32;2;55;3;Regular Season;1;0;0;25642
1;2024-10-13;31;1;51;5;Regular Season;1;0;0;25654
1;2024-10-13;38;3;44;2;Regular Season;1;0;0;24571
1;2024-10-14;54;5;61;4;Regular Season;1;1;1;24662
1;2024-10-14;46;0;35;3;Regular Season;1;0;0;24570
1;2024-10-14;47;4;58;5;Regular Season;1;1;0;24552
1;2024-10-14;43;2;56;4;Regular Season;1;0;0;24609
1;2024-10-14;50;5;38;4;Regular Season;1;1;0;24636
1;2024-10-14;57;2;52;4;Regular Season;1;0;0;24540
1;2024-10-15;48;1;39;3;Regular Season;1;0;0;24599
1;2024-10-15;56;4;44;1;Regular Season;1;0;0;24673
1;2024-10-15;47;5;31;2;Regular Season;1;0;0;24596
1;2024-10-15;45;3;58;2;Regular Season;1;0;0;24553
1;2024-10-15;37;2;54;3;Regular Season;1;0;0;24693
1;2024-10-15;36;4;55;5;Regular Season;1;0;0;24616
1;2024-10-15;59;9;57;2;Regular Season;1;0;0;24530
1;2024-10-15;46;3;51;5;Regular Season;1;0;0;24584
1;2024-10-15;49;3;43;2;Regular Season;1;0;0;24575
1;2024-10-15;34;6;40;4;Regular Season;1;0;0;24583
1;2024-10-15;50;4;53;3;Regular Season;1;1;1;24703
1;2024-10-15;41;5;60;4;Regular Season;1;0;0;24576
1;2024-10-15;32;3;42;2;Regular Season;1;1;0;24773
1;2024-10-16;35;5;34;1;Regular Season;1;0;0;24557
1;2024-10-16;39;2;53;6;Regular Season;1;0;0;24748
1;2024-10-16;41;6;61;3;Regular Season;1;0;0;24601
1;2024-10-16;32;2;33;6;Regular Season;1;0;0;24543
1;2024-10-16;37;7;59;3;Regular Season;1;0;0;24626
1;2024-10-16;38;4;40;1;Regular Season;1;0;0;25632
1;2024-10-17;33;6;35;3;Regular Season;1;0;0;24573
1;2024-10-17;42;7;56;0;Regular Season;1;0;0;24676
1;2024-10-17;51;5;60;4;Regular Season;1;0;0;24585
1;2024-10-17;43;2;61;5;Regular Season;1;0;0;24613
1;2024-10-17;47;2;49;3;Regular Season;1;0;0;24612
1;2024-10-17;44;3;48;4;Regular Season;1;1;0;24525
1;2024-10-18;59;2;38;3;Regular Season;1;0;0;24586
1;2024-10-18;51;6;45;4;Regular Season;1;0;0;24568
1;2024-10-18;60;3;36;2;Regular Season;1;1;1;24593
1;2024-10-18;55;3;32;2;Regular Season;1;0;0;25013
1;2024-10-18;40;4;41;0;Regular Season;1;0;0;24696
1;2024-10-18;52;1;57;4;Regular Season;1;0;0;24542
1;2024-10-18;42;2;44;3;Regular Season;1;1;1;24792
1;2024-10-18;54;1;47;0;Regular Season;1;0;0;25635
1;2024-10-18;37;0;50;3;Regular Season;1;0;0;24663
1;2024-10-18;39;5;43;7;Regular Season;1;0;0;25643
1;2024-10-18;31;5;58;4;Regular Season;1;0;0;24533
1;2024-10-19;37;2;57;3;Regular Season;1;1;0;24995
1;2024-10-19;48;2;52;1;Regular Season;1;1;1;24545
1;2024-10-19;36;4;33;1;Regular Season;1;0;0;24589
1;2024-10-19;35;3;55;4;Regular Season;1;0;0;25636
1;2024-10-19;50;2;56;3;Regular Season;1;0;0;25595
1;2024-10-19;34;0;45;3;Regular Season;1;0;0;24580
1;2024-10-19;38;1;49;2;Regular Season;1;0;0;24671
1;2024-10-19;31;1;54;0;Regular Season;1;0;0;24591
