PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
1332;2022;51;1;31;110876;18;11;1;1;1;82;977;72
1332;2021;51;1;1;3600;1;0;0;0;0;1;43;98
1333;2024;17;0;52;178589;26;17;4;2;4;142;1543;71
1333;2023;42;1;39;129148;16;18;2;3;0;119;1261;71
1333;2022;17;0;35;122374;17;16;1;4;1;112;1110;66
1333;2021;42;1;50;178225;25;16;7;4;4;123;1541;76
1333;2020;42;1;44;153579;25;15;2;1;2;119;1284;68
1335;2024;4;0;27;83386;13;11;0;2;1;70;813;71
1335;2023;34;1;33;110741;18;10;2;1;0;88;943;67
1335;2022;34;1;47;168138;24;17;4;5;0;139;1517;71
1335;2022;11;0;1;3528;0;1;0;0;0;5;38;54
1335;2021;34;1;32;110960;18;13;1;0;2;97;1025;71
1335;2020;34;1;53;180137;24;23;4;3;4;151;1734;74
1344;2022;32;1;42;136349;15;18;2;1;1;119;1284;67
1344;2021;32;1;35;119849;17;14;3;1;0;105;1115;68
1344;2020;32;1;55;192892;21;29;4;5;0;181;1955;71
1345;2024;38;1;14;50290;11;3;0;0;0;34;349;65
1345;2023;4;0;32;93570;10;13;1;2;0;89;921;65
1345;2022;4;0;23;79785;11;10;1;0;0;68;740;70
1345;2021;41;1;52;188811;42;6;4;0;7;102;1400;74
1345;2020;41;1;42;149439;19;19;4;1;3;119;1229;67
1355;2024;2;0;51;177885;33;14;2;1;4;111;1553;77
1355;2023;7;0;46;161091;19;21;5;3;3;122;1353;70
1355;2022;7;0;54;182402;24;22;3;1;4;166;1786;69
1355;2021;40;1;33;109979;10;14;5;1;0;102;1134;70
1355;2020;40;1;44;141870;21;16;3;3;0;132;1386;68
1361;2024;5;0;37;129374;16;17;2;4;1;117;1164;66
1361;2023;1;0;30;89620;7;16;2;2;0;102;980;67
1361;2022;1;0;54;185616;28;19;4;2;2;165;1799;71
1361;2021;58;1;18;65090;8;8;2;1;1;46;640;78
1361;2021;1;0;36;124469;23;10;3;2;0;114;1146;69
1361;2020;58;1;52;177616;28;19;2;3;2;136;1686;75
1406;2024;21;0;62;217933;28;26;6;4;1;186;2087;72
1406;2023;21;0;38;125959;12;17;5;1;1;114;1214;67
1406;2021;55;1;10;35997;3;4;2;2;0;30;282;66
1458;2024;61;1;30;99761;7;14;6;2;0;87;834;63
1458;2023;59;1;48;171904;32;7;9;0;2;107;1290;71
1458;2022;59;1;5;16391;0;3;1;2;0;14;176;73
1458;2022;54;1;43;146515;16;22;3;3;3;125;1301;67
1458;2021;26;0;2;7200;0;2;0;0;0;9;60;53
1458;2021;49;1;22;80263;14;5;3;0;2;59;701;73
1458;2020;49;1;37;130573;17;17;2;1;1;116;1280;70
1476;2023;37;1;4;13977;1;1;1;0;0;17;148;63
1476;2022;37;1;44;139111;13;20;3;4;2;144;1430;65
1476;2021;37;1;36;121186;8;23;3;4;0;117;1266;71
1476;2020;37;1;40;132674;19;16;2;2;0;126;1339;69
1486;2020;44;1;35;108731;14;12;3;4;0;94;1010;68
1490;2020;34;1;4;14587;1;3;0;1;0;14;120;62
1497;2021;35;1;22;66421;7;10;0;0;0;72;663;62
1497;2020;35;1;31;95878;12;11;4;1;2;85;899;68
1557;2022;38;1;3;10771;2;1;0;0;0;10;94;64
1557;2021;59;1;47;162169;20;25;2;2;3;151;1657;72
1557;2020;59;1;17;51873;4;10;1;0;0;55;536;63
1573;2020;50;1;1;3600;1;0;0;0;0;4;36;60
1586;2020;54;1;6;18102;1;4;1;0;0;18;183;65
1658;2021;66;3;44;147427;21;20;2;0;0;158;1430;60
1658;2020;66;3;20;67519;11;5;2;2;1;57;680;72
1661;2020;81;3;15;44020;6;5;1;2;0;43;405;60
1661;2020;66;3;9;31938;4;5;0;0;0;28;317;72
1661;2020;68;3;4;10059;0;4;0;1;0;17;81;31
1665;2021;62;3;42;144165;25;12;3;0;1;119;1208;67
1665;2020;62;3;44;154371;25;14;3;1;9;107;1197;68
1666;2020;76;3;39;128770;13;24;0;1;2;125;1428;72
1690;2024;21;0;27;81064;10;10;2;1;0;77;823;68
1690;2023;21;0;2;7102;0;2;0;1;0;9;54;44
1690;2023;55;1;42;148501;27;12;2;2;6;99;1130;69
1690;2022;55;1;35;120569;22;7;4;1;2;84;976;69
1690;2021;55;1;39;132824;23;12;3;1;2;110;1172;69
1690;2020;74;3;31;103187;19;8;1;1;0;93;798;60
1694;2024;57;1;5;13352;1;2;1;0;1;13;110;56
1694;2020;81;3;20;67070;9;8;1;3;0;57;626;69
1715;2020;73;3;47;156682;15;26;1;4;2;164;1924;75
1725;2020;75;3;30;109714;20;6;4;2;4;69;724;66
1731;2024;3;0;48;153689;15;27;3;4;0;171;1563;62
1731;2023;33;1;32;109893;18;12;2;1;4;91;1032;72
1731;2022;33;1;65;226627;33;25;5;1;9;149;1797;71
1731;2021;77;3;32;104050;12;13;5;2;0;104;1044;64
1731;2020;77;3;45;135924;19;15;3;0;4;121;1324;67
1732;2020;70;3;30;105289;22;6;2;1;3;67;771;70
1733;2020;73;3;14;41173;4;7;1;2;0;45;490;66
1734;2020;68;3;19;65577;12;4;2;0;1;52;578;69
1734;2020;66;3;12;36051;2;7;1;1;0;42;418;64
1740;2020;75;3;36;121100;22;7;4;2;4;93;872;64
1749;2020;62;3;27;87639;17;8;0;0;1;69;714;65
1750;2020;67;3;39;123646;7;21;5;4;1;110;1283;69
1762;2020;63;3;35;120258;19;11;2;1;2;92;1010;67
1770;2021;67;3;34;100109;7;17;3;2;0;120;1123;62
1819;2020;64;3;42;132961;14;25;0;2;0;159;1498;63
1820;2024;58;1;3;10858;2;1;0;0;0;8;116;87
1820;2023;58;1;2;7335;2;0;0;0;0;5;70;75
1820;2022;58;1;20;71368;9;10;0;0;1;66;725;71
1820;2021;58;1;35;110419;10;19;2;4;2;107;1219;74
1820;2020;78;3;42;137807;23;14;1;0;4;108;1053;62
1823;2021;78;3;41;145182;31;10;0;1;6;107;940;59
1823;2020;78;3;36;108340;22;6;2;1;3;86;810;60
1825;2021;64;3;7;19149;1;4;0;0;0;28;218;51
1825;2020;64;3;8;17731;0;5;0;0;0;35;228;46
1826;2020;63;3;36;122092;22;12;1;1;0;116;1055;64
1865;2024;19;0;2;7181;1;1;0;1;0;5;72;81
1865;2024;61;1;50;167800;15;25;6;4;1;151;1586;68
1865;2023;19;0;20;52256;7;6;2;1;1;44;493;67
1865;2023;61;1;21;71294;13;7;0;2;2;49;605;74
1865;2022;61;1;51;171247;25;20;3;3;3;130;1459;67
1865;2021;19;0;2;3735;1;0;0;0;0;4;32;55
1865;2021;61;1;36;109772;16;9;2;3;2;80;1044;72
1865;2020;72;3;43;149693;32;8;2;2;4;101;980;61
1874;2021;81;3;43;130531;6;27;2;1;0;178;1515;59
1874;2020;81;3;19;61408;6;10;1;1;1;62;582;61
1874;2020;66;3;21;70218;6;7;6;0;2;69;682;68
1875;2024;37;1;39;133492;16;20;3;3;4;111;1136;70
1875;2023;37;1;12;38360;4;3;4;0;0;34;339;66
1875;2022;37;1;45;136650;13;25;2;2;0;164;1535;65
1875;2021;37;1;1;3600;1;0;0;0;0;2;27;68
1875;2020;69;3;51;168174;29;16;2;0;2;146;1428;64
1876;2021;71;3;19;61270;12;3;3;0;2;49;440;60
1876;2020;71;3;32;109169;17;10;2;2;2;82;838;65
1890;2024;61;1;3;10772;1;2;0;1;0;6;91;85
1890;2023;61;1;30;95103;11;13;1;0;0;101;977;65
1890;2021;70;3;23;75354;17;4;0;0;3;49;511;63
1901;2024;39;1;31;106000;21;8;1;0;1;84;743;58
1901;2023;39;1;5;16606;1;4;0;0;0;17;133;60
1901;2022;77;3;45;158053;26;18;1;1;1;141;1361;64
1901;2021;77;3;41;142940;14;23;1;0;1;159;1482;67
1901;2020;77;3;19;58632;3;10;3;1;0;57;596;66
1901;2020;68;3;25;78511;11;7;2;0;1;80;661;58
1904;2021;80;3;44;144335;21;15;5;1;3;121;1096;60
1904;2020;80;3;42;120197;15;18;1;4;3;123;1287;65
1911;2024;31;1;35;116125;8;21;4;1;0;119;1087;63
1911;2023;31;1;0;0;0;0;0;0;0;0;0;0
1911;2021;63;3;40;141845;34;5;0;0;0;114;1034;63
1911;2020;63;3;2;4708;0;1;0;0;0;5;54;65
1914;2021;70;3;48;171090;36;8;3;1;5;111;1055;62
1914;2020;70;3;40;140783;34;3;1;0;2;86;891;64
1931;2020;74;3;9;32548;7;2;0;1;0;25;255;64
1934;2024;45;1;32;107694;13;15;3;2;2;109;975;61
1934;2023;45;1;3;10615;2;1;0;0;0;8;116;82
1934;2022;45;1;33;109926;13;14;3;2;1;102;1026;65
1934;2021;71;3;45;154398;32;9;1;0;2;126;1160;63
1934;2020;71;3;40;137225;22;12;5;1;3;115;1117;65
1962;2024;1;0;4;14692;1;2;1;0;0;17;153;64
1962;2023;58;1;4;14700;3;1;0;0;0;11;149;81
1962;2021;58;1;2;7235;2;0;0;0;0;6;88;82
1962;2020;77;3;17;52848;2;11;2;1;0;66;531;54
1971;2024;55;1;1;3600;1;0;0;0;0;1;22;78
1971;2023;55;1;15;53442;10;5;0;0;2;39;455;73
1971;2021;76;3;42;134320;19;18;2;3;1;131;1347;67
1971;2020;76;3;35;117276;7;21;3;4;1;126;1238;67
1988;2024;43;1;37;132168;16;18;3;2;2;130;1253;64
1988;2023;43;1;44;128491;10;24;3;1;1;134;1242;62
1988;2022;79;3;52;180725;28;22;1;3;7;140;1592;70
1988;2021;79;3;42;148909;26;12;3;0;1;135;1266;63
1988;2020;79;3;41;135915;26;8;3;1;1;103;922;59
1996;2021;80;3;15;50407;9;4;1;0;0;50;406;59
1996;2021;67;3;1;3600;1;0;0;0;0;1;32;100
1996;2021;76;3;8;23847;2;5;0;0;0;29;284;65
1996;2021;81;3;10;32993;3;6;0;1;1;35;325;62
1996;2020;81;3;11;31943;3;7;0;0;0;36;321;58
1998;2022;78;3;51;179308;30;19;1;2;2;131;1324;64
1998;2021;78;3;27;96136;20;5;1;1;2;68;634;62
2010;2020;74;3;31;110366;20;9;2;0;4;79;839;68
2010;2020;68;3;8;27608;3;4;1;0;1;28;240;61
2016;2024;14;0;32;106650;12;14;2;4;3;81;1072;75
2016;2023;14;0;43;142407;15;21;2;3;2;135;1371;66
2016;2022;50;1;45;131416;9;23;3;1;1;163;1382;59
2016;2021;50;1;53;185054;26;20;4;0;7;143;1810;74
2016;2020;65;3;45;148090;8;29;4;2;1;163;1683;70
2033;2024;22;0;4;14756;2;1;1;1;0;15;143;73
2033;2024;51;1;28;94337;12;15;1;1;1;94;928;66
2033;2023;51;1;50;168304;24;20;2;3;1;127;1522;72
2033;2021;74;3;45;153781;18;17;7;1;2;141;1312;63
2035;2024;32;1;3;10787;0;3;0;0;0;13;135;74
2035;2023;32;1;20;70659;10;6;2;0;0;67;661;66
2035;2021;68;3;39;134660;22;11;4;0;0;134;1238;61
2035;2020;68;3;15;53923;11;4;0;1;1;43;453;68
2035;2020;67;3;23;81703;8;13;1;0;0;84;871;70
2051;2020;94;2;39;119418;13;18;3;1;0;138;1085;55
2057;2024;14;0;56;190779;24;25;5;2;2;170;1890;72
2057;2023;14;0;2;7200;1;1;0;0;0;4;86;98
2057;2023;47;1;8;24110;4;2;0;1;2;11;179;74
2057;2022;47;1;24;75596;7;11;2;2;1;76;637;59
2057;2021;47;1;31;99132;16;11;0;1;3;69;855;70
2057;2020;93;2;33;100221;17;9;2;0;0;105;1005;64
2061;2020;85;2;39;131964;17;19;1;3;1;126;1120;61
2071;2020;99;2;1;3600;1;0;0;0;0;3;30;65
2079;2024;44;1;3;10711;0;3;0;0;0;10;83;52
2079;2023;44;1;39;137148;24;10;3;4;1;97;984;64
2079;2021;44;1;2;7032;1;1;0;0;0;7;53;54
2079;2020;102;2;32;102302;15;13;0;0;0;101;816;56
2081;2024;12;0;3;7554;2;0;0;0;0;6;61;62
2081;2024;56;1;35;109221;11;15;4;3;2;95;1012;67
2081;2023;56;1;46;146319;13;27;2;4;1;149;1540;67
2081;2022;56;1;38;133608;26;12;0;0;1;102;1118;68
2081;2021;82;3;55;194432;29;20;4;2;2;172;1837;70
2081;2020;82;3;49;159539;15;28;3;5;0;177;1681;65
2089;2022;57;1;3;11029;1;1;1;0;0;6;71;64
2089;2021;54;1;1;3600;1;0;0;0;0;4;33;73
2089;2021;49;1;5;17607;2;3;0;0;1;20;157;59
2089;2020;96;2;35;121127;23;9;0;0;1;109;1080;65
2105;2020;83;3;35;121688;18;14;2;1;2;112;1173;68
2112;2020;87;2;35;108323;6;20;3;6;0;130;1072;59
2135;2020;86;2;37;122243;25;7;2;0;0;103;936;60
2143;2020;92;2;35;105511;9;17;3;3;0;123;1094;60
2174;2024;18;0;28;96178;13;9;3;3;0;83;811;64
2174;2023;18;0;8;25670;5;3;0;0;1;28;265;64
2174;2021;99;2;47;138601;15;18;4;0;1;164;1580;65
2174;2020;99;2;35;105872;14;13;3;2;0;124;921;54
2177;2023;48;1;13;40128;3;8;0;1;0;39;452;72
2177;2022;48;1;5;14559;2;2;0;0;0;16;139;58
2177;2021;98;2;57;186196;22;28;5;3;0;222;1948;62
2177;2020;98;2;51;172262;19;23;4;1;0;187;1641;61
2192;2024;60;1;25;90667;10;12;3;2;1;78;723;63
2192;2023;60;1;52;183080;28;18;4;0;6;129;1429;69
2192;2022;60;1;46;162215;27;17;1;3;6;116;1188;64
2192;2021;89;2;57;188068;30;21;2;2;4;186;1495;57
2192;2020;89;2;43;134683;17;18;3;3;3;139;1152;58
2198;2020;84;2;27;93001;17;6;0;0;0;93;742;56
2205;2020;86;2;37;123911;19;12;3;0;3;103;998;64
2214;2021;87;2;49;151346;20;24;0;3;0;174;1429;56
2214;2020;87;2;2;7200;2;0;0;0;0;6;71;81
2214;2020;101;2;9;26107;2;4;1;1;0;30;284;61
2223;2020;102;2;43;143152;27;10;3;0;2;118;1130;62
2226;2020;92;2;3;10243;1;1;0;0;0;11;93;57
2230;2020;94;2;1;3520;0;1;0;0;0;3;36;71
2240;2021;83;3;16;49541;6;6;1;0;0;54;514;61
2240;2021;71;3;0;0;0;0;0;0;0;0;0;0
2240;2020;82;3;12;41007;2;7;2;0;0;50;405;58
2241;2021;83;3;39;120990;12;20;2;0;0;131;1194;61
2241;2020;83;3;36;118375;13;15;4;5;0;121;1120;62
2246;2024;42;1;28;100034;8;13;6;1;2;83;923;73
2246;2023;42;1;43;145472;21;16;3;5;0;116;1296;71
2246;2022;42;1;43;144956;15;22;4;3;3;120;1398;72
2246;2021;42;1;29;97821;11;14;3;2;1;89;903;65
2246;2020;92;2;40;130039;11;25;1;3;1;146;1243;60
2248;2021;101;2;31;98504;15;11;1;2;0;109;825;52
2248;2020;98;2;13;35144;2;6;2;0;0;46;403;57
2255;2021;87;2;16;41185;6;4;0;0;0;50;435;57
2255;2021;86;2;22;60874;11;3;0;0;0;57;561;60
2266;2024;8;0;31;84189;9;12;1;3;0;83;940;70
2266;2023;8;0;36;122085;15;16;4;2;0;128;1344;72
2266;2022;52;1;32;111924;15;13;3;0;2;79;924;70
2266;2021;100;2;44;146763;24;17;0;1;1;147;1424;66
2266;2020;100;2;51;173002;21;24;2;4;1;183;1735;64
2269;2024;25;0;46;152527;22;17;3;2;1;133;1446;69
2269;2023;25;0;6;21810;4;2;0;2;0;19;229;80
2269;2022;25;0;53;166140;24;19;3;5;1;153;1528;64
2269;2021;36;1;34;113901;15;15;1;2;4;92;1080;71
2269;2020;90;2;39;125679;19;11;1;1;0;128;1138;62
2272;2021;88;2;33;100089;11;16;1;1;1;136;960;52
2272;2020;88;2;41;123049;13;17;4;1;2;151;1270;59
2273;2024;49;1;17;58626;6;8;2;0;1;54;517;62
2273;2023;39;1;19;64179;9;9;0;1;2;51;608;71
2273;2022;39;1;2;7192;1;1;0;0;0;6;54;55
2273;2021;95;2;40;108647;18;8;2;1;2;106;939;59
2273;2020;95;2;27;82299;10;12;0;0;0;84;706;59
2273;2020;91;2;11;36956;7;1;1;0;0;29;332;70
2286;2020;93;2;44;147148;21;16;3;3;1;159;1434;62
2288;2020;89;2;35;111572;11;17;2;3;0;122;1027;60
2301;2021;103;2;41;120304;15;15;1;0;1;146;1225;57
2301;2020;103;2;37;120612;10;18;4;3;1;133;1231;62
2302;2022;97;2;22;73191;12;7;1;1;1;65;471;53
2302;2021;97;2;26;91647;13;11;2;0;0;98;630;45
2302;2020;97;2;34;118800;20;9;3;1;0;100;808;56
2314;2024;18;0;55;188340;25;19;9;1;0;159;1683;68
2314;2023;59;1;10;33686;6;4;0;0;1;21;246;67
2314;2021;18;0;40;140210;21;14;3;3;1;114;1105;62
2314;2020;87;2;43;131254;23;13;1;0;0;135;1253;62
2325;2021;93;2;12;32466;1;6;2;1;0;28;330;62
2325;2021;84;2;1;3600;0;1;0;0;0;6;28;38
2353;2022;69;3;19;62818;9;6;2;0;1;59;463;55
2353;2021;83;3;22;72079;6;10;4;1;1;74;651;59
2353;2020;83;3;2;7103;0;2;0;0;0;5;79;80
2358;2021;62;3;13;42959;8;3;1;1;1;39;379;64
2375;2024;23;0;40;141220;18;18;3;5;2;121;1354;71
2375;2023;31;1;41;135393;14;22;1;3;1;132;1384;66
2375;2022;23;0;4;14700;2;2;0;0;1;11;146;75
2375;2022;31;1;55;190534;26;24;4;0;6;130;1553;68
2375;2021;31;1;53;189299;29;21;3;6;3;131;1551;71
2375;2020;101;2;46;158748;26;15;3;1;0;134;1502;71
2438;2022;98;2;47;149267;19;21;3;3;1;160;1454;60
2438;2021;98;2;21;59524;2;11;0;2;0;83;635;53
2438;2020;84;2;46;152894;31;11;3;1;2;137;1134;57
2446;2023;88;2;57;187509;27;24;1;4;3;224;1811;59
2446;2022;88;2;60;204516;34;14;5;2;2;187;1640;61
2446;2021;88;2;47;146633;16;18;6;1;1;154;1427;64
2446;2020;88;2;40;123329;16;17;1;4;0;142;1198;59
2449;2021;94;2;51;154460;15;27;2;2;2;201;1535;55
2449;2020;94;2;33;103281;12;13;2;2;1;101;879;58
2449;2020;103;2;14;40436;7;3;1;0;0;45;410;62
2458;2024;32;1;12;40748;3;5;3;0;0;37;443;72
2458;2023;32;1;59;206693;36;16;6;3;5;149;1823;73
2458;2022;99;2;53;169506;21;25;1;0;2;173;1665;64
2458;2021;99;2;36;107653;12;18;1;2;0;139;1275;64
2458;2020;99;2;43;136779;26;9;2;0;2;132;1163;59
2487;2020;117;4;26;88033;7;12;5;3;0;91;879;67
2488;2020;120;4;36;113435;16;15;0;1;3;117;1051;62
2504;2023;36;1;1;3711;1;0;0;0;0;3;38;87
2504;2021;112;4;29;83541;6;15;1;3;0;95;890;62
2516;2020;118;4;31;101907;9;18;1;2;1;117;1040;62
2532;2024;58;1;29;94339;11;15;0;1;0;108;935;59
2532;2023;46;1;39;129074;27;8;1;2;1;98;999;65
2532;2022;46;1;28;92112;11;10;3;2;0;66;794;70
2532;2021;46;1;26;87973;11;13;1;1;1;80;859;67
2532;2020;107;4;40;127335;17;17;1;2;1;133;1277;65
2538;2024;53;1;32;105583;17;11;1;1;4;71;845;68
2538;2023;53;1;55;189455;22;30;2;5;3;161;1786;69
2538;2022;53;1;48;169272;18;26;4;5;3;147;1605;70
2538;2020;119;4;33;109039;13;12;4;1;0;103;1081;69
2549;2024;30;0;29;95629;13;8;4;2;0;80;860;67
2549;2023;43;1;36;112278;13;15;2;2;1;118;1110;63
2549;2020;109;4;26;81635;10;10;2;1;0;97;712;55
2557;2024;27;0;51;176407;25;18;4;3;3;138;1749;75
2557;2023;27;0;40;138670;20;13;4;0;2;120;1414;73
2557;2022;32;1;44;139370;13;24;4;4;0;131;1386;67
2557;2021;32;1;46;157646;15;20;7;3;1;131;1513;72
2557;2020;115;4;49;158583;19;17;5;3;3;153;1488;65
2573;2020;112;4;39;114717;12;20;1;2;1;127;1166;63
2580;2020;121;4;39;128254;16;16;2;2;0;137;1331;66
2591;2024;37;1;39;134650;17;16;2;1;2;110;1091;65
2591;2023;57;1;31;106326;14;13;1;0;1;88;846;66
2591;2022;57;1;29;100200;18;8;2;1;1;84;779;60
2591;2021;57;1;1;3600;0;1;0;0;0;5;36;63
2591;2021;60;1;26;80914;12;8;2;1;2;74;755;66
2591;2020;111;4;41;129673;18;12;6;3;1;121;1159;64
2598;2024;50;1;39;131881;20;14;3;2;4;104;1036;65
2598;2023;50;1;33;111556;14;17;0;2;1;102;1141;71
2598;2021;61;1;46;155815;24;20;2;4;5;142;1520;70
2598;2020;118;4;43;144426;25;13;2;3;3;122;1425;75
2615;2024;40;1;56;196476;33;17;4;1;7;142;1675;70
2615;2023;40;1;51;173757;18;23;7;4;1;160;1745;71
2615;2022;108;4;56;188826;25;23;5;1;0;210;1910;64
2615;2021;108;4;32;107825;19;7;4;1;0;80;942;71
2615;2020;108;4;33;116452;15;15;2;1;1;127;1120;64
2621;2021;115;4;15;47556;7;4;2;0;1;47;444;63
2621;2021;106;4;23;79121;14;7;0;1;1;69;610;58
2621;2020;106;4;36;118236;17;16;1;1;1;116;1129;66
2625;2024;52;1;5;15580;2;3;0;0;0;13;129;63
2625;2023;52;1;1;3900;1;0;0;0;0;3;36;78
2625;2021;105;4;47;152069;24;15;2;0;1;164;1476;63
2625;2020;105;4;41;126249;19;16;0;1;0;133;1132;60
2635;2021;109;4;29;86225;7;13;2;1;0;115;1070;64
2641;2024;48;1;32;110140;18;11;2;2;1;85;1007;71
2641;2023;54;1;37;132999;16;17;3;0;1;117;1309;69
2641;2022;110;4;54;187332;35;15;3;2;3;151;1366;61
2641;2021;110;4;39;124504;23;12;0;2;2;120;1142;65
2641;2020;110;4;44;156711;31;12;1;2;0;132;1335;67
2654;2024;60;1;3;10793;2;1;0;0;1;7;60;60
2654;2023;60;1;27;93285;14;11;1;0;0;83;740;61
2654;2021;115;4;48;165741;33;11;2;2;2;133;1451;69
2654;2020;115;4;29;88601;13;12;2;0;0;100;908;63
2670;2024;59;1;2;7286;0;1;1;0;0;5;89;89
2670;2023;59;1;3;10780;2;1;0;1;0;5;84;78
2670;2022;59;1;22;80165;12;8;2;2;0;67;770;72
2670;2021;120;4;24;83410;20;3;0;1;1;51;530;67
2670;2021;110;4;26;86304;14;9;1;1;3;70;874;72
2670;2020;110;4;26;90262;15;7;2;2;0;77;721;63
2686;2020;105;4;40;119515;17;14;2;3;1;110;1118;64
2687;2024;16;0;26;82068;11;12;1;2;0;84;826;66
2687;2023;16;0;3;10754;1;2;0;1;1;8;75;66
2687;2022;60;1;17;58403;10;4;2;1;4;34;420;69
2687;2022;16;0;2;6699;0;1;0;0;0;5;45;54
2687;2021;60;1;19;57248;6;8;2;0;0;51;506;64
2687;2020;109;4;50;166442;24;13;9;1;3;148;1575;68
2688;2021;121;4;52;171769;21;28;0;1;1;168;1663;67
2695;2021;108;4;40;138584;24;14;0;5;3;125;1175;63
2695;2020;108;4;38;129136;17;18;1;4;1;120;1228;68
2740;2020;106;4;37;123109;15;13;4;2;0;142;1192;59
2747;2020;116;4;30;104254;19;10;0;1;0;89;852;63
2751;2024;50;1;32;111905;17;11;2;1;1;85;915;67
2751;2024;15;0;8;29330;4;3;1;1;1;18;243;75
2751;2023;50;1;4;13274;3;1;0;0;0;13;146;74
2751;2023;15;0;2;5844;1;1;0;0;0;6;35;48
2751;2021;50;1;4;12185;4;0;0;0;1;2;122;86
2751;2020;104;4;34;108915;16;12;1;1;2;96;937;64
2761;2020;113;4;35;104432;8;19;4;1;0;126;1030;57
2800;2024;1;0;58;203531;30;22;4;5;4;169;2096;76
2800;2023;58;1;33;111712;14;16;1;3;0;98;1074;68
2800;2023;1;0;3;10777;1;2;0;1;0;9;104;68
2800;2022;58;1;40;133292;12;20;6;3;0;125;1274;65
2800;2021;35;1;43;146708;15;24;3;2;2;145;1638;72
2800;2020;119;4;40;138784;18;20;1;2;2;144;1380;66
2804;2024;0;0;32;110573;13;12;4;2;2;98;1114;76
2804;2023;46;1;34;117513;18;13;1;3;2;79;908;68
2804;2023;0;0;3;11086;1;1;1;1;0;13;104;59
2804;2022;46;1;52;183455;29;19;4;2;2;144;1581;68
2804;2021;46;1;55;186596;26;24;1;5;4;137;1768;75
2804;2020;104;4;42;136979;26;12;1;0;0;131;1167;60
2810;2024;11;0;32;104840;7;18;2;4;1;97;1133;75
2810;2023;34;1;4;13992;1;2;1;0;1;11;125;74
2810;2022;34;1;32;104390;10;18;3;3;0;94;976;65
2810;2021;113;4;51;180335;32;14;3;0;5;155;1524;66
2810;2020;107;4;37;119027;15;15;3;1;1;117;1153;65
2834;2024;29;0;32;110672;17;13;1;2;2;100;1168;73
2834;2024;45;1;3;10741;1;2;0;0;0;11;91;57
2834;2020;113;4;43;141899;16;19;2;1;0;142;1375;65
2840;2024;46;1;4;14400;2;2;0;0;1;11;131;73
2840;2023;46;1;4;13831;3;1;0;1;0;10;95;67
2840;2021;109;4;50;160185;14;30;2;0;1;187;1920;67
2841;2024;5;0;3;8985;0;2;0;1;0;11;104;64
2841;2023;44;1;35;120888;17;12;5;1;3;103;863;59
2841;2021;111;4;39;127410;16;15;3;2;1;121;1241;66
2846;2024;41;1;51;179990;27;19;3;1;4;141;1578;70
2846;2024;4;0;3;10738;1;2;0;1;0;11;89;60
2846;2023;41;1;58;201218;23;23;8;2;3;170;1835;71
2846;2022;41;1;48;173001;28;16;2;2;2;131;1373;67
2846;2020;111;4;36;116439;15;16;1;1;1;111;1059;64
2848;2024;54;1;30;92067;11;12;2;4;0;80;814;65
2848;2024;9;0;3;11012;1;1;1;0;0;10;111;71
2848;2023;54;1;0;0;0;0;0;0;0;0;0;0
2848;2023;9;0;3;8332;0;2;0;0;0;9;81;62
2848;2022;34;1;1;2452;0;0;0;0;0;2;20;64
2848;2020;117;4;46;158684;26;15;3;2;2;132;1403;70
2878;2024;42;1;3;4758;1;1;0;0;0;6;41;47
2878;2021;112;4;48;162839;18;24;4;3;3;157;1538;67
2878;2020;112;4;41;129973;8;24;3;3;0;173;1408;61
2886;2024;28;0;1;3600;1;0;0;0;0;3;23;53
2886;2023;28;0;4;15000;3;0;1;0;0;11;117;66
2886;2023;38;1;5;14922;4;0;0;0;0;8;158;83
2886;2021;38;1;35;109865;10;17;3;3;2;103;992;63
2886;2020;120;4;41;132119;21;14;2;1;1;126;1194;65
2900;2023;49;1;2;6848;0;2;0;0;0;9;62;48
2900;2022;49;1;1;3600;1;0;0;0;0;2;24;73
2900;2020;114;4;49;158279;23;18;3;2;1;183;1397;54
2911;2020;114;4;16;43804;8;4;0;0;1;35;414;65
2916;2024;44;1;18;59266;9;7;1;1;2;44;473;68
2916;2023;111;4;49;170782;31;11;4;0;3;136;1375;68
2916;2022;111;4;45;158441;32;11;1;1;5;121;1130;63
2936;2024;23;0;2;4037;2;0;0;0;0;1;28;64
2936;2024;31;1;46;152468;22;15;4;2;3;115;1405;70
2936;2021;105;4;33;94197;12;13;2;2;0;106;908;58
2940;2024;51;1;50;173518;22;22;2;2;3;148;1698;73
2940;2023;51;1;4;13454;2;2;0;1;0;16;133;63
2940;2020;121;4;36;118030;16;16;2;2;1;128;1178;65
2947;2024;29;0;30;94952;13;10;3;0;1;83;898;68
2947;2023;45;1;22;69625;7;11;1;1;0;72;695;67
2947;2021;116;4;53;174181;17;29;3;1;1;185;1739;64
2947;2020;116;4;41;142518;25;10;4;1;0;118;1160;65
2954;2024;40;1;25;75701;7;14;0;2;1;64;696;65
2954;2023;40;1;7;20046;1;4;0;1;0;22;204;64
2954;2023;7;0;1;3600;1;0;0;0;0;1;33;92
2954;2022;5;0;1;3600;1;0;0;0;0;2;23;73
2973;2024;25;0;3;10800;1;2;0;0;0;13;105;58
2973;2021;111;4;37;119368;12;19;3;3;2;140;1119;59
3265;2020;32;1;1;3900;1;0;0;0;0;3;39;88
