PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
1191;61;61;75;17;27;-33;44;5;11;1;2;0;0;91;30;23;99;72;64;77;210;74290;20744;10672;96.6;2.0;3.3;26.4;30.0;1035;1165;47.0;2.4;763;855;47.2;2.9;2;0;0
1192;25;25;48;7;18;1;48;3;2;0;1;0;0;47;12;7;62;59;61;55;122;49766;6782;3088;101.8;3.0;2.8;32.9;38.1;822;932;46.9;-5.7;611;714;46.1;-6.7;2;0;0
1193;60;60;76;17;27;14;43;0;4;0;2;1;1;113;21;61;68;68;61;69;153;68600;2719;11682;100.3;2.5;1.8;31.4;23.2;1163;796;59.4;5.0;853;604;58.5;4.1;2;284;144
1195;28;28;71;8;19;3;14;0;0;0;1;0;0;35;12;26;31;54;56;51;91;58277;0;7995;99.8;3.1;3.0;31.9;30.0;953;910;51.2;-2.6;711;676;51.3;-2.7;1;36;15
1197;14;14;76;13;24;-11;44;2;6;0;0;0;0;126;20;45;176;63;63;61;189;78903;13137;5012;98.9;2.8;3.2;34.4;34.6;1390;1406;49.7;2.4;1038;1024;50.3;3.1;2;0;0
1203;16;16;78;5;17;1;26;0;0;0;1;0;0;108;46;35;188;60;51;67;115;79205;397;10188;100.2;2.9;2.9;29.6;30.4;1230;1234;49.9;-0.1;917;889;50.8;0.7;0;0;0
1205;14;14;12;0;3;-1;2;0;0;0;0;0;0;9;3;3;23;66;60;69;15;11943;95;766;100.4;2.7;3.0;34.1;40.1;185;233;44.3;-2.8;143;175;45.0;-4.9;0;0;0
1207;8;8;79;7;33;-29;28;2;12;0;0;0;0;98;20;19;142;72;66;76;205;77682;16280;5476;99.2;2.5;3.5;30.7;38.8;1209;1500;44.6;1.5;888;1117;44.3;0.9;0;0;0
1208;29;29;70;13;28;-13;60;2;7;0;1;0;0;77;15;24;121;64;66;60;205;71951;13821;4809;99.7;2.7;3.1;32.5;36.8;1180;1297;47.6;-1.8;875;969;47.5;-2.1;0;0;0
1209;1;1;71;12;21;0;24;3;3;1;0;0;0;105;17;17;84;61;62;57;147;72608;6609;4204;100.9;2.7;2.7;31.6;35.2;1203;1301;48.0;1.6;893;975;47.8;1.6;3;0;0
1210;12;12;40;1;1;-17;4;0;0;0;0;0;0;14;6;3;9;51;53;48;27;17302;1292;137;93.2;2.1;5.4;30.8;39.9;263;355;42.6;-11.3;198;271;42.2;-11.2;1;33;16
1211;7;7;29;0;7;-5;6;0;0;0;0;0;0;13;10;8;34;52;53;50;29;26611;9;1714;99.4;3.1;3.8;30.0;34.5;380;496;43.4;-9.6;301;359;45.6;-7.4;0;0;0
1212;15;15;67;17;17;22;57;0;1;0;0;1;1;100;13;19;31;57;60;53;143;67998;2272;6670;99.9;3.4;2.3;37.8;24.7;1349;843;61.5;8.6;1000;630;61.3;7.6;2;175;76
1213;21;21;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;49;53;46;1;836;0;0;120.9;8.6;4.3;30.1;56.0;10;17;37.0;-6.9;7;15;31.8;-11.2;0;0;0
1214;5;5;65;3;15;4;20;0;0;0;0;0;0;93;5;35;160;65;54;74;75;60495;266;10191;99.6;3.0;2.7;34.5;29.7;1063;931;53.3;0.4;790;690;53.4;0.4;0;2;0
1216;61;19;60;10;12;15;65;1;0;1;1;3;1;151;11;17;37;66;62;64;106;50102;726;7942;100.7;2.8;2.0;35.4;28.0;877;727;54.7;3.1;671;539;55.5;3.5;0;845;420
1217;28;28;67;13;25;22;40;1;3;0;0;0;0;69;13;22;91;61;65;55;148;65414;2374;4099;102.2;3.5;2.4;36.2;31.3;1160;1026;53.1;-0.5;875;784;52.7;-1.1;3;0;0
1218;40;7;44;12;22;3;12;3;6;0;1;0;0;36;19;10;38;69;65;70;110;36565;9630;1797;99.9;2.8;2.5;30.2;26.8;554;508;52.2;1.6;412;376;52.3;2.6;3;682;342
1220;52;52;15;5;5;1;8;1;0;0;0;0;0;38;6;5;13;82;70;86;37;12697;5281;1196;100.0;3.1;2.6;32.3;26.4;211;188;52.9;-1.1;153;137;52.8;-0.3;1;208;103
1222;52;52;29;8;14;12;12;2;5;0;0;0;0;36;9;6;14;77;74;72;95;25408;9150;1973;100.1;3.8;1.8;40.2;19.6;486;264;64.8;9.0;366;202;64.4;9.3;2;571;269
1223;39;39;29;11;25;8;16;5;9;0;0;0;0;39;10;17;15;67;69;64;81;25944;7554;2183;98.5;3.7;2.6;41.6;25.1;516;324;61.4;-3.2;404;251;61.7;-2.7;1;555;293
1224;43;43;73;13;27;-28;46;8;13;0;1;0;0;106;22;27;129;67;64;67;220;73301;16805;7359;97.5;1.8;2.9;28.7;33.5;1074;1238;46.5;-5.3;799;918;46.5;-5.5;1;1;0
1227;33;33;50;30;26;18;22;10;12;0;0;0;0;58;12;6;31;64;68;59;201;44139;13354;810;102.2;3.8;2.2;35.7;25.9;788;584;57.4;3.5;590;424;58.2;4.5;9;97;46
1228;16;16;74;39;30;-14;53;21;10;1;0;1;0;115;12;19;29;64;70;57;241;71466;16381;1777;99.2;2.6;3.1;32.2;34.6;1185;1257;48.5;-2.8;900;916;49.6;-1.7;5;112;52
1229;60;16;70;13;46;-5;44;4;19;1;0;0;0;49;14;16;38;64;64;62;170;57199;19450;1571;100.7;2.9;2.9;28.9;31.0;873;878;49.9;0.6;640;649;49.7;0.5;3;65;32
1230;28;28;28;2;5;1;26;0;0;0;0;0;0;15;7;5;22;54;56;53;52;24436;459;1672;101.3;3.1;2.9;32.9;36.1;367;461;44.3;-11.4;291;345;45.8;-10.3;1;0;0
1232;60;16;68;14;23;14;111;2;5;0;0;4;1;154;18;30;58;60;61;56;140;54485;3627;2060;100.8;3.1;2.2;33.5;26.6;940;745;55.8;-0.6;694;552;55.7;-0.5;2;27;10
1233;9;9;78;4;18;-15;28;0;1;1;2;0;0;96;9;17;118;58;59;54;135;79747;5749;6674;99.2;2.4;3.2;30.6;37.1;1278;1517;45.7;-1.2;944;1141;45.3;-1.7;1;0;0
1237;3;3;30;3;5;-9;8;0;0;0;3;0;0;31;6;14;43;58;53;61;49;25987;20;3207;95.5;1.9;3.3;35.3;33.4;459;417;52.4;7.1;343;320;51.7;5.6;0;1;1
1238;15;15;74;9;34;2;20;2;12;0;0;0;0;90;22;13;81;70;66;71;262;81558;15664;3134;98.3;2.8;2.6;35.4;27.7;1463;1168;55.6;-0.0;1095;849;56.3;0.5;0;0;0
1242;53;53;73;32;30;4;46;8;12;0;0;0;0;161;25;22;24;68;71;63;240;65051;16682;964;100.2;3.0;2.4;32.8;27.3;1064;935;53.2;0.8;793;681;53.8;0.8;2;149;82
1247;56;56;74;7;29;-7;59;4;8;1;0;1;0;105;29;23;55;65;62;66;209;70369;18439;6560;99.4;2.5;2.7;27.9;28.4;995;1049;48.7;5.6;730;782;48.3;4.1;1;0;0
1248;2;2;49;4;19;18;12;1;3;0;1;0;0;36;17;16;95;66;61;70;85;46458;2885;3059;103.3;3.4;2.1;36.3;34.6;858;832;50.8;-2.2;619;601;50.7;-2.2;1;0;0
1250;37;37;3;1;0;1;2;0;0;0;0;0;0;3;2;1;3;71;67;67;8;2507;472;108;105.9;1.4;0.0;24.4;27.3;34;31;52.3;-4.0;24;23;51.1;-3.2;0;36;24
1252;49;49;74;29;37;6;24;11;14;0;0;0;0;58;17;18;43;66;67;63;183;64652;15842;381;101.0;2.8;2.2;30.3;26.6;985;879;52.8;3.9;742;657;53.0;4.0;5;1190;582
1253;47;47;73;9;21;-8;52;1;2;2;2;0;0;66;22;59;137;68;52;79;138;72271;4146;10611;98.0;2.3;2.9;28.8;29.1;1087;1021;51.6;0.6;807;790;50.5;0.1;2;0;0
1255;28;28;82;21;28;8;42;1;5;0;0;0;0;73;33;14;56;65;66;60;149;76363;3975;4542;100.3;3.0;2.6;33.1;29.5;1238;1207;50.6;-3.4;954;883;51.9;-1.9;4;1151;555
1256;53;53;61;16;27;10;44;5;11;0;0;0;0;78;21;25;43;69;65;70;199;59022;18468;5047;101.6;3.6;2.7;34.0;29.8;1015;903;52.9;-0.7;760;668;53.2;-1.3;1;0;0
1258;44;44;30;1;5;-2;8;0;1;0;0;0;0;56;5;3;32;61;49;71;38;28357;1136;3702;96.3;2.8;3.0;35.5;26.4;536;356;60.1;5.4;391;270;59.2;5.0;0;1;0
1261;27;27;56;6;5;-19;12;0;1;0;0;0;0;48;9;8;29;53;56;50;56;34536;587;0;95.6;1.9;3.9;30.1;36.3;516;638;44.7;-6.1;391;482;44.8;-6.1;1;9;5
1262;0;0;79;12;36;-8;34;6;14;1;1;0;0;75;19;24;241;69;65;72;165;85227;14164;5052;99.8;2.7;3.0;32.0;34.6;1394;1481;48.5;-0.2;1042;1096;48.7;0.8;2;0;0
1263;44;44;10;1;2;-2;4;0;0;0;0;0;0;11;2;7;21;62;51;72;9;8886;74;639;97.4;2.8;3.6;28.8;29.2;124;135;47.9;-7.8;93;97;48.9;-6.0;0;0;0
1264;21;21;31;1;0;-8;4;0;0;0;0;0;0;22;5;2;12;51;54;47;21;14114;220;719;97.0;2.3;4.3;31.1;41.8;228;295;43.6;-6.4;173;223;43.7;-5.9;0;85;44
1265;24;24;82;15;38;14;60;1;2;0;0;2;0;140;22;10;14;59;64;53;192;68231;5453;481;100.6;3.6;2.8;36.3;30.7;1247;1057;54.1;0.3;918;774;54.3;-0.1;0;85;48
1268;50;15;32;3;5;5;18;0;0;0;0;0;0;41;10;22;48;65;53;75;33;32815;281;6092;100.3;3.1;2.7;30.2;27.8;519;475;52.2;2.2;385;350;52.4;1.4;0;0;0
1270;9;9;70;15;18;-3;38;2;4;1;0;0;0;69;31;25;102;64;62;64;199;72605;6500;5412;100.8;2.9;3.0;32.1;36.5;1170;1365;46.2;-1.6;866;1015;46.0;-1.7;1;0;0
1271;14;14;76;4;21;-7;10;0;2;0;0;0;0;55;14;5;25;55;56;53;95;42151;6338;985;99.8;2.6;3.3;30.7;37.7;672;820;45.0;-3.6;498;603;45.2;-3.6;0;684;308
1272;48;48;67;34;20;-2;48;10;8;1;0;0;0;64;42;27;22;65;66;64;235;58114;15860;5268;100.6;2.8;2.9;28.1;30.5;845;882;48.9;2.6;642;688;48.3;1.5;6;154;63
1273;4;4;82;10;32;12;14;1;2;0;0;0;0;89;10;23;49;61;63;57;106;62812;4492;1498;103.0;3.4;2.8;31.5;35.5;971;1148;45.8;-8.2;745;854;46.6;-7.0;0;897;458
1274;50;50;7;3;5;-3;2;1;1;0;0;0;0;6;7;3;14;67;63;67;17;6813;1319;880;95.1;2.1;3.7;33.3;32.8;115;111;50.9;3.4;87;80;52.1;2.1;1;0;0
1277;45;45;72;7;14;-19;26;0;1;1;2;0;0;97;50;34;205;60;53;64;98;76520;1843;8071;98.3;2.0;3.1;26.4;33.2;1058;1280;45.3;-2.5;793;974;44.9;-3.3;1;1;0
1280;25;25;77;24;30;-22;44;9;8;0;0;0;0;124;26;22;37;61;64;56;219;72765;14844;199;97.4;2.7;3.5;36.5;35.6;1377;1255;52.3;1.5;1017;980;50.9;-0.2;0;60;29
1281;24;24;62;9;33;12;20;0;10;0;0;0;0;83;20;10;87;63;62;63;145;57391;5421;4597;103.3;3.9;3.1;33.0;36.8;991;1061;48.3;-7.2;730;791;48.0;-8.0;2;0;0
1282;34;11;22;2;9;13;10;0;0;0;0;0;0;34;3;10;32;61;53;67;25;20600;135;3975;101.8;3.8;1.9;33.0;19.6;334;226;59.6;14.3;243;160;60.3;15.5;0;0;0
1283;14;14;82;30;33;-8;70;10;8;0;1;2;1;147;38;19;83;62;64;58;253;85098;13935;3810;99.4;2.7;2.9;33.7;34.5;1499;1485;50.2;3.0;1105;1092;50.3;2.7;1;150;84
1284;27;27;68;7;14;-10;36;0;2;1;0;0;0;79;18;5;35;56;59;51;100;69314;879;4873;99.0;2.3;3.0;29.7;33.5;1123;1227;47.8;-0.1;799;877;47.7;-0.2;1;1;0
1285;32;27;17;3;13;9;6;0;0;0;0;0;0;9;5;10;19;70;71;64;27;15156;3448;905;109.9;5.0;2.9;26.8;32.8;227;255;47.1;1.8;154;197;43.9;-2.7;0;249;121
1286;22;22;68;29;21;5;57;5;6;1;0;0;0;131;31;8;59;65;71;58;200;56419;11021;2050;101.5;3.3;2.9;32.3;33.6;944;961;49.6;-0.6;684;698;49.5;0.0;3;84;37
1287;9;9;72;12;22;-8;29;2;3;0;0;1;0;55;20;18;61;61;65;57;141;65502;4899;847;101.3;2.9;3.2;30.2;38.0;1013;1234;45.1;-2.4;755;941;44.5;-3.0;1;18;8
1289;18;18;78;17;29;-17;32;2;8;3;0;0;0;75;17;32;148;63;64;60;212;78525;10478;5658;97.1;2.5;3.4;33.6;32.9;1362;1360;50.0;-4.9;996;1000;49.9;-4.7;2;0;0
1290;38;38;66;12;35;20;34;6;12;0;1;0;0;47;41;24;62;69;64;71;249;62332;19301;5084;101.4;3.5;2.4;34.1;26.7;1050;807;56.5;1.1;775;622;55.5;0.4;4;0;0
1292;19;19;54;6;16;6;30;0;6;1;0;0;0;61;9;21;136;72;67;75;126;57094;3987;6044;99.9;2.8;2.4;36.3;30.3;1029;873;54.1;2.7;770;649;54.3;3.2;2;0;0
1293;7;7;55;10;29;9;24;1;4;0;0;0;0;41;10;8;53;59;65;53;117;43903;5115;254;101.5;3.4;2.5;35.4;31.1;771;727;51.5;-0.9;579;510;53.2;0.3;2;1;0
1294;15;15;68;6;12;-9;8;1;1;0;0;0;0;66;15;3;18;54;55;51;65;30931;4483;1004;99.7;2.3;3.3;27.1;36.7;406;595;40.6;-14.7;314;435;41.9;-13.7;0;141;63
1295;3;3;82;12;27;-27;26;2;5;0;1;0;0;45;20;18;48;62;64;63;169;71429;10631;366;97.1;2.1;3.5;29.4;34.6;1126;1261;47.2;2.3;824;952;46.4;1.1;1;1069;508
1296;21;21;79;7;16;-24;12;0;1;0;0;0;0;55;10;25;143;58;57;58;157;74263;1159;6892;98.0;2.4;3.5;32.5;37.9;1175;1419;45.3;-5.8;891;1048;46.0;-5.5;0;0;0
1297;11;11;81;9;31;-20;40;3;9;0;2;0;0;98;42;28;210;59;60;57;176;89905;10354;5898;99.7;2.8;3.7;31.1;39.2;1360;1814;42.8;-2.7;1020;1317;43.6;-1.4;0;2;0
1298;54;9;25;2;7;3;6;0;0;0;0;0;0;23;7;13;13;67;59;70;52;22996;238;4714;98.5;2.3;2.0;29.6;21.6;385;267;59.0;4.3;271;198;57.8;3.0;0;76;48
1299;9;9;76;15;27;-12;30;8;9;0;0;0;0;151;54;31;247;64;63;63;216;84559;14537;8712;100.1;2.7;3.2;31.3;37.2;1292;1638;44.1;-3.4;979;1225;44.4;-2.7;3;0;0
1300;15;15;77;18;32;0;18;7;12;0;0;0;0;99;13;20;49;64;69;57;206;64020;15791;0;97.8;2.8;2.7;36.6;27.7;1196;916;56.6;1.8;894;659;57.6;2.3;3;0;0
1301;46;46;71;16;22;20;36;4;4;0;0;0;0;44;23;18;45;62;65;60;151;57702;11357;1595;103.1;3.1;1.6;34.0;27.3;981;853;53.5;2.0;737;597;55.2;4.2;3;105;56
1303;15;15;82;21;36;-2;22;6;12;0;0;0;0;105;20;16;94;69;67;68;191;65755;17279;249;99.0;2.7;2.7;32.5;29.6;1094;1029;51.5;-4.6;809;722;52.8;-3.6;3;1034;519
1305;6;6;81;28;48;5;42;9;16;0;0;0;0;77;38;19;32;63;71;52;255;70996;14029;66;101.4;3.7;3.2;34.4;34.7;1261;1267;49.9;5.7;957;948;50.2;6.0;2;25;15
1307;0;0;78;11;10;-10;10;1;1;0;1;0;0;68;12;11;57;54;55;52;104;44045;1839;806;99.3;1.9;2.8;28.3;37.8;673;848;44.2;-5.4;481;645;42.7;-6.8;0;326;143
1308;26;26;62;7;22;-12;26;0;4;1;1;0;0;61;11;17;101;66;63;68;113;63593;8256;3030;99.7;2.9;3.5;32.3;36.7;1031;1216;45.9;-1.7;782;879;47.1;-0.3;0;0;0
1310;4;4;78;21;42;10;36;8;14;0;0;0;0;130;21;23;118;65;67;60;274;80843;16896;4470;101.1;3.5;2.8;37.2;33.4;1450;1301;52.7;0.4;1101;1008;52.2;0.1;1;1;1
1315;18;18;72;4;14;-4;24;1;0;0;0;0;0;75;13;26;114;56;55;57;129;69655;2477;5556;101.1;3.0;3.2;30.1;35.7;1127;1231;47.8;-3.9;847;915;48.1;-3.5;0;0;0
1316;52;52;3;3;1;4;7;0;0;0;0;1;0;4;2;0;1;68;74;59;14;2721;806;186;112.1;5.3;0.0;43.7;17.2;52;38;57.8;-5.1;40;25;61.5;0.8;1;9;5
1317;17;17;60;7;34;-7;10;2;8;0;2;0;0;63;23;39;95;75;69;78;202;68249;11473;4228;96.7;3.0;3.3;35.3;28.1;1224;981;55.5;5.5;923;738;55.6;5.8;1;0;0
1318;50;50;74;9;15;-7;68;0;0;1;1;0;0;138;29;38;48;64;60;62;108;63105;194;9575;98.1;2.2;2.7;28.4;28.0;989;894;52.5;1.7;712;659;51.9;0.4;2;917;459
1319;8;8;64;13;16;-30;24;7;3;0;2;0;0;70;14;14;104;64;62;64;166;60163;7208;3798;98.7;2.4;3.9;30.5;43.2;888;1276;41.0;-3.9;682;961;41.5;-3.6;0;1;0
1320;6;6;72;11;44;-11;27;1;21;0;0;1;0;77;22;28;56;62;66;56;219;76042;15922;4480;99.3;3.1;3.6;33.0;35.6;1264;1388;47.7;2.9;958;1035;48.1;3.2;3;0;0
1321;20;20;72;12;25;12;43;1;4;0;0;0;0;107;16;18;75;59;62;55;138;76612;6354;4734;103.2;3.5;2.9;30.1;34.4;1158;1341;46.3;2.6;855;988;46.4;2.3;1;0;0
1322;11;11;82;7;34;-9;28;0;5;0;1;0;0;117;14;18;104;60;61;57;107;61928;4697;1709;100.5;2.8;3.4;28.7;37.2;906;1171;43.6;-1.4;678;878;43.6;-1.4;1;919;416
1323;20;20;52;5;10;5;2;0;1;0;0;0;0;16;6;5;14;54;57;52;46;23215;293;876;103.3;3.1;2.5;30.5;36.1;346;406;46.0;0.0;273;305;47.2;1.0;1;49;21
1328;4;4;82;35;44;10;46;11;14;0;0;0;0;120;39;11;50;66;75;54;297;79642;16257;3770;99.6;3.8;2.9;38.7;29.2;1594;1113;58.9;10.1;1176;851;58.0;9.0;2;176;91
1329;61;19;36;14;15;-21;26;6;5;1;0;0;0;56;22;12;23;69;73;60;127;31638;9822;3400;93.1;2.6;4.7;30.3;29.9;477;485;49.6;5.8;362;376;49.1;5.8;4;81;34
1330;10;10;82;16;29;36;12;0;0;0;0;0;0;65;18;17;58;57;57;53;133;67579;187;5585;101.8;3.7;1.8;39.6;23.7;1379;819;62.7;-0.1;1020;617;62.3;0.1;2;64;30
1331;17;17;53;17;18;5;35;2;0;0;0;1;1;75;15;25;66;64;66;60;125;51265;3633;59;101.1;2.9;2.6;32.9;33.1;854;883;49.2;-3.5;638;662;49.1;-3.7;2;678;319
1334;9;9;77;15;24;-2;36;1;2;0;2;0;0;121;14;20;58;64;66;58;115;62310;5006;11173;101.3;3.1;3.2;30.3;36.2;981;1170;45.6;-1.2;709;876;44.7;-2.2;3;351;167
1336;11;11;69;5;26;-17;26;0;1;0;0;0;0;93;17;24;82;57;62;51;106;68757;2573;4800;100.0;3.1;4.0;29.9;38.4;1058;1329;44.3;-0.2;768;1010;43.2;-1.9;0;0;0
1337;25;25;30;1;6;2;4;0;0;0;1;0;0;8;6;5;13;54;56;54;32;12954;955;215;102.5;3.3;3.1;32.8;39.7;215;255;45.7;-4.5;163;192;45.9;-4.9;0;34;20
1338;36;25;58;11;23;17;58;2;1;3;1;4;2;95;23;31;27;68;63;69;100;47215;2250;11436;99.6;3.0;2.1;34.8;23.0;847;556;60.4;2.2;628;419;60.0;1.8;3;736;386
1339;24;24;60;7;5;-12;10;1;0;1;0;0;0;35;5;4;37;53;56;48;60;32145;1036;1334;99.4;2.5;3.8;26.2;38.1;448;582;43.5;-5.4;320;435;42.4;-6.2;0;70;26
1340;18;18;74;29;33;9;24;11;8;0;0;0;0;119;22;18;22;62;64;58;206;63252;13241;1253;99.8;3.2;2.7;35.2;28.9;1186;947;55.6;2.9;853;708;54.6;1.7;3;28;11
1341;36;36;64;5;18;33;35;0;2;0;3;1;0;136;15;36;95;61;49;70;122;63090;3936;12784;102.4;2.9;1.3;34.9;22.8;1153;768;60.0;0.9;854;561;60.4;1.6;1;0;0
1342;11;11;79;6;7;-23;10;0;0;0;0;0;0;19;6;16;49;54;56;52;61;38189;398;127;96.8;1.5;3.7;24.4;39.1;528;780;40.4;-5.3;374;576;39.4;-6.4;1;66;35
1347;47;14;61;10;24;-4;24;3;5;0;0;0;0;117;17;22;31;65;63;62;110;55451;5301;4513;99.7;2.3;2.5;27.1;28.4;812;777;51.1;0.5;588;597;49.6;-0.5;3;887;468
1348;29;29;82;9;13;-1;44;0;0;0;0;0;0;106;18;8;24;54;57;50;85;50690;1677;845;100.5;3.1;3.2;33.1;35.6;818;928;46.8;-2.0;616;695;47.0;-1.9;2;240;114
1349;14;14;75;7;7;1;10;0;0;0;1;0;0;14;6;15;33;56;53;57;62;34048;180;5361;98.6;1.7;1.7;32.4;25.7;575;502;53.4;-11.0;407;362;52.9;-10.9;2;452;232
1351;16;16;73;17;12;-19;18;2;1;0;0;0;0;47;21;17;35;56;59;53;150;52401;4209;100;97.7;2.2;3.4;30.5;36.3;832;953;46.6;-5.0;611;724;45.8;-6.6;2;33;15
1352;17;17;41;0;5;-6;16;0;0;0;0;0;0;33;3;5;4;54;55;51;23;17415;846;1051;96.5;2.1;3.3;30.2;31.8;275;294;48.3;-4.4;197;226;46.6;-6.2;0;22;9
1353;23;23;43;14;19;8;16;5;2;0;0;0;0;67;14;11;34;71;71;67;134;38475;7087;4732;100.7;3.6;2.8;37.8;32.1;714;664;51.8;3.6;545;477;53.3;5.1;1;743;348
1354;28;28;76;12;13;10;17;1;1;0;0;1;0;52;13;8;15;54;57;50;78;40581;2790;896;104.0;3.2;2.2;30.3;34.1;637;695;47.8;-6.0;473;524;47.4;-6.6;3;59;28
1356;29;29;27;4;2;1;8;0;0;0;0;0;0;18;4;0;4;53;54;50;19;12011;0;181;103.5;2.7;2.4;26.1;35.1;164;225;42.2;-1.4;123;161;43.3;0.1;1;86;48
1357;8;8;77;16;32;-20;43;5;11;0;1;1;0;76;23;22;41;60;64;55;178;70441;9856;3847;99.6;2.2;3.1;30.5;40.3;1072;1368;43.9;1.0;804;1044;43.5;0.2;1;48;24
1358;3;3;73;28;47;-9;26;9;18;1;0;0;0;101;15;27;44;67;71;61;212;72759;13455;2884;99.2;3.0;3.4;33.9;35.6;1238;1310;48.6;4.6;938;969;49.2;5.1;4;1507;796
1359;21;21;82;3;22;4;14;0;0;0;0;0;0;84;19;31;102;65;57;70;124;86267;881;5682;100.0;3.0;2.8;33.9;31.8;1469;1410;51.0;3.0;1101;1040;51.4;3.0;2;0;0
1360;15;15;61;20;28;5;20;9;9;1;0;0;0;31;12;13;52;68;73;68;229;52856;13020;530;98.9;2.8;2.5;36.8;29.1;973;756;56.3;0.9;732;562;56.6;0.3;4;976;490
1362;60;60;76;23;29;18;53;0;1;0;1;1;1;162;23;24;34;62;64;56;165;63972;2641;4194;101.7;3.3;2.4;32.1;28.0;1054;880;54.5;-2.0;786;665;54.2;-2.1;5;206;111
1364;50;50;72;17;24;-1;18;5;4;1;1;0;0;62;23;23;139;62;61;62;178;72936;9450;8380;97.9;3.0;3.1;31.1;26.5;1187;1024;53.7;3.2;863;733;54.1;2.9;2;0;0
1366;23;23;72;10;25;-22;34;3;2;0;1;0;0;77;37;20;115;58;61;54;152;82501;6364;3945;99.2;2.5;3.4;29.4;36.5;1261;1540;45.0;-7.5;925;1155;44.5;-8.0;0;0;0
1367;52;52;70;13;20;4;26;0;1;0;0;0;0;59;19;35;47;60;64;55;148;58997;3636;3564;96.4;2.8;2.6;34.9;22.5;1053;715;59.6;5.3;775;531;59.3;5.8;3;105;50
1369;54;54;73;13;18;-24;60;3;6;1;3;0;0;118;33;21;82;68;60;75;200;68351;16028;8933;96.4;2.1;3.3;30.0;31.8;1051;1108;48.7;0.1;782;830;48.5;0.4;3;0;0
1370;39;39;75;23;26;31;30;4;7;0;0;0;0;108;38;24;26;59;61;57;181;58725;10247;3008;102.5;3.9;1.8;37.9;24.0;1198;706;62.9;-0.4;877;520;62.8;0.7;6;160;86
1376;2;2;64;5;7;-5;16;0;0;1;0;0;0;50;13;12;31;55;55;53;44;27614;194;4732;99.8;2.7;3.7;27.2;35.5;409;501;44.9;-8.8;308;377;45.0;-9.1;2;218;99
1377;6;6;80;5;22;-7;16;0;0;2;0;0;0;61;17;19;36;59;59;56;92;45722;2047;4975;100.0;3.0;3.7;32.2;39.9;700;953;42.3;-4.5;533;683;43.8;-2.9;1;461;205
1378;21;21;69;7;11;-10;2;0;1;0;0;0;0;38;8;8;32;53;55;50;49;38303;1275;318;100.1;2.6;3.6;28.9;39.5;578;768;42.9;-7.5;434;565;43.4;-7.5;0;46;22
1379;1;1;78;7;25;4;29;0;0;0;2;1;0;110;22;34;148;65;57;72;125;86528;516;9310;101.6;2.8;2.7;29.7;34.6;1359;1525;47.1;-1.0;1002;1155;46.5;-1.7;3;0;0
1381;7;7;73;8;18;-6;30;1;1;1;0;0;0;169;21;14;7;56;59;49;99;52540;2312;2724;97.2;2.7;3.2;31.9;28.7;838;834;50.1;0.4;633;594;51.6;1.6;1;78;43
1382;45;45;65;12;21;-19;61;8;9;0;1;1;0;73;15;24;16;63;62;62;137;49867;12019;6330;96.6;1.7;2.9;26.9;30.1;736;779;48.6;2.4;536;582;47.9;1.3;2;1050;553
1385;54;54;76;16;20;11;85;0;0;2;2;1;0;194;25;43;58;64;62;61;100;59753;778;14792;100.5;3.1;2.7;32.4;29.5;919;870;51.4;3.4;704;655;51.8;4.5;2;985;508
1387;50;50;75;30;28;-4;30;13;13;0;0;0;0;75;28;24;37;64;65;62;192;64455;14536;1676;98.8;2.6;2.7;30.4;27.9;1016;948;51.7;0.5;747;692;51.9;0.3;3;71;29
1388;11;11;21;3;3;-1;7;0;0;0;0;1;0;23;2;15;42;60;52;67;16;19239;0;3278;103.7;3.0;3.2;24.7;37.6;275;377;42.2;0.1;188;284;39.8;-2.6;1;0;0
1389;27;27;48;7;9;2;10;0;0;0;1;0;0;48;17;3;39;57;58;55;77;46238;156;2468;100.8;2.6;2.6;31.8;35.2;737;818;47.4;-0.1;553;619;47.2;-0.4;1;0;0
1390;15;15;67;6;16;13;24;0;0;0;0;0;0;96;16;16;55;55;53;56;98;71225;939;5933;100.3;3.1;2.5;33.6;27.5;1165;1070;52.1;-4.1;882;788;52.8;-4.3;0;0;0
1391;36;25;40;18;13;14;30;3;5;0;0;1;0;37;17;8;10;66;71;62;145;34264;7646;92;100.8;3.3;1.8;38.2;23.2;682;403;62.9;4.5;508;299;62.9;5.4;6;59;25
1392;11;11;82;13;29;-16;40;0;8;2;0;0;0;86;13;30;104;64;64;63;154;72156;8637;3071;99.8;2.5;3.2;28.8;36.6;1060;1363;43.7;-1.3;785;999;44.0;-0.8;1;1086;556
1393;13;13;82;5;27;-17;26;1;1;0;0;0;0;43;15;11;43;58;61;53;122;61697;5213;36;97.5;2.3;3.2;30.7;31.7;962;988;49.3;-1.4;718;745;49.1;-1.4;2;100;54
1394;6;6;77;19;20;-9;22;2;3;0;0;0;0;55;21;19;41;59;65;53;135;66717;7226;151;101.0;3.1;3.5;30.0;38.1;1033;1272;44.8;-1.8;766;960;44.4;-2.8;2;85;41
