PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
417;2023;32;1;61;9;9;28;12;0;0;1;2;58;1;84;220;109;91;16;13;33;42301;33;10653;0;0
417;2022;32;1;73;8;10;30;-6;0;1;1;2;56;0;70;332;160;79;16;33;53;43389;2203;12149;0;0
417;2021;51;1;56;8;16;12;4;0;0;1;1;56;1;59;62;34;75;17;17;24;43638;527;2866;0;0
417;2020;51;1;56;9;16;42;6;0;4;1;0;60;4;91;128;67;62;23;23;18;34582;10788;4925;0;0
417;2020;22;0;13;0;2;0;-4;0;0;0;0;51;0;15;6;3;5;3;1;4;5572;464;182;0;0
418;2024;45;1;68;4;25;106;7;0;1;0;2;58;0;84;0;0;147;7;18;108;64295;707;12818;6;4
418;2023;45;1;60;2;11;70;-8;0;1;0;0;56;1;78;0;0;125;7;17;82;57810;757;11600;6;1
418;2022;24;0;58;4;14;32;-21;0;0;0;0;52;0;96;0;0;116;15;8;41;54366;182;7557;2;2
418;2021;57;1;53;2;12;74;-10;0;0;0;1;55;0;69;0;0;91;14;15;74;49161;739;10741;4;0
418;2020;57;1;33;5;12;32;13;3;1;0;1;62;1;65;0;0;48;9;9;37;29429;6266;3582;2;0
420;2021;43;1;2;0;0;2;-1;0;0;0;0;53;0;1;11;6;3;1;2;1;912;0;0;0;0
420;2020;61;1;66;23;33;22;-6;6;10;1;0;63;4;145;929;499;59;28;18;31;52153;10531;1946;0;0
421;2024;37;1;61;9;18;36;3;6;7;0;0;75;1;149;0;0;85;25;13;150;61821;17364;5882;0;0
421;2023;37;1;65;8;33;50;-18;3;11;2;2;73;1;168;0;0;86;27;12;155;67119;18014;6386;0;0
421;2022;37;1;72;13;28;70;-14;2;8;2;1;70;1;175;0;0;99;23;17;169;72424;15284;11402;0;0
421;2021;33;1;70;16;26;40;16;7;5;1;0;65;2;150;1;0;66;14;14;126;65608;9633;7690;0;0
421;2020;33;1;57;8;16;44;-4;2;3;0;0;66;0;130;0;0;63;17;8;122;53297;10618;5336;0;0
422;2023;9;0;13;0;3;0;-3;0;0;0;0;52;0;10;67;36;7;2;2;3;6325;0;1084;0;0
422;2023;54;1;10;3;6;12;1;1;0;0;0;66;1;27;177;85;18;2;2;8;8294;2906;247;0;0
422;2023;46;1;38;7;20;12;7;2;8;0;0;64;1;81;614;326;45;18;5;16;32015;6838;3798;0;0
422;2023;0;0;3;0;0;0;0;0;0;0;0;54;0;2;4;3;2;1;0;0;1349;0;198;0;0
422;2022;46;1;76;19;26;50;-9;4;10;1;1;69;3;147;865;471;74;22;23;47;54319;14881;8795;0;0
422;2021;46;1;27;4;7;20;1;2;1;0;0;65;3;51;528;282;33;15;8;16;21515;4971;5238;0;0
422;2021;0;0;33;4;9;6;-2;1;3;0;0;58;1;45;415;186;28;14;1;7;23933;3859;1371;0;0
422;2020;46;1;28;14;24;4;11;7;9;0;0;66;5;67;426;239;29;11;5;9;21111;6190;2336;0;0
422;2020;0;0;18;2;13;6;-7;1;6;0;0;57;0;39;314;143;13;5;0;6;14018;4250;425;0;0
423;2024;49;1;66;11;31;31;3;5;13;1;0;71;3;213;0;0;73;31;33;127;61795;20700;5643;0;0
423;2023;49;1;28;6;17;14;8;1;6;1;0;67;0;94;0;0;34;10;9;41;25244;7455;2364;0;0
423;2022;49;1;17;4;7;10;3;2;3;0;0;65;1;58;0;0;18;2;5;28;14869;3399;1479;0;0
423;2021;10;0;1;0;0;0;-1;0;0;0;0;58;0;1;0;0;0;0;0;0;835;197;7;0;0
423;2021;53;1;14;4;4;6;6;1;4;0;0;70;0;38;0;0;22;6;4;23;13908;3340;1360;0;0
423;2021;35;1;23;3;5;14;-9;0;1;0;0;60;0;54;0;0;23;4;9;37;23239;3386;3232;0;0
423;2021;13;0;29;1;5;24;0;0;0;0;0;60;0;58;0;0;17;6;9;47;30162;1007;2796;0;0
423;2020;35;1;61;14;21;46;-6;6;6;0;0;63;3;181;0;0;38;25;31;100;58768;9561;4893;0;0
423;2020;13;0;6;0;1;0;0;0;0;0;0;61;0;5;0;0;6;0;2;4;4978;342;531;0;0
424;2020;59;1;45;9;15;34;-20;4;2;1;0;60;0;97;63;31;50;11;15;17;38698;6502;4224;0;0
425;2024;59;1;53;7;25;28;-1;2;8;1;1;72;1;130;1;1;53;17;18;134;50160;10129;6249;0;0
425;2023;43;1;9;2;2;8;2;0;0;0;0;71;1;12;0;0;13;2;2;32;9014;95;970;0;0
425;2023;40;1;3;0;1;0;-1;0;0;0;0;65;0;6;0;0;3;0;2;9;2723;0;524;0;0
425;2022;1;0;58;4;11;18;-16;0;0;0;0;62;1;85;0;0;52;5;8;126;54803;204;3241;0;0
425;2022;58;1;3;0;1;2;0;0;0;0;0;70;0;5;0;0;1;1;3;12;3045;749;165;0;0
425;2021;58;1;2;0;0;0;-3;0;0;0;0;71;0;3;0;0;0;0;1;10;1835;609;452;0;0
425;2021;1;0;5;0;2;4;0;0;0;0;0;60;0;5;0;0;3;0;1;13;4256;0;425;0;0
425;2021;35;1;60;7;20;38;-19;1;11;0;1;65;1;126;0;0;77;20;25;140;53002;9246;4899;0;0
425;2020;35;1;52;4;14;25;-8;0;2;0;0;68;2;129;0;0;51;23;17;129;47982;9038;4484;0;0
426;2023;44;1;76;14;20;37;23;8;6;0;0;59;1;135;107;50;66;26;23;23;43868;18375;3883;1;0
426;2022;44;1;28;4;9;2;1;1;5;0;0;57;2;49;27;14;23;8;3;6;17108;3686;523;0;0
426;2021;44;1;53;5;12;8;2;1;2;0;1;54;2;48;67;32;24;16;10;12;24542;4326;2496;0;0
426;2020;44;1;54;15;28;34;-4;5;14;0;0;58;2;151;58;30;47;20;12;27;39184;9628;927;0;0
428;2024;53;1;76;29;32;60;3;10;8;0;0;67;6;203;33;13;66;25;23;89;66191;18673;603;0;0
428;2023;53;1;40;13;23;30;-8;2;6;0;0;66;2;101;33;14;31;10;13;50;32523;9310;844;0;0
428;2022;34;1;71;13;39;40;-7;7;19;0;0;66;2;135;39;21;60;11;17;71;55800;18106;1312;0;0
428;2021;34;1;68;12;34;40;9;2;13;0;0;64;4;139;33;8;75;18;22;63;54534;10905;1568;0;0
428;2020;41;1;59;7;27;14;1;0;12;0;0;67;0;123;49;26;62;5;16;55;48164;12491;1162;0;0
431;2024;40;1;66;5;23;66;-6;1;3;0;2;69;2;114;0;0;117;18;17;92;67378;11820;9074;2;0
431;2023;40;1;62;4;15;114;-10;2;3;1;0;66;0;121;4;0;111;16;22;74;59723;7965;7483;3;1
431;2022;40;1;67;7;22;48;-18;1;3;0;0;65;1;127;0;0;103;21;24;103;66487;6183;8564;0;0
431;2021;44;1;35;4;8;40;23;0;0;0;1;57;0;52;1;1;55;10;12;35;31146;214;3582;2;0
431;2020;6;0;5;1;2;4;-1;0;0;0;0;60;0;6;0;0;4;1;3;4;4639;139;316;0;0
431;2020;44;1;61;5;11;40;-2;0;0;1;1;64;1;108;0;0;92;11;29;106;63250;1196;12327;0;0
432;2020;58;1;68;18;19;40;-3;4;5;0;0;60;4;150;59;31;84;20;9;21;53789;8077;1900;0;0
433;2024;45;1;13;7;8;26;-8;2;6;0;1;61;0;40;32;16;18;2;1;7;10204;3494;632;4;2
433;2023;53;1;53;31;24;71;4;13;13;0;1;61;5;167;57;36;59;27;9;17;43322;12265;1714;9;3
433;2022;53;1;73;19;20;86;-22;3;8;0;0;60;4;155;150;66;107;24;16;23;55621;17535;5184;6;3
433;2021;7;0;68;18;6;21;-8;6;0;0;0;52;0;72;34;15;62;13;7;4;33317;4739;73;1;0
433;2020;40;1;74;31;27;71;4;15;5;0;0;58;4;219;114;54;130;39;13;17;59846;14300;1819;9;0
434;2024;54;1;55;6;13;35;0;0;0;0;1;60;4;51;633;281;95;19;25;34;41165;433;10360;1;1
434;2022;57;1;73;12;22;76;23;0;1;0;2;58;3;94;750;354;150;7;16;34;53114;314;4464;2;0
434;2021;24;0;6;0;2;14;0;0;0;0;0;52;0;4;4;4;9;2;0;1;3924;0;140;0;0
434;2021;57;1;73;6;20;77;0;0;4;0;2;57;2;116;170;86;126;26;24;41;55980;1680;9924;1;0
434;2020;14;0;46;1;8;32;-5;0;0;0;1;53;0;33;26;13;33;12;7;10;20814;56;6002;0;0
434;2020;47;1;20;7;5;18;6;0;0;1;0;63;2;31;321;159;44;6;10;8;16196;585;3153;0;0
435;2022;43;1;4;1;1;2;6;0;0;0;0;56;0;6;3;0;5;0;1;2;1889;87;0;0;0
435;2020;48;1;39;14;16;24;2;6;8;0;0;62;3;86;84;48;64;7;11;27;30855;9662;155;0;0
435;2020;5;0;20;1;4;6;-11;0;0;0;0;52;0;13;23;8;10;1;4;6;11012;241;0;0;0
436;2024;60;1;8;0;3;4;-2;0;0;0;0;67;0;14;19;9;5;2;6;4;6271;1827;32;0;0
436;2024;16;0;3;0;0;0;-1;0;0;0;0;49;0;1;0;0;1;1;1;1;1319;0;0;0;0
436;2024;53;1;53;7;28;36;10;2;9;1;2;69;2;122;206;111;50;13;19;34;44470;11998;7322;0;0
436;2023;10;0;14;2;0;6;-6;1;0;0;0;50;0;9;9;6;4;3;1;2;6294;669;142;0;0
436;2022;10;0;77;6;11;18;-5;0;2;0;0;58;0;106;305;156;56;13;14;26;45991;5701;549;0;0
436;2021;10;0;3;1;1;0;1;1;0;0;0;64;0;5;33;18;5;0;0;4;2206;453;0;0;0
436;2021;53;1;38;21;20;46;3;5;7;2;2;70;5;101;164;86;34;13;18;37;30143;9054;5248;0;0
436;2020;53;1;46;10;11;12;6;1;2;0;0;60;3;62;474;264;44;5;13;25;32160;4050;632;0;0
437;2024;56;1;72;15;16;26;-5;7;3;0;0;58;3;120;100;44;87;28;9;56;38173;11509;4982;0;0
437;2023;56;1;76;12;16;10;-38;7;4;0;1;59;0;166;39;18;30;23;18;76;55035;14180;1527;0;0
437;2022;56;1;54;19;28;38;17;12;11;0;0;67;4;132;120;54;79;23;17;23;43086;14543;4071;0;0
437;2021;56;1;71;36;35;22;2;15;14;0;0;66;8;253;102;43;64;28;16;24;55152;20490;1838;0;0
437;2020;60;1;43;16;21;26;-1;7;10;0;0;61;3;132;61;21;43;14;6;21;30919;9592;1254;0;0
438;2020;34;1;58;8;13;59;-2;1;2;0;1;59;1;77;104;50;87;12;18;19;43405;1591;5030;1;1
439;2024;25;0;46;10;13;18;-25;4;3;0;0;69;0;140;0;0;44;15;14;122;49392;5872;3592;0;0
439;2023;25;0;76;9;40;34;-15;3;14;0;1;72;0;311;0;0;77;24;15;155;83269;16016;3903;0;0
439;2022;8;0;71;17;31;24;0;4;8;0;1;74;4;223;0;0;66;22;19;190;72889;13839;5120;0;0
439;2021;8;0;38;5;9;24;12;1;4;0;0;70;1;128;0;0;35;11;8;54;37282;6452;1761;0;0
439;2020;8;0;73;10;24;24;14;2;3;0;0;73;1;231;0;0;59;23;23;161;71538;10375;5785;0;0
441;2022;60;1;69;12;12;136;8;0;0;2;0;58;2;122;74;25;134;22;23;13;52452;2738;3782;8;2
441;2021;16;0;46;4;4;49;10;0;0;0;0;53;1;51;2;1;83;7;6;5;21945;82;258;3;0
441;2020;16;0;60;14;13;61;-1;0;0;0;0;53;5;91;0;0;160;15;6;2;45408;74;1678;5;1
442;2024;3;0;73;10;14;6;-26;2;1;1;0;53;0;80;40;17;76;13;8;9;38215;2418;5898;0;0
442;2023;3;0;30;5;11;14;5;0;1;1;0;55;0;49;42;16;33;10;6;5;21034;2242;2142;0;0
442;2022;29;0;72;31;20;8;-1;12;7;1;0;59;7;161;68;26;104;25;13;9;56699;11266;4901;0;0
442;2021;29;0;82;24;35;20;-9;5;11;0;0;59;3;197;72;26;122;30;10;19;75035;11165;719;0;0
442;2020;29;0;81;23;25;32;2;4;1;0;1;60;5;190;92;40;100;32;19;23;76918;9127;4426;0;0
442;2020;23;0;1;1;0;0;-5;1;0;0;0;50;0;4;0;0;1;0;1;0;925;359;161;0;0
443;2023;53;1;2;0;1;0;-1;0;0;0;0;60;0;3;0;0;0;0;0;2;1961;0;183;0;0
443;2021;19;0;20;0;5;0;-6;0;0;0;0;58;0;35;0;0;18;2;3;22;17670;0;1512;0;0
443;2020;19;0;7;2;1;4;-8;0;0;0;0;58;0;20;0;0;4;2;0;9;6877;263;279;0;0
443;2020;61;1;62;10;26;42;-7;4;7;0;3;71;2;187;0;0;46;14;15;107;59278;13324;6012;0;0
444;2023;40;1;31;1;4;16;-8;0;0;0;0;58;0;32;206;96;36;6;19;19;18001;875;4086;0;0
444;2022;39;1;62;7;24;34;18;0;0;1;4;58;1;55;167;83;89;8;23;30;33130;150;8496;2;0
444;2021;46;1;68;7;11;46;8;0;0;1;3;59;2;75;204;93;88;31;34;44;48253;420;13447;2;1
444;2020;46;1;45;6;10;18;9;0;0;0;0;60;0;73;143;70;53;11;24;13;33771;67;8791;0;0
444;2020;0;0;9;0;0;4;-3;0;0;0;0;53;0;6;25;13;3;2;0;1;3010;0;229;0;0
445;2021;50;1;8;0;2;2;-1;0;1;0;0;60;0;13;0;0;6;5;0;4;6519;901;972;0;0
445;2020;33;1;8;2;5;0;2;0;2;0;0;74;0;22;0;0;7;4;6;17;6931;2381;563;0;0
445;2020;2;0;1;0;0;0;-1;0;0;0;0;56;0;1;0;0;0;0;0;0;979;0;0;0;0
445;2020;44;1;45;3;23;22;-3;1;10;0;1;66;0;116;3;0;32;20;21;65;39102;10125;4451;0;0
446;2024;13;0;65;10;6;10;11;0;0;0;0;55;1;57;383;194;35;10;15;16;29734;814;758;0;0
446;2023;13;0;8;2;2;4;2;0;0;0;0;58;0;17;67;34;5;0;2;2;4392;652;20;0;0
446;2023;35;1;4;2;3;0;2;1;1;0;0;76;0;13;100;58;2;0;2;5;3680;1064;619;0;0
446;2023;6;0;18;0;0;6;-12;0;0;0;0;53;0;20;104;56;6;3;4;6;7720;331;204;0;0
446;2023;44;1;35;9;18;14;11;3;5;1;0;71;1;116;456;258;38;14;12;14;28402;9151;186;0;0
446;2022;44;1;72;35;38;45;11;12;15;0;0;68;8;221;1057;571;51;20;20;26;55389;17246;287;1;0
446;2021;44;1;49;13;17;18;2;4;3;0;0;63;2;110;458;229;41;12;8;22;30243;5521;365;0;0
446;2020;44;1;73;8;9;50;-13;0;0;0;3;63;1;88;797;405;60;10;39;41;47998;883;14228;0;0
447;2024;35;1;69;6;15;36;-9;0;1;1;1;61;1;102;482;258;86;20;28;74;58456;563;14314;0;0
447;2024;20;0;2;0;1;0;0;0;0;0;0;54;0;1;8;5;2;1;1;1;919;76;138;0;0
447;2023;20;0;22;1;3;4;-10;0;0;1;0;53;0;19;22;11;27;3;3;10;16574;0;3354;0;0
447;2023;29;0;6;0;2;0;1;0;0;0;0;52;0;3;8;4;1;0;0;0;2970;0;0;0;0
447;2023;45;1;32;4;9;18;4;0;0;0;0;60;1;49;220;115;31;8;5;33;28076;107;5510;0;0
447;2022;29;0;61;3;7;2;-11;1;0;0;0;52;2;32;39;19;35;5;2;10;30736;324;110;0;0
447;2021;29;0;34;2;5;8;-2;0;0;0;0;55;0;22;48;26;60;4;2;4;18756;180;2348;0;0
447;2020;22;0;2;0;0;0;-2;0;0;0;0;51;0;2;2;1;1;0;0;0;907;0;204;0;0
447;2020;51;1;57;6;12;33;-2;1;0;1;0;61;0;80;350;180;89;14;16;34;47053;512;9528;0;0
450;2022;39;1;64;9;19;49;-23;3;3;0;2;67;2;103;1;1;80;19;17;193;57560;9782;6397;1;1
450;2021;39;1;53;3;20;48;-19;0;0;0;1;64;0;83;0;0;67;17;15;180;47565;682;10585;0;0
450;2020;59;1;8;0;0;6;-5;0;0;0;0;66;0;18;0;0;6;0;2;25;7476;256;1411;0;0
450;2020;18;0;25;2;1;12;1;0;0;0;0;59;0;31;0;0;23;6;5;67;22566;242;2020;0;0
451;2023;33;1;12;2;1;14;-1;0;0;0;0;56;1;19;131;71;22;2;3;2;8955;255;90;2;1
451;2022;2;0;74;5;14;37;3;0;0;1;0;54;1;88;704;324;143;24;13;17;49631;139;3155;1;1
451;2021;2;0;80;10;19;26;15;0;0;0;4;54;1;80;88;43;158;29;18;19;58045;536;5752;0;0
451;2020;2;0;55;5;6;4;-7;0;0;1;0;53;2;53;41;13;70;18;10;15;27482;112;3017;0;0
452;2024;46;1;74;8;26;48;9;1;1;0;0;59;0;154;3;1;64;19;20;79;72429;1016;6413;0;0
452;2023;59;1;60;9;35;28;10;2;12;0;0;67;1;244;0;0;63;21;19;63;58785;18208;4950;0;0
452;2022;59;1;12;2;6;12;-1;0;0;0;1;60;0;23;0;0;9;2;5;19;11638;608;1672;0;0
452;2021;54;1;25;5;12;20;-3;2;3;0;2;61;1;60;0;0;14;9;8;33;20745;3951;2821;0;0
452;2020;55;1;58;9;29;32;-4;4;8;0;0;65;0;166;0;0;54;18;23;94;56395;10756;5221;0;0
453;2024;40;1;69;17;26;36;5;4;10;0;1;61;5;171;120;64;107;22;15;23;60349;17170;2360;0;0
453;2023;40;1;41;9;12;30;-6;1;3;0;0;60;1;91;87;40;49;14;5;19;33233;5884;1591;0;0
453;2022;40;1;36;10;10;4;-10;3;2;0;0;56;1;64;56;28;34;10;6;12;21129;2866;1311;0;0
453;2021;40;1;48;6;8;40;1;1;1;0;0;57;4;54;118;57;48;10;9;17;29892;3906;1794;0;0
453;2020;42;1;61;18;31;26;10;7;10;3;0;68;3;146;290;135;104;19;20;54;49772;14467;6960;0;0
454;2024;40;1;17;1;4;9;-5;0;1;0;0;63;0;26;1;0;37;7;6;29;15830;1077;1283;1;0
454;2023;40;1;35;5;6;16;-1;0;0;1;1;58;1;46;0;0;58;9;17;83;32521;178;6470;0;0
454;2022;40;1;16;1;0;12;-18;0;0;0;0;62;1;18;0;0;39;6;7;37;14890;137;3043;0;0
454;2021;48;1;15;1;2;83;8;0;0;1;1;63;0;19;0;0;86;7;6;31;14376;393;1603;3;0
454;2021;5;0;41;0;3;116;-7;0;0;0;0;61;0;42;0;0;223;6;6;68;39506;146;3860;0;0
454;2020;48;1;52;5;13;137;-11;0;1;0;1;67;1;73;0;0;276;11;32;148;53711;817;8326;5;2
454;2020;5;0;17;2;1;24;0;0;0;0;0;63;0;18;0;0;104;1;6;35;17102;83;2485;0;0
456;2022;50;1;27;2;2;14;-5;0;0;0;0;55;0;23;51;29;46;5;7;18;15784;40;3102;0;0
456;2021;58;1;20;2;6;4;3;1;1;0;0;58;1;24;31;14;20;6;5;15;16704;841;2977;0;0
456;2020;30;0;7;1;1;2;0;0;0;0;0;52;1;7;4;2;2;1;5;2;2986;0;435;0;0
456;2020;43;1;62;12;22;44;-6;5;7;1;0;59;0;130;122;61;86;15;23;27;51538;12833;2839;0;0
457;2022;33;1;61;7;9;20;2;1;0;0;1;56;1;75;61;28;83;18;21;29;46053;922;3690;0;0
457;2021;50;1;67;11;14;18;-1;0;1;0;0;56;1;107;49;25;61;13;12;32;40727;4371;992;0;0
457;2020;33;1;67;9;17;32;-11;1;3;0;1;58;2;123;188;92;110;23;26;36;52619;5508;7769;0;0
459;2023;51;1;12;1;4;4;-1;0;0;0;1;61;0;13;0;0;11;2;4;12;10621;170;1181;0;0
459;2021;48;1;47;7;21;36;8;4;6;0;1;62;1;112;0;0;45;10;23;69;45221;4927;4178;2;1
459;2020;38;1;70;11;32;70;2;1;14;0;1;63;1;171;0;0;73;24;21;124;67585;12236;10323;0;0
460;2024;14;0;42;3;3;9;-6;0;0;0;0;52;1;35;169;81;15;5;5;6;20793;600;340;0;0
460;2023;14;0;55;12;16;12;-16;0;2;0;0;56;2;83;633;299;54;14;10;30;41704;4340;573;0;0
460;2023;28;0;26;3;3;16;1;0;0;0;0;55;0;27;183;86;25;2;3;6;12554;958;968;0;0
460;2022;33;1;4;0;1;4;-2;0;1;0;0;75;0;10;70;42;9;0;2;0;3127;1336;137;0;0
460;2021;2;0;75;22;46;14;14;6;15;4;0;62;6;183;1353;662;110;36;28;34;65819;13918;4979;0;0
460;2020;2;0;78;14;23;38;2;3;7;0;1;66;1;148;885;442;100;27;32;22;60933;15206;6303;0;0
463;2024;9;0;54;1;7;20;-17;0;0;0;1;60;0;48;1;0;93;8;43;84;50864;195;8494;0;0
463;2023;9;0;58;1;6;32;-10;0;1;0;0;64;0;40;0;0;94;7;34;89;58488;171;9122;0;0
463;2022;9;0;60;3;7;48;11;0;1;0;0;64;0;56;0;0;95;10;27;133;59684;808;8597;0;0
463;2021;9;0;72;4;15;24;3;0;1;0;0;65;0;78;0;0;88;13;63;152;70536;248;11080;0;0
463;2020;9;0;75;4;18;22;33;0;0;0;0;64;0;73;0;0;113;20;66;107;85646;753;9915;0;0
464;2024;13;0;80;24;55;24;23;4;17;0;0;66;1;250;136;62;55;24;21;95;78347;15020;3237;0;0
464;2023;13;0;66;29;38;30;28;5;14;0;0;68;6;218;135;70;59;20;17;78;59823;14751;4301;0;0
464;2022;13;0;74;24;55;20;-8;5;21;0;0;69;6;258;207;96;55;23;20;96;71629;17468;5809;0;0
464;2021;13;0;78;34;41;26;9;10;14;0;0;67;1;298;139;67;71;24;42;96;81259;14534;2270;0;0
464;2020;13;0;34;15;21;4;7;4;7;0;0;68;2;110;33;17;21;9;9;39;34917;7206;250;0;0
465;2023;57;1;16;3;3;0;-3;0;0;0;1;64;0;39;0;0;22;7;12;26;14568;951;1458;0;0
465;2021;38;1;4;0;1;2;-3;0;0;0;0;62;0;6;0;0;7;0;5;9;3585;308;532;0;0
465;2020;40;1;42;5;11;32;5;0;0;0;2;67;0;71;0;0;39;9;19;106;43010;795;6571;0;0
466;2024;13;0;57;5;10;16;3;0;0;0;1;54;0;48;212;100;33;10;21;17;27538;7;4358;0;0
466;2023;13;0;82;13;25;20;7;0;0;1;2;59;3;122;879;442;89;16;34;12;64593;241;11947;0;0
466;2022;40;1;29;8;12;16;12;0;0;0;0;65;1;70;552;284;40;9;18;15;26931;486;5537;0;0
466;2021;8;0;71;13;22;24;28;0;0;0;2;60;2;143;897;462;71;24;28;10;64461;196;9154;0;0
466;2020;8;0;76;13;24;24;19;0;0;1;2;60;2;95;1072;543;74;23;34;13;67858;40;10967;0;0
467;2024;29;0;31;6;9;6;-2;1;2;0;0;62;1;69;28;13;46;11;5;18;21472;1529;2473;0;0
467;2024;5;0;42;5;6;20;-7;0;1;0;0;56;1;48;27;10;36;6;8;12;17508;99;1324;0;0
467;2023;5;0;78;27;24;38;7;8;2;0;0;62;2;185;29;13;104;35;17;28;59598;6800;1076;0;0
467;2022;5;0;80;29;35;48;21;5;6;2;1;65;4;233;64;22;88;42;7;29;61241;9033;2057;0;0
467;2021;5;0;37;8;13;4;3;1;2;0;0;66;1;87;66;26;53;18;9;18;28944;4195;1374;0;0
467;2020;5;0;80;17;23;30;-25;2;5;0;1;76;5;201;167;74;136;46;21;47;72904;14189;12359;0;0
468;2024;11;0;69;4;7;44;12;0;0;0;0;55;1;76;0;0;127;13;41;88;71178;510;9320;0;0
468;2023;11;0;82;6;19;74;-5;0;1;1;2;53;1;102;0;0;176;17;36;97;89890;724;10585;1;0
468;2022;11;0;72;2;12;46;2;0;2;0;1;52;0;61;0;0;152;15;35;58;79629;425;10531;0;0
468;2021;24;0;74;6;14;33;10;0;0;0;1;54;0;93;0;0;127;25;49;89;76810;677;10639;0;0
468;2020;24;0;54;4;7;18;13;0;0;0;0;54;0;78;1;0;70;21;31;55;58999;131;8471;0;0
469;2024;1;0;81;4;13;28;-2;0;1;0;2;57;1;81;265;111;115;19;39;52;69088;156;11343;0;0
469;2023;14;0;73;8;19;32;14;0;0;0;1;59;3;84;348;157;84;24;26;49;66407;0;10584;0;0
469;2022;14;0;78;7;23;8;19;0;0;0;1;58;1;97;55;32;106;24;40;40;71722;27;9901;0;0
469;2021;14;0;68;8;11;10;5;0;0;0;1;59;1;95;264;124;68;17;23;39;60427;1065;9081;0;0
469;2020;21;0;80;8;17;28;1;0;1;0;0;59;0;120;325;129;71;26;22;36;73076;2525;10721;0;0
470;2022;55;1;73;9;18;34;0;0;2;0;1;62;2;130;638;319;92;14;27;63;51141;429;9456;0;0
470;2021;55;1;54;7;16;24;8;0;0;0;0;63;1;83;223;107;68;12;33;50;37159;587;10025;0;0
470;2021;21;0;15;2;2;2;0;0;0;1;0;58;0;19;28;12;9;3;2;6;10961;55;985;0;0
471;2024;22;0;77;13;31;46;7;2;7;1;0;61;0;239;1;1;64;23;16;87;85370;14686;5131;2;0
471;2023;22;0;76;7;34;26;22;0;5;0;2;60;1;226;0;0;51;18;25;83;80003;6270;5049;0;0
471;2022;22;0;74;5;23;22;-4;0;2;0;0;57;0;184;2;0;40;24;18;63;72830;4658;4441;0;0
471;2021;51;1;45;8;24;28;-5;3;8;0;1;65;3;139;0;0;51;16;19;73;42760;9475;5001;0;0
471;2021;22;0;12;0;4;4;-8;0;1;0;0;56;0;15;0;0;11;5;4;8;10446;664;853;0;0
471;2020;51;1;51;7;14;30;-6;0;0;0;1;59;1;112;0;0;48;23;12;65;44509;1702;5284;0;0
472;2024;46;1;13;1;4;12;0;0;1;0;0;55;0;14;0;0;17;2;6;14;10955;220;1841;0;0
472;2023;39;1;9;0;1;8;0;0;0;0;0;54;0;13;0;0;13;1;3;9;7232;105;767;0;0
472;2022;41;1;31;2;17;8;3;0;1;0;0;56;0;67;0;0;53;7;15;35;31096;1016;5259;0;0
472;2022;4;0;16;0;6;6;5;0;0;0;0;55;0;18;1;0;27;3;7;14;14816;0;1406;0;0
472;2021;41;1;72;6;22;36;9;0;0;1;1;59;1;129;0;0;83;25;32;79;67391;1342;11576;0;0
472;2020;54;1;6;1;2;2;4;0;0;0;0;60;0;14;0;0;11;3;5;7;6497;849;983;0;0
472;2020;9;0;21;1;10;4;3;0;0;0;1;55;0;24;0;0;22;5;7;23;20184;122;2311;0;0
473;2024;12;0;82;15;31;24;15;0;0;0;1;62;3;147;123;57;67;15;25;72;73420;429;5142;0;0
473;2023;12;0;76;12;22;30;1;0;1;0;0;60;2;147;57;21;64;21;24;61;72634;1650;4502;0;0
473;2022;12;0;76;17;24;30;5;0;1;1;1;58;3;145;116;50;36;17;19;51;69935;709;3457;0;0
473;2021;12;0;78;17;29;32;-4;3;2;0;0;58;6;182;79;47;72;26;21;30;66656;5056;489;0;0
473;2020;56;1;20;3;8;16;-10;1;1;0;0;60;1;42;37;22;14;7;4;14;15070;3395;599;0;0
473;2020;12;0;34;4;5;4;-5;0;1;0;0;53;1;21;105;46;8;9;1;8;13932;291;2546;0;0
474;2024;29;0;79;8;24;6;-7;0;2;0;0;56;0;93;37;21;43;15;6;44;52739;2452;712;0;0
474;2023;29;0;76;9;21;18;-4;2;4;0;1;57;0;127;55;30;39;19;7;40;52204;4985;584;0;0
474;2022;29;0;74;11;18;12;-17;1;1;0;0;58;1;129;50;21;35;14;11;47;59397;2775;198;0;0
474;2021;29;0;80;10;16;34;0;1;1;0;0;57;1;117;71;36;40;24;13;42;60994;3498;10;0;0
474;2020;16;0;74;8;19;12;8;1;1;0;0;55;3;109;57;28;22;17;8;38;44074;2357;115;0;0
475;2023;52;1;12;0;2;4;2;0;0;0;0;60;0;11;0;0;8;1;9;20;10675;124;2187;0;0
475;2022;47;1;22;1;5;8;1;1;2;0;0;64;0;53;0;0;26;6;11;42;20321;4649;3796;0;0
475;2022;14;0;22;0;1;4;-6;0;0;0;0;53;0;19;0;0;25;4;6;20;20159;54;1432;0;0
475;2021;47;1;11;3;2;4;-4;1;1;0;0;59;0;26;0;0;11;4;6;28;11273;1190;1679;0;0
475;2021;14;0;36;2;6;10;7;0;0;1;0;56;0;38;0;0;19;4;22;49;31602;211;3011;0;0
