PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
2033;2024;51;1;5;13921;1;3;1;0;0;19;177;62
2033;2023;51;1;4;14581;2;1;1;0;1;13;140;68
2033;2021;74;3;4;14373;3;1;0;1;1;8;111;73
2035;2024;32;1;5;14261;1;3;0;2;0;14;185;78
2035;2023;32;1;4;14624;3;1;0;0;1;6;110;78
2035;2021;68;3;3;10081;1;0;1;1;0;10;72;52
2035;2020;67;3;5;13169;2;2;0;0;0;20;172;60
2051;2020;94;2;5;13664;2;2;0;0;0;15;142;62
2057;2024;14;0;3;11007;3;0;0;0;0;8;121;83
2057;2023;47;1;5;11251;2;0;1;0;0;7;82;59
2057;2022;47;1;4;14411;2;1;1;0;0;10;115;70
2057;2021;47;1;3;8729;1;2;0;0;0;7;84;71
2057;2020;93;2;4;14200;1;3;0;1;0;17;176;67
2061;2020;85;2;4;14642;2;1;1;0;1;9;113;74
2079;2024;44;1;3;10028;1;2;0;0;0;17;85;35
2079;2023;44;1;3;10569;2;1;0;0;0;9;70;60
2079;2020;102;2;4;14700;4;0;0;0;0;13;114;63
2081;2024;56;1;3;10806;2;1;0;1;0;9;114;77
2081;2023;56;1;4;14700;1;2;1;0;0;15;165;74
2081;2022;56;1;4;13794;0;4;0;1;0;18;131;57
2081;2021;82;3;5;17967;3;2;0;0;0;17;136;58
2081;2020;82;3;5;14383;2;2;0;0;0;19;165;62
2089;2022;57;1;0;0;0;0;0;0;0;0;0;0
2089;2021;49;1;2;7500;1;0;1;0;0;5;69;74
2089;2020;96;2;5;14719;2;2;0;0;0;15;125;54
2105;2020;83;3;3;11100;1;1;1;0;0;11;110;66
2112;2020;87;2;4;14217;2;1;1;0;0;9;146;85
2135;2020;86;2;4;14640;2;1;1;0;0;17;120;57
2143;2020;92;2;4;14318;2;2;0;0;1;14;143;63
2174;2024;18;0;4;14626;2;1;1;0;0;11;141;76
2174;2023;18;0;1;3539;0;1;0;0;0;5;51;78
2174;2021;99;2;4;14962;1;1;2;1;0;14;155;72
2174;2020;99;2;3;11086;0;2;1;1;0;10;95;63
2177;2023;48;1;5;14829;2;3;0;0;0;12;162;66
2177;2022;48;1;4;14400;4;0;0;0;0;12;106;59
2177;2021;98;2;5;18443;2;2;1;2;0;20;165;59
2177;2020;98;2;6;14695;0;2;0;0;0;19;127;47
2192;2024;60;1;4;14372;1;3;0;0;0;10;101;62
2192;2023;60;1;4;14347;3;1;0;0;1;7;87;70
2192;2022;60;1;3;11229;2;0;1;0;0;7;85;70
2192;2021;89;2;5;16346;2;2;1;0;0;15;117;54
2192;2020;89;2;4;13168;2;2;0;1;0;15;112;49
2198;2020;84;2;3;8571;3;0;0;0;0;3;48;69
2205;2020;86;2;4;11101;2;1;0;1;0;9;99;64
2214;2021;87;2;4;14700;2;1;1;0;0;10;133;76
2214;2020;101;2;3;10736;1;2;0;0;0;9;100;72
2223;2020;102;2;3;10800;3;0;0;0;0;5;71;69
2230;2020;94;2;4;11666;2;1;0;1;0;9;84;57
2240;2020;82;3;4;11417;2;1;0;0;0;17;127;56
2241;2021;83;3;5;15219;2;2;0;1;0;20;160;59
2241;2020;83;3;4;14400;2;2;0;0;0;17;135;57
2246;2024;42;1;5;14947;1;2;1;0;0;14;175;69
2246;2023;42;1;4;13047;3;0;0;0;0;11;176;88
2246;2022;42;1;4;11862;2;2;0;0;1;9;110;69
2246;2021;42;1;3;10800;3;0;0;0;0;7;114;83
2246;2020;92;2;3;10795;2;1;0;0;0;8;77;62
2248;2021;101;2;3;10800;2;1;0;0;0;11;98;62
2248;2020;98;2;1;930;0;1;0;0;0;4;14;25
2255;2021;86;2;3;10800;1;2;0;0;0;11;125;74
2255;2020;97;2;3;9628;2;0;0;0;0;10;93;66
2266;2024;8;0;3;7784;2;1;0;0;0;8;70;57
2266;2023;8;0;4;14593;1;2;1;1;1;10;173;79
2266;2022;52;1;4;14355;1;3;0;0;0;13;129;69
2266;2021;100;2;7;17872;3;1;0;0;0;14;196;70
2266;2020;100;2;5;15198;2;0;1;0;0;18;136;54
2269;2024;25;0;3;10745;1;2;0;0;1;8;126;79
2269;2023;25;0;3;9871;2;1;0;0;0;10;83;58
2269;2021;36;1;5;13264;3;1;0;0;2;10;135;72
2269;2020;90;2;4;14297;2;2;0;0;0;10;120;70
2272;2021;88;2;3;10847;1;1;1;0;0;12;93;55
2272;2020;88;2;3;10746;2;1;0;0;0;13;108;62
2273;2024;49;1;4;12549;2;0;1;0;0;8;129;77
2273;2023;39;1;3;10778;2;1;0;1;0;7;98;71
2273;2021;95;2;2;7247;2;0;0;0;0;6;69;69
2273;2020;91;2;3;8451;0;1;1;0;0;7;73;56
2286;2020;93;2;4;11249;2;1;0;1;0;6;85;71
2288;2020;89;2;4;12236;1;2;0;0;0;10;109;66
2301;2021;103;2;4;14241;1;2;1;0;0;20;159;61
2301;2020;103;2;5;12204;1;1;0;0;0;13;121;51
2302;2022;97;2;3;8359;1;2;0;0;0;7;53;53
2302;2021;97;2;3;10862;3;0;0;0;0;10;65;44
2302;2020;97;2;4;12129;2;1;1;0;0;15;98;50
2314;2024;18;0;3;11043;1;1;1;0;0;9;86;59
2314;2023;59;1;5;15205;3;0;1;0;1;6;123;73
2314;2022;59;1;4;14140;1;2;0;0;0;13;142;68
2314;2021;18;0;3;11100;2;0;1;0;0;7;94;72
2314;2020;87;2;4;11241;1;2;0;0;0;10;126;71
2353;2021;83;3;3;10568;0;2;1;0;0;13;98;54
2358;2024;38;1;2;7200;2;0;0;0;0;4;37;58
2358;2021;62;3;2;7174;1;1;0;0;0;10;59;44
2375;2024;23;0;4;14339;2;2;0;0;0;18;147;62
2375;2023;31;1;4;13570;2;2;0;0;0;14;145;70
2375;2022;31;1;5;16040;1;2;1;1;0;18;125;51
2375;2021;31;1;5;17909;3;2;0;1;1;13;163;74
2375;2020;101;2;4;14563;2;1;1;0;0;11;91;59
2438;2022;98;2;4;14671;2;2;0;1;0;16;111;55
2438;2021;98;2;2;7164;0;2;0;0;0;11;78;52
2438;2020;84;2;5;16929;3;1;0;0;0;17;136;57
2446;2023;88;2;7;17359;1;3;1;1;0;20;188;60
2446;2022;88;2;4;13859;1;2;0;1;0;17;134;58
2446;2021;88;2;4;14386;3;1;0;0;0;11;118;66
2446;2020;88;2;4;14646;2;2;0;0;0;19;146;57
2449;2021;94;2;5;17173;0;3;1;1;0;25;192;54
2449;2020;103;2;5;12929;2;3;0;0;0;17;116;44
2458;2024;32;1;3;11050;1;2;0;0;0;13;148;85
2458;2023;32;1;3;10762;1;2;0;1;0;10;101;62
2458;2022;99;2;6;18484;3;1;2;0;0;19;195;70
2458;2021;99;2;3;10698;0;3;0;0;0;11;92;57
2458;2020;99;2;4;14365;2;2;0;0;0;13;111;63
2487;2020;117;4;4;11714;1;2;0;0;0;17;91;40
2488;2020;120;4;3;10786;2;1;0;1;0;10;85;62
2504;2024;36;1;0;0;0;0;0;0;0;0;0;0
2504;2023;36;1;3;10732;2;1;0;0;0;6;95;75
2504;2022;36;1;3;10692;1;2;0;0;1;6;98;78
2504;2021;112;4;5;14684;2;1;1;0;1;13;129;63
2516;2020;118;4;6;13553;2;3;0;0;0;18;132;49
2532;2024;58;1;2;7200;2;0;0;0;0;3;94;95
2532;2023;46;1;6;12434;1;3;0;0;0;15;126;54
2532;2022;46;1;3;8588;2;0;0;0;0;4;74;81
2532;2021;46;1;4;14313;2;2;0;0;0;13;127;61
2532;2020;107;4;4;12017;2;1;0;0;0;12;105;60
2538;2024;53;1;3;10800;1;2;0;0;0;13;110;61
2538;2023;53;1;5;14396;3;1;0;0;1;12;135;64
2538;2022;53;1;3;8666;1;1;0;1;0;8;116;81
2538;2020;119;4;4;14179;1;3;0;0;0;19;162;53
2549;2023;43;1;4;14400;2;2;0;0;1;12;134;71
2549;2020;109;4;4;13830;3;1;0;0;0;14;145;66
2557;2024;27;0;4;13707;1;1;1;0;1;7;133;88
2557;2023;27;0;2;7200;2;0;0;0;0;6;73;75
2557;2022;32;1;4;11315;1;2;0;0;0;13;127;66
2557;2021;32;1;3;10739;2;1;0;0;0;10;108;73
2557;2020;115;4;4;13766;2;1;1;0;0;17;123;56
2573;2020;112;4;4;14515;2;2;0;0;1;13;140;74
2580;2020;121;4;4;13414;0;4;0;2;0;10;128;69
2591;2024;37;1;3;11100;1;1;1;0;0;8;81;62
2591;2023;57;1;1;3600;1;0;0;0;0;2;27;72
2591;2022;57;1;4;14400;4;0;0;0;1;6;84;69
2591;2021;60;1;2;7196;1;1;0;0;0;3;71;85
2591;2020;111;4;4;13741;1;2;1;0;0;15;111;54
2598;2024;50;1;5;11409;2;1;0;0;0;11;112;61
2598;2023;50;1;4;14364;2;2;0;0;0;15;160;66
2598;2021;61;1;4;10082;0;3;0;0;0;16;135;60
2598;2020;118;4;4;11812;1;1;0;0;0;19;144;54
2615;2024;40;1;4;14277;1;3;0;1;0;13;132;68
2615;2023;40;1;2;6344;1;1;0;0;0;9;48;36
2615;2022;108;4;5;17595;1;2;2;0;0;25;175;53
2615;2021;108;4;4;10713;2;1;0;0;0;14;103;53
2615;2020;108;4;4;11554;1;2;0;0;0;9;106;68
2621;2021;106;4;5;15102;3;0;1;0;0;12;106;61
2621;2020;106;4;4;13015;1;2;0;1;0;19;115;44
2625;2024;52;1;3;10800;3;0;0;0;2;2;75;91
2625;2021;105;4;5;16347;1;4;0;1;0;22;193;61
2625;2020;105;4;4;14261;3;1;0;0;0;16;136;59
2635;2021;109;4;3;8205;1;1;0;1;0;7;79;66
2641;2024;48;1;4;14404;2;1;1;1;0;10;146;84
2641;2023;54;1;5;14641;2;3;0;0;1;16;147;63
2641;2022;110;4;4;14700;3;1;0;0;0;13;140;70
2641;2021;110;4;5;17285;2;3;0;1;0;23;179;60
2641;2020;110;4;5;17966;3;2;0;0;2;9;117;72
2654;2024;60;1;3;11097;2;1;0;0;0;10;97;63
2654;2023;60;1;3;11086;1;1;1;1;0;8;100;78
2654;2021;115;4;5;18250;3;1;1;0;1;12;144;74
2654;2020;115;4;4;12160;1;0;2;0;0;6;106;76
2670;2024;59;1;4;11347;0;2;1;0;0;12;98;56
2670;2022;59;1;4;11274;4;0;0;0;0;5;94;77
2670;2021;110;4;3;7815;1;0;1;0;0;4;82;80
2670;2020;110;4;2;7500;1;1;0;0;0;6;72;72
2686;2020;105;4;4;10912;1;1;1;0;0;10;85;54
2687;2024;16;0;3;10800;3;0;0;0;0;8;99;74
2687;2021;60;1;5;18213;3;1;1;0;0;14;139;64
2687;2020;109;4;4;11670;3;0;0;0;0;4;91;75
2688;2021;121;4;5;15735;3;1;0;0;0;15;168;69
2695;2021;108;4;5;14467;1;2;1;1;0;16;148;61
2695;2020;108;4;4;13890;1;2;1;0;1;16;136;60
2740;2020;106;4;4;12304;0;3;1;0;0;19;123;42
2747;2020;116;4;3;10977;2;1;0;0;0;11;95;68
2751;2024;15;0;3;10756;1;2;0;0;1;6;73;70
2751;2023;15;0;3;10689;1;2;0;1;0;10;92;63
2751;2021;50;1;3;11044;1;1;1;0;0;8;87;68
2751;2020;104;4;4;10849;2;1;0;0;1;6;117;81
2761;2020;113;4;4;13888;1;2;0;0;0;16;128;57
2800;2024;1;0;3;10800;1;2;0;0;0;10;126;80
2800;2023;1;0;2;7188;1;1;0;1;0;11;104;70
2800;2022;58;1;5;15773;2;1;2;0;0;12;168;77
2800;2021;35;1;5;18042;2;1;2;0;0;18;170;63
2800;2020;119;4;4;11269;3;0;0;0;0;6;110;75
2804;2024;0;0;2;7142;0;2;0;1;0;6;74;77
2804;2023;0;0;4;9589;0;2;1;0;0;12;89;53
2804;2022;46;1;4;13312;2;2;0;0;1;13;121;61
2804;2021;46;1;3;10716;1;2;0;1;0;10;100;69
2804;2020;104;4;4;14651;3;0;1;0;1;13;112;56
2810;2023;34;1;2;7200;2;0;0;0;0;4;52;75
2810;2022;34;1;5;17352;1;4;0;1;0;24;140;43
2810;2021;113;4;5;18297;3;1;1;0;1;16;170;78
2810;2020;107;4;4;13183;2;2;0;0;0;17;142;59
2834;2024;45;1;4;14956;3;1;0;0;0;7;119;76
2834;2020;113;4;4;11546;2;2;0;0;0;10;116;70
2840;2024;46;1;4;12592;1;1;0;1;0;11;119;63
2840;2023;46;1;4;12766;1;2;0;0;0;14;149;70
2840;2021;109;4;5;17139;2;3;0;0;0;21;192;64
2841;2024;5;0;4;11350;1;3;0;1;0;11;125;66
2841;2023;44;1;3;7680;2;0;0;0;0;4;38;59
2841;2021;111;4;5;17873;3;2;0;1;1;13;162;75
2846;2024;4;0;4;14474;2;1;1;0;0;15;111;58
2846;2023;41;1;4;11540;0;3;0;0;0;15;121;56
2846;2022;41;1;3;10800;3;0;0;0;1;4;72;76
2846;2020;111;4;4;11797;3;0;0;0;0;10;126;74
2848;2024;9;0;3;10656;2;1;0;0;0;11;117;71
2848;2022;34;1;3;8075;1;1;0;0;0;9;91;58
2848;2020;117;4;5;14046;2;1;1;0;0;14;132;61
2878;2024;42;1;4;11022;1;1;1;0;0;15;124;56
2878;2023;42;1;4;12368;2;2;0;0;1;9;119;71
2878;2022;42;1;4;13294;1;2;0;0;0;9;118;71
2878;2021;112;4;3;10731;2;1;0;0;0;14;105;59
2878;2020;112;4;3;10908;1;2;0;0;0;11;124;78
2886;2023;38;1;3;10800;3;0;0;0;0;5;87;80
2886;2021;38;1;3;10800;2;1;0;0;0;9;107;72
2886;2020;120;4;4;14700;3;0;1;0;0;7;116;77
2900;2023;49;1;2;7175;1;1;0;1;0;5;65;70
2900;2020;114;4;4;11871;1;3;0;0;0;17;105;47
2911;2020;114;4;4;13246;3;0;0;0;0;5;124;83
2916;2024;44;1;5;15109;2;2;0;0;0;11;116;67
2916;2023;111;4;4;14370;2;2;0;0;1;12;110;62
2916;2022;111;4;5;18021;5;0;0;0;0;15;103;53
2936;2024;31;1;4;14367;2;2;0;1;1;12;121;67
2936;2022;56;1;4;11261;2;1;0;0;1;9;92;62
2936;2021;105;4;3;8817;1;1;0;0;0;7;78;59
2940;2024;51;1;4;11533;1;1;0;1;0;6;120;84
2940;2020;121;4;4;11884;1;1;1;0;0;10;115;67
2947;2024;29;0;4;14029;3;1;0;0;1;11;126;70
2947;2023;45;1;4;14664;2;2;0;1;0;13;124;69
2947;2022;45;1;3;7003;1;1;0;0;0;7;68;68
2947;2021;116;4;5;17521;1;4;0;0;0;26;224;62
2947;2020;116;4;4;14382;2;2;0;0;2;8;92;70
2954;2024;40;1;3;10740;2;1;0;0;0;12;99;56
2954;2023;38;1;3;11049;2;1;0;1;0;10;73;53
2954;2022;48;1;3;10759;2;1;0;0;0;10;95;66
2973;2021;111;4;2;7156;1;1;0;0;0;5;56;70
3310;2020;40;1;3;10722;0;3;0;0;0;10;101;67
3777;2022;95;2;4;14300;2;2;0;2;0;15;130;59
3777;2020;95;2;3;10770;1;2;0;0;0;12;110;57
3778;2021;119;4;5;10971;0;4;0;0;0;19;123;43
3779;2023;99;2;5;12919;0;5;0;1;0;25;143;39
3779;2022;88;2;5;11473;2;1;1;2;0;10;96;57
3779;2021;92;2;5;16872;2;2;0;0;0;22;171;56
3807;2022;116;4;4;13471;3;0;0;0;0;13;118;59
3807;2021;116;4;3;7785;0;1;1;0;0;11;85;54
3809;2023;109;4;4;14677;2;2;0;0;0;13;157;72
3809;2022;109;4;4;14400;3;1;0;0;0;15;148;67
3809;2021;107;4;5;15813;1;2;0;0;0;21;194;64
3837;2024;75;3;5;14676;2;2;0;0;0;13;149;71
3837;2023;75;3;5;16561;1;2;1;0;0;19;206;71
3837;2022;75;3;4;14692;2;2;0;0;0;11;144;78
3837;2021;65;3;5;13805;0;4;0;0;0;22;151;46
3838;2023;85;2;4;14165;1;1;1;0;0;13;126;63
3838;2022;98;2;3;10800;2;1;0;0;0;11;104;72
3841;2021;107;4;5;9382;0;4;0;0;0;26;143;37
3867;2024;95;2;5;15028;2;3;0;0;0;16;137;59
3867;2023;95;2;4;14208;1;3;0;0;0;17;159;68
3867;2022;95;2;3;10786;1;2;0;0;0;10;121;73
3867;2021;95;2;5;18178;4;1;0;0;0;11;154;74
3867;2020;95;2;5;14941;1;2;1;0;0;15;131;55
3868;2022;68;3;5;18000;5;0;0;0;0;16;157;70
3868;2021;74;3;3;10739;1;2;0;1;0;10;73;48
3868;2020;80;3;5;15126;1;3;0;0;0;22;138;45
3870;2021;100;2;4;7254;0;3;0;1;0;16;109;46
3870;2020;100;2;4;10539;1;3;0;1;0;14;124;62
3897;2022;91;2;3;4858;1;2;0;0;0;10;86;56
3897;2021;91;2;2;7200;2;0;0;0;0;5;58;66
3899;2022;76;3;5;16203;1;3;0;0;0;29;175;43
3899;2021;67;3;6;14123;2;2;1;0;0;17;143;55
3900;2022;118;4;4;14607;2;2;0;1;1;16;135;62
3900;2021;118;4;6;16424;3;2;1;0;0;18;181;63
3927;2023;97;2;4;13240;3;1;0;0;1;12;70;49
3927;2022;97;2;5;16828;4;0;0;0;0;9;88;62
3927;2021;97;2;4;14400;4;0;0;0;0;11;79;51
3927;2020;97;2;1;3600;1;0;0;0;0;3;32;66
3929;2021;68;3;5;15541;2;3;0;0;0;23;158;49
3957;2021;102;2;5;13093;0;3;0;0;0;19;176;61
3958;2021;102;2;4;12012;1;3;0;0;0;19;127;48
3959;2023;96;2;5;14525;3;1;0;0;0;10;91;56
3959;2022;96;2;5;14536;3;1;0;0;0;10;101;59
3959;2021;96;2;4;14364;3;1;0;1;0;11;134;76
3959;2020;96;2;3;10691;1;1;1;0;0;14;89;47
3960;2021;84;2;5;18000;3;2;0;0;1;16;121;52
3987;2024;33;1;4;12166;1;1;1;0;0;8;111;66
3987;2023;91;2;5;17970;4;1;0;0;0;14;145;65
3987;2022;91;2;6;20287;2;2;0;1;0;18;229;80
3987;2021;91;2;5;18153;1;3;1;1;0;21;194;65
3987;2020;91;2;5;17006;2;3;0;0;2;13;120;61
3988;2022;63;3;1;3600;0;1;0;0;0;6;56;78
3988;2022;78;3;2;7200;2;0;0;0;0;6;36;45
3988;2021;72;3;5;18204;2;2;1;0;1;14;121;63
3989;2022;81;3;5;17931;2;3;0;0;1;17;142;56
3989;2021;76;3;4;9042;1;1;0;0;0;10;98;58
4017;2022;64;3;5;15096;3;1;0;1;0;9;77;55
4017;2021;64;3;5;17316;2;2;0;0;0;23;170;53
4017;2020;72;3;3;10742;2;1;0;0;0;8;65;52
4020;2021;84;2;2;7200;1;1;0;0;0;3;42;62
4047;2023;85;2;4;11335;1;3;0;0;0;19;115;42
4047;2022;85;2;6;18240;3;1;1;0;0;19;132;48
4047;2021;85;2;4;14644;3;1;0;0;0;14;91;52
4047;2020;85;2;3;10800;3;0;0;0;0;6;86;76
4050;2022;72;3;4;14400;4;0;0;0;1;6;77;71
4050;2021;72;3;2;7200;1;1;0;0;0;8;59;49
4077;2023;64;3;5;16704;2;2;1;0;0;25;205;58
4077;2022;64;3;3;10281;1;2;0;0;0;12;88;56
4077;2021;65;3;4;11695;1;2;0;0;0;19;140;52
4077;2020;65;3;4;13667;1;3;0;1;0;15;175;73
4080;2021;92;2;3;8574;2;1;0;0;0;8;81;59
4107;2023;63;3;4;14400;4;0;0;0;1;7;109;77
4107;2022;63;3;4;14719;2;0;2;0;0;11;141;74
4107;2021;69;3;7;22637;1;4;0;0;0;27;213;53
4107;2020;69;3;3;8519;2;0;0;0;0;10;61;44
4108;2022;80;3;4;14488;4;0;0;0;1;7;110;72
4108;2021;64;3;4;8142;2;1;0;0;0;12;93;49
4110;2021;85;2;3;10745;2;1;0;0;0;9;79;57
4111;2021;80;3;3;10810;2;1;0;0;0;8;111;73
4137;2023;66;3;5;15190;3;1;0;0;1;12;122;67
4137;2022;66;3;6;15006;3;1;0;0;0;12;138;63
4137;2021;73;3;3;9867;1;2;0;0;1;9;100;71
4138;2022;85;2;3;7227;1;1;0;1;0;9;76;51
4138;2021;93;2;4;13399;2;0;1;0;0;13;128;64
4140;2023;110;4;4;14374;2;2;0;0;0;13;111;56
4140;2022;110;4;3;10800;3;0;0;0;0;8;96;74
4140;2021;119;4;6;14171;1;2;0;1;0;26;155;43
4167;2022;79;3;3;10773;2;1;0;0;0;8;90;67
4167;2021;79;3;3;8075;2;0;0;0;0;5;65;62
4167;2020;79;3;4;14200;3;0;0;0;0;13;108;58
4168;2023;67;3;4;14373;1;3;0;0;0;14;139;67
4168;2022;67;3;6;15018;1;3;0;1;0;17;124;53
4168;2021;75;3;3;11041;2;0;1;0;0;10;93;59
4169;2023;121;4;4;14088;3;1;0;0;0;16;129;59
4169;2022;121;4;5;14765;3;1;0;0;0;15;122;60
4169;2021;121;4;3;9743;1;2;0;0;0;9;84;60
4170;2023;89;2;4;14969;3;1;0;0;0;13;128;60
4170;2022;89;2;5;15400;1;4;0;0;0;20;135;48
4197;2022;90;2;5;15517;2;2;0;0;0;15;159;63
4197;2021;90;2;4;11310;1;2;0;1;0;11;111;61
4197;2020;98;2;4;9627;1;3;0;0;0;21;121;41
4198;2023;101;2;4;14400;4;0;0;0;1;12;89;58
4198;2022;101;2;5;13676;1;3;0;1;0;28;129;28
4198;2021;101;2;4;14691;1;2;1;1;0;23;137;38
4200;2023;112;4;4;14827;3;0;1;0;0;11;124;68
4200;2022;112;4;4;12732;1;2;0;1;0;15;126;56
4200;2021;104;4;3;9852;0;2;1;0;0;12;94;57
4227;2021;90;2;4;14403;1;3;0;2;0;16;108;45
4227;2020;90;2;3;10744;1;2;0;0;0;11;73;47
4229;2022;72;3;3;10899;1;0;2;0;0;10;92;61
4258;2022;113;4;5;15147;3;1;0;0;0;18;154;61
4258;2021;113;4;2;7165;1;1;0;0;0;4;52;72
4259;2023;83;3;3;10800;2;1;0;0;0;10;90;57
4287;2021;114;4;4;12502;1;3;0;1;1;17;108;48
4289;2022;118;4;3;11100;0;2;1;0;0;6;114;82
4289;2021;118;4;3;9349;0;1;0;0;0;10;108;63
4317;2021;66;3;2;7200;2;0;0;0;0;3;52;71
4318;2023;69;3;5;12884;1;1;1;1;0;15;112;53
4318;2022;69;3;5;15327;4;0;0;0;0;9;109;65
4320;2022;94;2;5;13265;0;4;0;0;0;23;166;53
4320;2021;94;2;4;8065;1;2;0;0;0;6;96;66
4347;2022;65;3;4;12454;1;3;0;0;0;17;131;54
4347;2021;75;3;4;14400;3;1;0;0;0;13;82;50
4348;2021;103;2;4;11739;2;1;0;0;0;10;88;58
4349;2022;89;2;4;10040;1;0;1;0;0;11;96;52
4377;2021;106;4;3;10391;2;1;0;0;0;12;81;46
4378;2023;104;4;4;13818;1;1;2;0;0;8;120;73
4378;2022;104;4;4;12493;1;3;0;1;0;21;148;51
4378;2021;104;4;5;15432;4;0;0;0;1;6;80;62
4379;2023;74;3;4;14285;1;2;1;0;0;16;115;51
4379;2022;69;3;3;9873;1;2;0;0;0;11;95;58
4379;2021;63;3;3;10808;3;0;0;0;0;6;68;63
4416;2023;86;2;4;11919;3;1;0;0;0;11;82;53
4416;2022;86;2;3;10755;2;1;0;1;0;9;77;56
4428;2023;84;2;1;3514;0;1;0;0;0;4;33;53
4480;2024;100;2;5;13942;0;3;1;0;0;25;169;45
4480;2023;100;2;6;11940;1;3;0;0;0;22;166;53
4480;2022;100;2;4;11367;2;0;1;0;0;11;102;56
4496;2021;96;2;3;10745;2;1;0;0;0;9;78;61
4523;2024;90;2;6;14707;2;2;0;0;0;23;151;49
4523;2023;90;2;5;12695;2;1;0;0;0;13;121;61
4523;2022;84;2;3;9795;1;2;0;1;0;14;80;40
4564;2021;86;2;4;14400;4;0;0;0;0;11;127;69
4578;2022;102;2;3;10800;2;1;0;0;0;10;109;73
4624;2023;87;2;3;10767;1;2;0;1;0;9;65;50
4624;2022;87;2;1;3600;1;0;0;0;0;4;29;41
4624;2021;87;2;3;10800;1;2;0;0;0;10;87;57
4629;2024;97;2;5;15501;2;2;0;0;0;11;117;59
4643;2024;99;2;3;10733;0;3;0;0;0;15;101;50
4643;2023;99;2;5;12126;0;2;0;1;0;13;113;57
4643;2022;87;2;4;14383;2;2;0;0;1;13;97;51
4659;2022;93;2;5;13001;2;2;0;1;0;13;116;57
4666;2024;93;2;5;14504;3;1;0;0;0;11;105;58
4666;2023;93;2;4;13663;2;2;0;0;0;15;131;59
4666;2022;93;2;4;12027;1;2;0;0;0;14;124;57
4671;2023;59;1;3;10831;1;1;1;0;0;12;97;60
4675;2023;100;2;5;13560;1;2;0;0;0;20;169;60
4675;2022;100;2;4;14111;3;1;0;0;0;13;123;63
4697;2024;84;2;4;13381;2;1;1;0;0;14;148;70
4697;2023;84;2;4;10919;3;0;0;0;0;9;78;56
4697;2022;84;2;5;15674;3;1;0;0;0;13;123;61
4705;2024;91;2;4;14344;2;2;0;0;0;14;109;62
4754;2024;96;2;3;7698;1;2;0;0;0;8;82;65
4761;2023;96;2;3;10664;2;1;0;0;0;10;83;51
4761;2022;96;2;3;10577;2;1;0;0;1;7;111;77
4771;2024;86;2;4;14993;3;1;0;0;0;14;126;62
4771;2023;86;2;4;13436;1;0;2;0;0;10;97;64
4771;2022;86;2;4;14340;3;1;0;0;0;12;98;54
4802;2023;92;2;3;10815;0;2;1;0;0;15;100;47
4802;2022;92;2;6;13044;2;1;0;0;1;13;127;58
4838;2024;102;2;4;12475;1;1;2;0;0;18;135;53
4838;2023;102;2;4;12120;1;2;0;0;0;13;133;65
4838;2021;93;2;4;11910;2;2;0;0;0;16;115;56
4839;2024;54;1;3;11060;2;1;0;0;0;10;120;76
4839;2022;92;2;5;12113;0;4;0;0;0;24;142;40
4849;2021;89;2;3;9154;2;0;0;0;0;10;75;51
4872;2024;89;2;6;12697;2;1;0;1;0;10;113;60
4872;2023;84;2;3;10792;2;1;0;0;0;10;69;52
4908;2024;47;1;3;10730;1;1;1;0;0;9;64;54
4908;2023;74;3;3;10800;3;0;0;0;1;3;59;73
4908;2022;74;3;4;14700;2;1;1;0;0;12;120;63
4916;2024;46;1;6;12575;0;5;0;0;0;20;170;54
4919;2024;70;3;4;14400;4;0;0;0;1;3;97;79
4919;2023;70;3;3;10980;2;0;1;0;0;12;71;45
4935;2023;63;3;3;10800;3;0;0;0;0;10;90;61
4935;2022;63;3;2;7200;0;2;0;0;0;10;72;51
4935;2021;69;3;2;2521;0;2;0;0;0;9;32;27
4940;2024;62;3;4;11652;2;2;0;0;0;16;107;47
4940;2023;62;3;5;15177;3;1;0;1;0;10;132;69
4940;2022;62;3;4;12628;1;2;0;0;0;19;148;53
4942;2024;63;3;4;14400;4;0;0;0;3;2;83;84
4942;2023;81;3;5;11826;1;3;0;0;0;12;100;54
4968;2024;41;1;4;14382;3;1;0;0;0;16;129;61
4968;2023;41;1;4;13611;1;3;0;1;0;14;110;56
4968;2022;70;3;4;13583;2;2;0;0;0;16;160;66
4972;2024;49;1;4;12888;1;3;0;0;0;17;104;38
4972;2022;83;3;3;10789;2;1;0;0;1;3;92;92
4977;2024;48;1;2;7200;1;1;0;0;0;6;73;69
4977;2023;73;3;4;12028;2;2;0;0;0;11;93;58
5015;2023;71;3;3;9384;1;1;1;0;0;12;96;58
5015;2022;78;3;0;0;0;0;0;0;0;0;0;0
5035;2023;54;1;4;10559;0;2;0;0;0;14;124;56
5035;2022;82;3;5;13974;1;2;0;1;0;14;137;58
5035;2021;82;3;2;7186;0;2;0;0;0;8;91;71
5053;2023;62;3;3;10499;1;1;1;0;0;12;113;64
5053;2022;62;3;6;12852;2;2;0;1;0;15;150;63
5054;2024;72;3;3;10769;2;1;0;1;0;8;99;74
5054;2023;72;3;5;17800;4;0;0;0;1;11;156;75
5088;2024;78;3;4;10258;2;1;0;0;0;7;107;67
5088;2023;78;3;4;14825;4;0;0;0;0;15;124;59
5090;2024;76;3;3;10854;1;1;1;0;0;10;114;78
