Game Id;Period;Time;Player;TeamId;Penalty;Minutes
23886;3;479;1197;14;Holding;2
23886;3;713;2097;14;Boarding;2
23886;3;915;74;23;Slashing;2
23886;OT1;72;973;14;High Sticking;2
23887;1;451;1310;4;Elbowing;2
23887;1;512;1170;2;Tripping;2
23887;1;906;220;2;Unsportmanlike Conduct;2
23887;1;1100;2627;4;Goaltender Interference;2
23887;2;162;750;4;Cross-Checking;2
23887;2;312;763;2;Roughing;2
23887;3;96;202;4;Interference;2
23887;3;107;750;4;Hooking;2
23887;3;122;1859;2;Hooking;2
23887;3;194;2627;4;Roughing;2
23887;3;309;1031;4;Holding;2
23887;3;309;1031;4;Misconduct;10
23887;3;543;220;2;Slashing;2
23887;3;816;1405;2;Interference;2
23971;1;502;612;5;Roughing;2
23971;2;394;1289;18;Interference;2
23971;2;814;612;5;Hooking;2
23971;3;107;1120;18;Holding;2
23971;3;184;2498;5;Interference;2
23971;3;234;1289;18;Tripping;2
23971;3;478;832;5;Holding;2
23971;3;577;1426;18;Hooking;2
23971;3;714;2381;18;Interference;2
23971;3;976;2372;5;Boarding;2
23971;3;1105;481;5;Hooking;2
23972;1;262;509;16;Boarding;2
23972;2;177;656;16;Hooking;2
23972;2;212;1022;20;High Sticking;2
23879;1;48;2935;17;Hooking;2
23879;1;196;2780;10;Hooking;2
23879;1;1102;98;10;Interference;2
23879;3;303;1331;17;Hooking;2
23879;3;303;1331;17;Misconduct;10
23879;3;444;1404;10;Tripping;2
23879;3;511;702;17;Tripping;2
23879;3;587;2780;10;Hooking;2
23879;3;814;1352;17;Interference;2
23879;3;906;201;10;Tripping;2
23879;3;906;201;10;Misconduct;10
23879;3;1170;258;10;Slashing;2
23952;1;365;398;21;Tripping;2
23952;1;795;225;21;High Sticking;2
23952;1;975;1041;21;Roughing;2
23952;2;350;1005;19;Holding;2
23952;3;69;1942;21;Goaltender Interference;2
23952;3;273;785;19;Holding;2
23889;1;935;1212;15;Hooking;2
23889;1;935;1212;15;Misconduct;10
23889;2;45;2162;15;Slashing;2
23889;3;1034;864;9;Slashing;2
24032;1;342;2942;7;Boarding;2
24032;2;516;1464;7;Holding;2
24032;2;577;1358;3;High Sticking;2
24032;2;754;1293;7;Boarding;2
24032;3;115;822;3;Tripping;2
24032;3;115;822;3;Misconduct;10
24032;3;484;1081;3;Roughing;2
24032;3;785;157;7;Hooking;2
24032;3;1069;865;3;Interference;2
23909;1;638;1399;14;Holding;2
23909;2;353;1025;25;Hooking;2
23909;2;385;1399;14;Delay of Game;2
23909;3;510;773;25;Hooking;2
23909;3;713;1400;25;Hooking;2
23909;3;770;629;25;Hooking;2
23930;1;156;2060;8;Interference;2
23930;2;279;1006;8;Interference;2
23930;2;382;5669;52;Hooking;2
23930;2;645;65;8;Hooking;2
23930;2;1064;632;28;Hooking;2
23922;1;157;493;27;Boarding;2
23922;2;51;218;27;Slashing;2
23922;3;53;1864;60;Holding;2
23922;3;410;617;16;Hooking;2
23899;1;138;364;23;Tripping;2
23899;2;20;293;56;Hooking;2
23899;2;495;1168;12;Interference;2
23899;2;1101;657;12;Hooking;2
23899;3;223;2479;12;Hooking;2
23893;1;88;2952;1;Tripping;2
23893;1;339;2478;4;Interference;2
23893;1;678;962;1;Unsportmanlike Conduct;2
23893;1;1060;324;4;Interference;2
23893;2;151;1031;4;Slashing;2
23893;3;315;1328;4;Holding;2
23893;3;464;568;4;Tripping;2
23893;3;673;602;4;Boarding;2
23893;3;981;1328;4;Holding;2
24088;1;841;2933;30;Hooking;2
24088;2;79;297;24;Slashing;2
24088;2;173;1894;30;Slashing;2
24088;2;773;589;24;Elbowing;2
24088;2;829;1418;30;Interference;2
24088;2;912;2369;24;High Sticking;2
24088;3;926;1443;24;Hooking;2
24088;3;1029;82;30;Tripping;2
24010;1;907;327;14;Tripping;2
24010;2;552;1283;14;Elbowing;2
24010;2;552;1283;14;Misconduct;10
24010;2;590;690;29;Tripping;2
24010;2;610;884;14;Interference;2
24010;2;614;2777;29;Hooking;2
24010;2;729;1208;29;Slashing;2
24010;3;541;353;29;Tripping;2
23942;1;103;216;6;Roughing;2
23942;1;254;379;28;Tripping;2
23942;1;817;520;6;Hooking;2
23942;2;85;1320;6;Holding;2
23942;3;40;895;28;Hooking;2
23942;3;143;555;28;High Sticking;2
23942;3;724;182;28;Hooking;2
24033;1;8;697;16;Goaltender Interference;2
24033;1;242;1892;60;Hooking;2
24033;2;975;294;19;Tripping;2
24033;2;1083;2181;16;Holding;2
24033;3;438;381;19;Hooking;2
24033;3;460;4698;19;Holding;2
24033;3;496;1228;16;Delay of Game;2
24033;3;937;1228;16;Holding;2
23866;1;203;983;9;Roughing;2
23866;1;348;2779;30;Boarding;2
23866;2;59;811;9;Tripping;2
23866;2;615;1829;9;Interference;2
23866;2;698;1982;9;Slashing;2
23866;2;728;1233;9;Interference;2
23866;3;18;936;30;Delay of Game;2
23866;3;453;1270;9;Interference;2
23866;3;708;2779;30;High Sticking;2
23896;1;599;1054;24;Roughing;2
23896;1;777;750;4;Slashing;2
23896;2;36;646;24;Boarding;2
23896;2;393;1281;24;Roughing;2
23896;2;435;1328;4;Delay of Game;2
24053;1;360;1744;13;Hooking;2
24053;1;456;733;6;Delay of Game;2
24053;1;507;682;6;Roughing;2
24053;1;682;870;13;Holding;2
24053;1;902;870;13;Hooking;2
24053;2;69;44;6;Tripping;2
24053;2;133;2184;6;Cross-Checking;2
24053;2;227;2096;13;Tripping;2
24053;2;450;682;6;High Sticking;2
24053;3;845;512;13;Cross-Checking;2
24053;3;864;1954;6;Tripping;2
23911;1;1004;1376;2;Goaltender Interference;2
23911;2;179;2137;22;Interference;2
23911;3;40;869;22;Unsportmanlike Conduct;2
23911;3;255;1286;22;Hooking;2
23911;3;255;1286;22;Misconduct;10
23911;3;815;111;2;High Sticking;2
24184;1;484;2384;26;Slashing;2
24184;1;729;115;26;Hooking;2
24184;1;867;788;27;Hooking;2
24184;1;1021;237;26;Hooking;2
24184;2;1174;218;27;Interference;2
24184;2;1196;794;26;Interference;2
24184;3;674;1171;27;Cross-Checking;2
23940;1;61;2553;23;Unsportmanlike Conduct;2
23940;1;576;612;5;Tripping;2
23940;1;715;612;5;Tripping;2
23940;2;165;775;23;Holding The Stick;2
23940;2;216;1413;5;Interference;2
23940;2;699;775;23;Charging;2
23940;3;9;88;23;Slashing;2
23940;3;118;719;23;High Sticking;2
23940;3;124;2341;5;Hooking;2
23940;3;246;649;5;Tripping;2
23940;3;1010;74;23;Interference;2
23940;3;1193;478;5;Hooking;2
23918;1;124;5172;1;Holding;2
23918;1;369;1434;25;Slashing;2
23918;1;675;2209;36;Interference;2
23918;2;169;128;1;Holding The Stick;2
23918;2;1066;469;1;High Sticking;2
23918;2;1080;1431;1;Tripping;2
23918;2;1080;1431;1;Misconduct;10
23918;3;95;2098;25;Interference;2
23918;3;421;1337;25;Roughing;2
23918;3;1165;2209;36;Hooking;2
23954;1;123;1293;7;Roughing;2
23954;2;561;1381;7;Hooking;2
24011;1;659;1297;11;Holding;2
24011;2;1036;1392;11;Cross-Checking;2
24011;3;851;1445;8;Kneeing;2
23900;1;146;1322;11;High Sticking;2
23900;1;498;1336;11;Tripping;2
23900;2;772;1053;30;Hooking;2
23900;3;542;1388;11;Fighting;5
23900;3;542;1894;30;Fighting;5
23900;3;781;323;11;Holding;2
23936;1;16;1212;15;Interference;2
23936;2;62;1303;15;Tripping;2
23936;2;378;1676;57;Holding;2
23936;2;721;1443;24;Interference;2
23936;3;128;676;57;Delay of Game;2
23950;1;453;4686;28;Slashing;2
23950;2;399;300;18;Tripping;2
23950;2;970;1230;28;Tripping;2
23950;3;823;1426;18;Unsportmanlike Conduct;2
23956;1;37;2341;5;High Sticking;2
23956;1;770;695;9;Boarding;2
23956;1;1050;864;9;Tripping;2
23956;2;289;187;5;Goaltender Interference;2
23956;2;574;695;9;Tripping;2
23956;2;600;1270;9;Cross-Checking;2
23956;2;907;612;5;High Sticking;2
23956;2;909;952;9;Holding;2
23983;1;383;2553;23;Tripping;2
23983;1;728;284;26;Interference;2
23983;1;744;364;23;Cross-Checking;2
23983;2;129;699;23;Hooking;2
23983;2;231;1145;26;Tripping;2
23938;1;54;230;55;Roughing;2
23938;1;1036;225;21;Cross-Checking;2
23938;2;535;2663;8;Slashing;2
23938;2;906;1319;8;Interference;2
23938;2;953;2663;8;Interference;2
23938;3;866;1942;21;Tripping;2
23938;3;1084;666;21;Elbowing;2
24063;1;30;851;29;Boarding;2
24063;1;539;718;16;Holding;2
24063;1;702;174;45;Tripping;2
24063;1;956;656;16;High Sticking;2
24063;1;1128;1864;60;Boarding;2
24063;2;853;988;29;Holding;2
24063;2;853;988;29;Misconduct;10
24063;3;109;810;29;Tripping;2
24063;3;315;116;29;Roughing;2
23888;1;23;209;2;Tripping;2
23888;2;773;111;2;Cross-Checking;2
24001;1;681;1358;3;Holding The Stick;2
24001;2;311;715;3;Interference;2
24001;3;92;865;3;Hooking;2
24001;3;788;1154;12;Hooking;2
24206;1;376;2808;13;Slashing;2
24206;1;376;2808;13;Misconduct;10
24206;1;573;218;27;Delay of Game;2
24206;1;796;395;27;Cross-Checking;2
24206;1;1011;2096;13;Slashing;2
24206;2;962;1412;27;Interference;2
24128;1;672;967;22;Hooking;2
24128;1;830;129;14;Hooking;2
24128;2;353;1803;14;Interference;2
24128;3;152;753;14;Holding;2
24128;3;989;943;14;Hooking;2
24128;3;1071;893;22;Interference;2
23927;1;322;2926;46;Holding;2
23927;2;203;343;0;Roughing;2
23905;1;1124;1381;7;Hooking;2
23905;1;1151;1028;7;Interference;2
23905;2;943;1310;4;Hooking;2
23905;3;242;1381;7;Roughing;2
23905;3;752;1273;4;Roughing;2
23961;1;572;1435;15;Hooking;2
23961;1;603;1212;15;Boarding;2
23961;3;85;780;15;Interference;2
23961;3;288;973;14;Goaltender Interference;2
23961;3;807;1283;14;Fighting;5
23961;3;807;1212;15;Fighting;5
23961;3;820;943;14;Goaltender Interference;2
23961;3;865;1303;15;Tripping;2
23944;1;126;1392;11;Holding;2
23944;1;652;519;28;Kneeing;2
23944;2;160;555;28;Holding;2
23944;2;1029;1336;11;Tripping;2
23944;3;1024;1336;11;Slashing;2
23962;1;999;314;12;Roughing;2
23962;1;1026;1176;6;High Sticking;2
23962;2;65;975;12;Hooking;2
23962;2;130;520;6;Holding;2
23962;2;416;2787;12;Hooking;2
23962;2;527;1394;6;Hooking;2
23962;2;927;1967;12;Delay of Game;2
23962;2;1166;1305;6;Tripping;2
24059;1;457;628;13;Tripping;2
24059;1;1062;370;13;Hooking;2
24059;2;306;870;13;Roughing;2
24059;3;568;1050;13;Roughing;2
23926;1;494;2349;10;Hooking;2
23926;1;567;1053;30;Tripping;2
23926;1;998;2349;10;Tripping;2
23926;2;644;936;30;Holding;2
23926;2;711;752;10;Roughing;2
23926;2;854;384;30;Cross-Checking;2
23926;3;412;2374;10;Boarding;2
23926;3;412;2374;10;Misconduct;10
23926;3;943;4;30;Elbowing;2
24042;1;256;1208;29;Goaltender Interference;2
24042;1;335;294;19;Delay of Game;2
24042;1;1136;2076;29;Delay of Game;2
24042;2;491;4698;19;Elbowing;2
24042;3;601;1417;19;Hooking;2
24042;3;766;1348;29;Holding;2
23904;1;118;868;0;Holding;2
23904;1;153;736;2;Cross-Checking;2
23904;1;365;551;0;Kneeing;2
23904;1;481;763;2;Hooking;2
23904;1;1022;736;2;Slashing;2
23904;2;227;1262;0;Tripping;2
23904;2;608;862;0;Boarding;2
23904;2;768;736;2;Tripping;2
23904;2;887;1859;2;Roughing;2
23904;3;142;2293;0;Hooking;2
23904;3;328;1170;2;Roughing;2
23904;3;360;343;0;High Sticking;2
23904;3;438;2513;0;Holding;2
23904;3;504;343;0;Tripping;2
23939;1;84;1281;24;Roughing;2
23939;1;112;297;24;Hooking;2
23939;1;248;1869;52;Cross-Checking;2
23939;1;460;589;24;Tripping;2
23939;1;581;1449;8;Slashing;2
23939;1;875;676;57;Cross-Checking;2
23939;2;308;297;24;Hooking;2
23939;2;666;1357;8;Interference;2
23939;2;790;222;8;Tripping;2
23939;2;807;1357;8;Slashing;2
23939;2;942;638;24;Hooking;2
23939;3;362;1033;8;Hooking;2
24036;2;260;287;1;Roughing;2
23943;1;31;663;17;Tripping;2
23943;1;864;1354;28;Cross-Checking;2
23943;3;508;2552;28;Tripping;2
24086;1;518;2952;1;Holding;2
24086;2;203;1203;16;High Sticking;2
24086;3;485;617;16;Hooking;2
24086;3;501;1203;16;Boarding;2
23976;1;113;1144;10;Slashing;2
23976;1;777;258;10;Slashing;2
23976;2;231;953;18;Charging;2
23976;3;293;258;10;Hooking;2
23976;3;431;1289;18;Interference;2
23976;3;517;2164;18;Tripping;2
23976;3;811;1289;18;High Sticking;2
23970;1;1118;817;20;Tripping;2
24104;1;801;2097;14;Tripping;2
24104;2;56;1803;14;Holding;2
24104;2;606;1270;9;Roughing;2
24104;2;959;2531;9;Tripping;2
24104;2;1014;753;14;Hooking;2
24104;3;303;1840;47;Boarding;2
24104;3;1066;1270;9;Holding;2
24038;1;860;2806;3;Hooking;2
24038;1;928;1081;3;Tripping;2
24038;2;183;1957;26;Hooking;2
24038;2;502;130;3;Hooking;2
24038;3;683;7015;26;Kneeing;2
23907;1;483;602;4;Delay of Game;2
23907;1;682;775;23;Tripping;2
23907;1;706;719;23;High Sticking;2
23907;3;143;602;4;Charging;2
23907;3;264;1366;23;Hooking;2
23958;1;410;2088;7;Roughing;2
23958;1;737;1400;25;Boarding;2
23958;1;830;2964;25;Slashing;2
23958;2;140;223;7;Holding;2
23958;2;666;10;7;Holding;2
23958;2;946;257;25;Tripping;2
23958;2;1198;2263;25;Hooking;2
23958;3;299;1427;7;Roughing;2
23958;3;791;223;7;Unsportmanlike Conduct;2
23958;3;828;899;25;Delay of Game;2
24028;1;481;885;19;Interference;2
24028;2;969;1435;15;Holding;2
24028;2;1198;616;19;Tripping;2
24028;3;313;1294;15;Hooking;2
24028;3;372;2482;15;High Sticking;2
24028;3;381;2095;19;Interference;2
24028;3;419;4698;19;Tripping;2
23981;1;683;2388;20;Interference;2
23981;1;701;1942;21;Hooking;2
23981;2;71;1143;21;Delay of Game;2
23981;2;1063;2786;20;Cross-Checking;2
23981;2;1141;696;20;Interference;2
23981;3;513;1116;20;Hooking;2
23981;3;1039;1398;20;High Sticking;2
23933;1;514;213;17;Tripping;2
23933;1;514;213;17;Misconduct;10
23933;1;800;2466;27;Tripping;2
23933;1;908;1331;17;Holding;2
23933;3;163;1352;17;Holding;2
24091;1;88;1151;10;Roughing;2
24091;1;1097;116;29;Hooking;2
24091;1;1097;116;29;Misconduct;10
24091;2;635;851;29;Illegal Check To Head;5
24091;2;635;851;29;Game Misconduct;10
24091;2;1002;690;29;Tripping;2
24091;3;424;98;10;Boarding;2
23945;1;1143;357;0;Fighting;5
23945;1;1143;1400;25;Fighting;5
23945;2;258;925;0;Goaltender Interference;2
23945;2;580;854;0;Cross-Checking;2
23945;3;49;303;0;Slashing;2
23945;3;312;2964;25;Roughing;2
23963;1;979;549;18;Tripping;2
23963;1;981;1176;6;High Sticking;2
23963;1;1183;1136;6;Interference;2
23963;2;659;2481;6;Holding;2
23963;2;914;300;18;Slashing;2
23963;2;991;640;18;Cross-Checking;2
23963;3;996;1289;18;High Sticking;2
23995;1;504;1342;11;Roughing;2
23995;1;612;925;0;Tripping;2
23995;1;722;1297;11;Tripping;2
23995;1;902;2293;0;Tripping;2
23995;1;986;323;11;Goaltender Interference;2
23995;2;409;5538;11;Holding;2
23995;3;687;2926;46;Slashing;2
24226;1;400;2620;10;Roughing;2
24226;1;692;25;16;Kneeing;2
24226;2;160;1174;10;Holding;2
24226;2;601;1349;14;Roughing;2
24226;2;1127;1349;14;Hooking;2
24226;3;154;1155;10;Cross-Checking;2
24226;3;203;258;10;Holding;2
24226;3;488;1155;10;Hooking;2
24226;3;578;1228;16;Tripping;2
24226;3;822;2181;16;Interference;2
23982;1;235;381;19;Hooking;2
23982;2;119;2550;19;Hooking;2
23982;3;316;895;28;Tripping;2
23982;3;341;885;19;Roughing;2
23982;3;344;845;61;Hooking;2
23978;2;426;7015;26;Hooking;2
23978;2;981;689;7;High Sticking;2
23978;2;983;206;26;Tripping;2
23978;3;278;2384;26;Hooking;2
23978;3;409;375;7;Hooking;2
23978;3;885;375;7;Tripping;2
23978;3;1022;2384;26;Slashing;2
23978;3;1148;207;26;Cross-Checking;2
24026;1;1117;116;29;Interference;2
24026;2;176;36;21;Tripping;2
24026;2;646;1296;21;Tripping;2
24026;3;369;810;29;Interference;2
24026;3;811;2076;29;Interference;2
24026;3;1025;548;21;Boarding;2
24026;3;1111;92;21;Hooking;2
23948;2;386;1412;27;Tripping;2
23948;3;267;1443;24;Cross-Checking;2
23948;3;962;2369;24;Tripping;2
23959;1;40;471;22;High Sticking;2
23959;1;1187;334;4;Tripping;2
23959;2;3;202;4;Boarding;2
23959;2;30;1286;22;Delay of Game;2
23959;2;255;317;22;Tripping;2
23959;2;742;1164;22;Hooking;2
23959;2;1043;334;4;Holding;2
23959;3;9;750;4;Tripping;2
23959;3;588;1164;22;Cross-Checking;2
23959;3;901;967;22;Goaltender Interference;2
23966;2;333;1337;25;Hooking;2
23966;3;478;2263;25;Hooking;2
24043;1;650;1293;7;Slashing;2
24043;2;271;1028;7;Slashing;2
24043;2;1025;1017;19;Holding;2
24043;3;419;10;7;Tripping;2
24043;3;450;381;19;High Sticking;2
23935;1;423;324;4;Tripping;2
23935;1;746;369;4;Interference;2
23935;1;930;317;22;Hooking;2
23935;2;75;869;22;Hooking;2
23935;3;25;597;4;Interference;2
23935;3;163;1164;22;Hooking;2
23935;3;262;248;4;Delay of Game;2
23935;3;283;317;22;Tripping;2
24082;1;881;1298;54;Hooking;2
24082;1;1030;2531;9;Charging;2
24082;1;1184;682;6;Holding;2
24082;2;445;2531;9;Interference;2
24082;2;1082;1034;6;Hooking;2
24082;3;916;1982;9;Charging;2
24082;3;1019;983;9;High Sticking;2
24019;1;124;723;30;Hooking;2
24019;1;260;867;11;Tripping;2
24019;2;71;2257;30;Tripping;2
24019;2;394;1418;30;Boarding;2
24019;2;809;5538;11;Interference;2
24019;3;246;45;30;Interference;2
24019;3;808;2264;11;Kneeing;2
24014;1;173;415;14;Tripping;2
24014;1;837;1197;14;Roughing;2
24014;1;1005;415;14;High Sticking;2
24014;2;140;300;18;Cross-Checking;2
24014;3;711;1769;59;Roughing;2
24014;OT1;161;753;14;Tripping;2
23912;1;14;1074;2;Slashing;2
23912;1;93;859;13;Holding;2
23912;2;68;2785;13;Goaltender Interference;2
23912;3;217;870;13;Roughing;2
23912;3;217;870;13;Misconduct;10
23912;3;592;2282;2;Goaltender Interference;2
23991;1;426;65;8;Tripping;2
23991;2;793;1195;28;Tripping;2
23991;3;52;1357;8;Roughing;2
23991;3;1004;321;28;Elbowing;2
24013;1;1090;1146;17;Interference;2
24013;2;307;297;24;Interference;2
24013;2;670;2387;17;Interference;2
24013;2;755;1281;24;Tripping;2
24013;2;857;809;17;Goaltender Interference;2
24013;3;722;702;17;Cross-Checking;2
23947;1;249;200;8;Tripping;2
23947;1;667;364;23;Tripping;2
23947;2;929;614;8;Holding;2
23947;3;207;1366;23;Slashing;2
23947;3;912;65;8;Roughing;2
24153;1;1014;196;10;Hooking;2
24153;2;621;1155;10;Goaltender Interference;2
24153;2;1168;681;29;Illegal Stick;2
24153;3;92;985;29;Unsportmanlike Conduct;2
24153;3;224;2955;10;Illegal Check To Head;5
24153;3;224;2955;10;Game Misconduct;10
24153;3;293;985;29;Delay of Game;2
24153;3;1157;474;29;Hooking;2
24005;1;536;1284;27;Holding;2
24005;1;571;2466;27;High Sticking;2
24005;1;966;1321;20;Cross-Checking;2
24005;1;1104;915;20;Hooking;2
24005;2;25;2059;20;Roughing;2
24005;2;577;2778;27;Slashing;2
24005;2;1021;106;27;Cross-Checking;2
24005;2;1021;106;27;Misconduct;10
24005;3;321;218;27;High Sticking;2
24002;1;35;384;30;Roughing;2
24002;1;865;82;30;High Sticking;2
24002;2;391;138;30;Holding;2
24002;2;697;1894;30;Hooking;2
24002;2;1097;549;18;Slashing;2
24002;3;23;1769;59;Interference;2
24002;3;291;304;18;High Sticking;2
24002;3;858;138;30;Hooking;2
23999;1;583;2348;28;Tripping;2
23999;2;53;1992;46;Holding The Stick;2
23999;2;77;632;28;Roughing;2
23999;3;595;1075;28;Tripping;2
23999;3;969;862;0;Holding;2
23974;1;211;1400;25;Hooking;2
23974;1;440;287;1;Hooking;2
23974;1;556;407;25;Tripping;2
23974;2;1179;1379;1;Cross-Checking;2
23974;3;456;1025;25;Cross-Checking;2
23974;3;486;257;25;Hooking;2
24021;1;1070;2162;15;High Sticking;2
24021;2;611;584;15;Holding;2
24021;2;813;1464;7;High Sticking;2
24021;2;979;1028;7;Tripping;2
24021;3;699;2162;15;Hooking;2
24021;3;1108;522;7;Tripping;2
23998;1;217;937;12;Tripping;2
23998;1;270;651;23;High Sticking;2
23998;1;466;665;12;High Sticking;2
23998;1;1063;726;23;Cross-Checking;2
23998;2;124;2479;12;Hooking;2
23998;2;630;293;56;Interference;2
23998;2;875;104;23;Holding;2
23998;2;1095;1408;23;Roughing;2
23998;3;586;1441;23;Tripping;2
24098;1;135;1151;10;Tripping;2
24098;1;449;1164;22;Tripping;2
24098;2;580;2374;10;Tripping;2
24098;3;390;201;10;Roughing;2
24054;1;250;1173;14;Holding;2
24054;1;406;2251;3;Hooking;2
24054;1;500;1081;3;Roughing;2
24054;2;27;442;3;Cross-Checking;2
24054;3;23;130;3;Holding;2
24054;3;610;943;14;Tripping;2
24000;1;8;702;17;Roughing;2
24000;1;610;294;19;Hooking;2
24000;1;1052;1029;19;Holding;2
24000;2;987;885;19;Holding;2
23973;1;220;111;2;Roughing;2
23973;2;200;1170;2;Charging;2
23973;2;222;1162;5;Holding;2
23973;2;902;111;2;Slashing;2
23973;2;902;111;2;Misconduct;10
23973;3;284;2498;5;Interference;2
23973;3;747;2951;2;Goaltender Interference;2
23973;3;987;703;5;Boarding;2
23973;3;1002;378;5;Charging;2
23973;3;1101;2498;5;Slashing;2
24008;1;1011;949;20;Roughing;2
24008;3;346;213;17;Slashing;2
24008;3;1152;805;17;Boarding;2
24046;2;268;975;12;Hooking;2
24046;2;914;1435;15;Roughing;2
24022;1;325;210;24;Slashing;2
24022;1;1114;1431;1;Hooking;2
24022;1;1114;1431;1;Misconduct;10
24022;1;1153;2950;1;Slashing;2
24022;2;22;2399;1;Charging;2
24022;2;1199;1419;24;Cross-Checking;2
24022;3;87;962;1;Tripping;2
24022;3;683;1265;24;Roughing;2
24022;3;887;128;1;Boarding;2
24092;1;77;237;26;Boarding;2
24092;1;371;7015;26;Hooking;2
24092;1;376;1954;6;Tripping;2
24092;1;1109;794;26;Interference;2
24092;1;1109;794;26;Misconduct;10
24092;2;34;1305;6;High Sticking;2
24092;2;338;1145;26;Boarding;2
24092;2;477;1136;6;Holding;2
24092;2;873;682;6;Roughing;2
24092;2;1069;1305;6;Holding;2
24092;2;1184;1429;26;High Sticking;2
24092;3;898;1145;26;Tripping;2
24092;3;1039;520;6;Holding;2
24007;1;1125;2951;2;High Sticking;2
24007;2;405;1041;21;Hooking;2
24007;2;855;1143;21;Tripping;2
23977;1;495;1744;13;Boarding;2
23977;1;571;2808;13;Illegal Check To Head;5
23977;1;744;123;8;Tripping;2
23977;2;340;322;13;Holding;2
23977;2;468;866;8;Tripping;2
24145;1;786;612;5;Unsportmanlike Conduct;2
24145;1;786;612;5;Misconduct;10
24145;1;906;610;29;Tripping;2
24145;2;658;467;29;Holding;2
24145;2;674;165;29;Interference;2
24145;3;364;378;5;Goaltender Interference;2
23967;1;448;334;4;Holding;2
23967;2;471;2293;0;Interference;2
23967;2;471;2293;0;Misconduct;10
23967;2;944;568;4;Hooking;2
23967;3;111;568;4;Cross-Checking;2
23967;3;741;357;0;Hooking;2
23967;OT1;74;303;0;Elbowing;2
24039;1;544;138;30;Delay of Game;2
24039;1;756;218;27;High Sticking;2
24039;1;756;218;27;Misconduct;10
24039;2;229;1466;30;Roughing;2
24039;2;722;45;30;Hooking;2
24039;3;582;218;27;Tripping;2
24039;3;638;1115;27;Cross-Checking;2
24039;3;708;2063;30;Tripping;2
24057;1;512;528;18;High Sticking;2
24057;1;660;878;26;Hooking;2
24057;1;884;1315;18;Interference;2
24057;2;33;838;18;Holding;2
24057;3;202;300;18;Roughing;2
24057;3;364;7015;26;Holding;2
24057;3;907;2384;26;Tripping;2
24057;3;1181;206;26;Boarding;2
24057;OT1;86;2381;18;Hooking;2
24018;1;516;323;11;Boarding;2
24018;1;1022;364;23;Boarding;2
24018;1;1116;161;11;Hooking;2
24018;2;319;405;23;Hooking;2
24018;2;889;468;11;Interference;2
24018;3;8;1336;11;Charging;2
24018;3;901;2553;23;Roughing;2
23984;1;206;407;25;Boarding;2
23984;1;899;630;21;Interference;2
23984;2;39;1434;25;Slashing;2
23984;2;170;36;21;Roughing;2
23984;2;401;2964;25;Cross-Checking;2
23984;3;102;1143;21;Tripping;2
23984;3;190;2263;25;High Sticking;2
23984;3;228;291;25;Hooking;2
23984;3;481;1942;21;Tripping;2
24095;1;1196;495;1;Hooking;2
24095;2;279;5172;1;Tripping;2
24095;2;752;415;14;Tripping;2
24095;2;787;129;14;Interference;2
24095;3;67;1840;47;Elbowing;2
24095;3;207;2483;14;High Sticking;2
24095;3;590;753;14;Interference;2
24095;3;1154;495;1;Kneeing;2
24095;3;1154;495;1;Misconduct;10
24095;OT1;164;2399;1;Roughing;2
24009;1;365;279;12;Roughing;2
24009;1;1031;658;6;Slashing;2
24009;2;315;293;56;Boarding;2
24009;2;1125;1176;6;Holding;2
24012;1;419;466;35;High Sticking;2
24012;2;725;2786;20;Hooking;2
24012;2;758;1050;13;Hooking;2
24012;3;349;859;13;Slashing;2
24208;1;840;2363;16;Holding The Stick;2
24208;2;85;2466;27;Hooking;2
24208;3;567;788;27;Slashing;2
24031;1;211;1720;9;Cross-Checking;2
24031;1;1148;952;9;Hooking;2
24031;2;301;379;28;Roughing;2
24031;3;264;1075;28;Cross-Checking;2
24016;1;233;1402;52;Roughing;2
24016;1;628;597;4;Slashing;2
24016;1;908;1328;4;Holding;2
24016;2;960;1033;8;Tripping;2
24016;2;1156;1449;8;Boarding;2
24016;3;198;65;8;Holding;2
24016;3;562;1357;8;Cross-Checking;2
24016;3;960;725;4;Tripping;2
24058;1;27;1305;6;Tripping;2
24058;2;19;5538;11;Roughing;2
24058;2;19;5538;11;Misconduct;10
24058;2;880;733;6;Interference;2
24058;2;1148;520;6;Holding;2
24058;3;1121;2938;11;Tripping;2
24058;3;1145;2957;34;Charging;2
24052;1;51;392;2;Interference;2
24052;1;84;1859;2;Boarding;2
24052;1;122;1179;2;Cross-Checking;2
24052;1;815;392;2;Holding;2
24052;1;815;392;2;Misconduct;10
24052;1;1011;313;19;Hooking;2
24052;2;72;616;19;Hooking;2
24052;2;1197;313;19;Cross-Checking;2
24052;3;371;1292;19;Tripping;2
24052;3;403;1859;2;Tripping;2
24055;1;513;1358;3;Tripping;2
24055;1;1080;1141;3;Holding;2
24055;3;704;1028;7;Cross-Checking;2
24055;3;1138;2931;7;Hooking;2
24049;1;332;6054;23;Hooking;2
24049;1;1031;2387;17;Tripping;2
24049;1;1179;1146;17;High Sticking;2
24049;2;295;6054;23;Interference;2
24049;2;652;1366;23;Interference;2
24049;2;906;1064;23;Elbowing;2
24049;2;1093;809;17;Goaltender Interference;2
24049;2;1149;1441;23;Delay of Game;2
24045;2;138;1426;18;Illegal Check To Head;5
24045;2;1063;1315;18;Roughing;2
24045;3;1029;1315;18;Holding The Stick;2
24072;1;218;739;27;Boarding;2
