PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
671;2020;27;0;5;3;1;4;2;0;0;0;0;61;0;17;1;0;2;3;2;4;4140;766;0;0;0
672;2023;5;0;3;0;0;0;0;0;0;0;0;56;0;1;0;0;2;0;2;6;2578;0;374;0;0
672;2022;19;0;3;0;1;0;1;0;0;0;0;61;0;4;0;0;2;0;1;8;3089;0;246;0;0
672;2021;17;0;6;0;1;2;-1;0;0;0;0;57;0;8;0;0;7;0;2;14;5331;0;450;0;0
674;2023;38;1;5;0;4;0;5;0;2;0;0;68;0;5;0;0;4;3;4;13;5665;219;853;0;0
674;2022;10;0;4;0;0;2;-3;0;0;0;0;58;0;6;0;0;7;0;2;5;4413;0;424;0;0
674;2021;41;1;7;0;0;0;0;0;0;0;0;61;0;8;0;0;7;3;3;9;6624;84;1358;0;0
674;2020;4;0;5;0;1;2;3;0;0;0;0;58;0;7;0;0;1;2;1;4;4838;0;495;0;0
675;2023;4;0;3;0;0;0;1;0;0;0;0;55;0;1;19;10;2;2;0;1;1212;0;96;0;0
675;2022;5;0;6;0;2;2;-1;0;0;0;0;52;0;9;78;36;9;3;1;1;4167;298;432;0;0
675;2021;5;0;3;0;0;12;-4;0;0;0;0;46;0;1;11;3;3;1;0;1;1691;0;293;0;0
676;2024;57;1;6;3;4;4;3;0;1;0;0;65;1;16;32;15;8;0;3;7;4920;57;1046;0;0
676;2023;57;1;6;1;4;4;5;0;0;0;0;64;1;12;19;11;1;1;1;9;4928;526;738;0;0
676;2022;57;1;7;1;2;6;-1;0;1;0;0;61;0;11;26;15;4;1;2;6;4642;632;896;0;0
676;2021;26;0;6;1;1;2;-2;0;0;0;0;62;0;7;4;2;9;0;0;4;4406;74;671;0;0
676;2020;26;0;7;2;2;4;0;0;1;1;0;56;0;12;13;6;5;3;0;2;5688;106;778;0;0
677;2024;60;1;7;0;3;17;-4;0;0;0;0;58;0;15;96;54;5;2;2;4;5254;101;680;0;0
677;2023;16;0;6;0;0;2;1;0;0;0;0;56;0;2;46;25;15;1;1;0;3595;4;1051;0;0
677;2022;20;0;6;1;0;2;2;0;0;0;0;55;0;6;76;51;11;3;2;0;5514;0;676;0;0
677;2021;20;0;7;0;3;6;3;0;0;0;0;59;0;7;98;43;3;2;5;2;6092;102;812;0;0
677;2020;20;0;5;0;3;12;1;0;0;0;0;56;0;2;67;34;7;2;2;0;3574;57;484;0;0
678;2024;16;0;7;2;8;0;11;1;0;0;1;70;0;17;25;13;15;2;8;3;6917;361;762;0;0
678;2023;22;0;7;0;4;2;2;0;0;0;0;64;0;33;53;29;6;3;1;4;6961;54;1158;0;0
678;2022;22;0;7;3;5;2;3;0;2;0;0;64;0;17;33;17;7;3;4;5;7207;224;564;0;0
678;2021;22;0;7;1;1;4;0;0;0;0;0;65;0;11;46;24;9;3;2;2;6537;150;1099;0;0
678;2020;13;0;7;2;1;0;2;0;0;0;0;63;0;17;19;12;6;4;3;3;5932;4;1204;0;0
679;2024;13;0;5;0;0;2;-3;0;0;0;0;54;0;7;14;4;4;1;3;7;3746;36;613;0;0
679;2023;24;0;5;2;1;2;1;0;0;0;1;63;0;13;10;6;7;2;2;8;4284;421;847;0;0
679;2022;24;0;7;2;3;4;2;0;0;1;0;63;0;16;23;7;7;2;5;6;6376;140;982;0;0
679;2021;24;0;6;0;2;2;-4;0;1;0;0;54;0;11;21;8;6;6;3;7;5587;415;1187;0;0
679;2020;24;0;7;2;0;2;0;0;0;0;0;60;0;11;27;9;8;3;6;6;6313;86;925;0;0
680;2023;40;1;6;0;3;0;3;0;0;0;0;61;0;12;0;0;7;1;4;10;6349;142;710;0;0
680;2022;0;0;1;0;0;0;-1;0;0;0;0;56;0;1;0;0;0;0;0;0;854;0;124;0;0
680;2021;46;1;7;1;4;19;-4;1;1;0;0;62;0;8;0;0;8;1;3;17;6578;107;1047;1;1
680;2020;21;0;5;1;0;12;4;0;0;0;0;61;0;4;0;0;6;1;2;4;4670;38;370;0;0
681;2024;29;0;5;1;1;2;1;0;0;0;0;69;0;5;0;0;6;2;2;21;5293;96;711;0;0
681;2023;29;0;6;0;1;0;-3;0;0;0;0;69;0;13;0;0;6;1;5;12;6558;406;956;0;0
681;2022;29;0;6;0;1;2;3;0;0;0;0;71;0;4;0;0;9;1;1;19;6863;0;604;0;0
681;2021;29;0;7;0;0;0;-7;0;0;0;0;71;0;13;0;0;5;2;4;27;6859;343;1068;0;0
681;2020;29;0;7;2;2;0;-4;0;0;0;0;72;1;15;0;0;5;4;5;19;7689;87;516;0;0
682;2024;6;0;5;0;0;4;0;0;0;0;0;70;0;4;0;0;14;1;6;22;5737;0;528;0;0
682;2023;6;0;6;0;4;0;-3;0;0;0;0;62;0;10;0;0;6;1;3;17;6837;0;368;0;0
682;2022;17;0;7;0;4;4;1;0;0;0;0;66;0;18;0;0;7;3;7;21;7817;152;1068;0;0
682;2021;17;0;6;0;1;6;-1;0;0;0;0;72;0;14;0;0;10;2;2;25;6023;494;1239;0;0
682;2020;17;0;6;0;1;0;2;0;0;0;0;68;0;12;0;0;4;2;0;28;6314;320;1098;0;0
684;2024;13;0;4;0;0;0;-1;0;0;0;0;59;0;3;4;1;3;1;3;2;2021;0;361;0;0
684;2023;3;0;5;0;0;0;-1;0;0;0;0;61;0;9;4;1;4;3;6;3;3491;0;629;0;0
684;2022;59;1;7;2;3;11;1;0;0;0;0;67;0;10;30;13;11;2;4;3;5534;59;1465;0;0
684;2021;18;0;7;0;1;2;2;0;0;0;0;59;0;8;23;5;9;2;3;0;5158;0;912;0;0
684;2020;18;0;6;0;2;4;1;0;0;0;0;57;0;5;7;4;9;1;4;2;4653;0;377;0;0
686;2022;29;0;2;2;1;2;1;0;0;0;0;61;2;3;0;0;0;0;0;3;1975;0;198;0;0
686;2021;28;0;3;0;1;0;0;0;0;0;0;64;0;1;0;0;1;1;4;3;3251;0;188;0;0
686;2020;28;0;5;0;1;2;0;0;0;0;0;61;0;7;0;0;5;1;2;4;5125;0;560;0;0
689;2024;7;0;5;1;4;2;3;0;2;0;0;72;0;15;0;0;3;0;3;17;5415;809;512;0;0
689;2023;7;0;7;0;8;10;5;0;1;0;0;66;0;19;0;0;3;1;3;18;7261;1103;696;0;0
689;2022;7;0;6;1;2;0;-3;1;1;0;0;66;0;14;0;0;1;1;7;13;6852;569;526;0;0
689;2021;7;0;7;2;6;4;1;1;2;0;0;69;0;24;0;0;9;2;6;14;7553;504;476;0;0
689;2020;7;0;7;2;6;2;3;0;2;0;0;73;0;21;0;0;5;4;4;25;7371;1795;699;0;0
690;2024;29;0;7;1;3;2;0;0;1;0;0;66;0;16;142;80;7;1;5;3;6733;1318;470;0;0
690;2023;29;0;6;1;2;2;-1;0;0;0;0;67;0;12;99;49;2;2;4;4;5760;913;198;0;0
690;2022;29;0;7;1;7;4;1;0;4;0;0;70;0;20;83;39;5;3;3;4;6764;1512;286;0;0
690;2021;29;0;6;1;2;0;-1;1;1;0;0;65;1;12;89;45;3;0;1;0;4286;1497;170;0;0
690;2020;45;1;5;1;2;0;-3;0;0;0;0;57;0;17;8;5;4;3;0;2;3974;942;47;0;0
693;2024;10;0;4;1;0;2;-2;0;0;0;0;58;0;5;15;7;6;0;3;0;3565;5;316;0;0
693;2023;10;0;5;2;2;0;2;0;0;0;0;61;1;15;46;22;8;1;2;3;3709;222;394;0;0
693;2022;10;0;4;0;0;0;-2;0;0;0;0;54;0;6;24;9;2;1;0;3;2554;0;78;0;0
693;2021;53;1;7;1;3;4;-3;1;0;0;0;61;0;13;113;40;5;5;5;8;4904;1584;375;0;0
693;2020;53;1;7;1;4;6;-5;0;2;0;0;61;0;14;103;54;4;1;0;5;4983;937;0;0;0
694;2024;15;0;4;3;0;2;1;1;0;0;0;62;0;12;2;2;4;1;3;2;3366;467;0;0;0
694;2023;15;0;4;4;1;2;-1;0;0;0;0;64;1;12;3;1;5;1;1;4;3566;774;0;0;0
694;2022;15;0;4;3;1;4;2;1;0;0;0;61;0;15;3;2;4;0;2;7;3888;128;137;0;0
694;2021;15;0;1;1;0;0;1;0;0;0;0;60;0;1;0;0;1;0;0;0;949;0;0;0;0
694;2021;50;1;2;1;1;2;-2;0;1;0;0;58;0;4;2;1;0;1;1;1;1699;397;175;0;0
694;2020;50;1;7;3;4;10;-1;1;2;0;0;59;1;21;18;14;4;1;0;3;5028;819;240;0;0
695;2024;9;0;6;2;0;2;2;0;0;0;0;58;0;8;1;1;2;3;0;1;4408;231;0;0;0
695;2023;9;0;6;2;5;2;3;0;2;0;0;61;0;21;4;3;9;0;2;1;5725;364;14;0;0
695;2022;9;0;6;2;5;0;4;0;0;0;0;60;0;18;2;1;4;5;1;5;4857;429;0;0;0
695;2021;9;0;5;1;3;0;1;0;0;0;0;55;0;10;3;1;2;1;1;1;2726;11;0;0;0
695;2020;54;1;7;1;2;24;-4;0;1;0;0;57;0;13;3;2;6;3;1;3;4624;922;50;0;0
696;2023;20;0;3;1;2;2;2;0;1;0;0;62;1;5;0;0;5;0;0;7;2648;265;281;0;0
696;2022;20;0;5;1;1;4;4;0;0;0;0;62;0;12;0;0;2;1;1;8;5531;303;320;0;0
696;2021;20;0;7;0;1;11;3;0;0;0;0;58;0;15;0;0;12;2;3;8;7534;343;647;1;0
696;2020;39;1;5;0;2;2;1;0;0;0;0;63;0;10;0;0;13;1;0;5;4463;1111;342;0;0
697;2024;16;0;7;4;8;0;7;0;1;0;0;68;1;20;96;51;10;1;5;3;6180;745;80;0;0
697;2023;16;0;6;0;2;0;-6;0;0;0;0;61;0;16;65;33;3;2;2;2;5064;969;96;0;0
697;2022;16;0;5;0;3;0;1;0;1;0;0;66;0;6;58;34;1;0;3;0;3857;312;319;0;0
697;2021;16;0;6;0;1;2;0;0;1;0;0;57;0;13;55;23;3;2;0;0;3667;118;155;0;0
697;2020;60;1;6;1;2;6;0;0;0;0;0;58;0;13;64;38;1;1;1;2;3754;1263;176;0;0
698;2024;27;0;6;2;2;6;1;0;1;0;0;64;0;16;76;44;7;4;4;2;4841;738;243;0;0
698;2023;27;0;5;1;0;0;0;0;0;0;0;61;0;7;67;34;7;1;2;2;4334;370;0;0;0
698;2022;27;0;5;1;5;2;2;0;1;0;0;59;0;7;39;20;3;1;1;1;3151;248;150;0;0
698;2021;32;1;6;4;7;4;3;3;0;0;0;72;2;32;115;57;4;2;2;7;5819;1433;330;0;0
698;2020;32;1;5;3;0;4;-2;3;0;0;0;67;0;13;88;50;6;0;2;1;4278;1204;274;0;0
699;2024;31;1;6;2;1;2;-6;1;0;0;0;59;0;14;0;0;18;2;3;10;5923;118;1196;0;0
699;2023;23;0;5;2;0;2;-2;0;0;0;0;56;0;9;0;0;8;1;1;9;4980;0;402;0;0
699;2022;31;1;7;0;1;4;-3;0;0;0;0;55;0;22;0;0;12;2;2;9;6438;229;1268;0;0
699;2021;31;1;6;0;2;2;3;0;0;0;0;59;0;13;0;0;8;3;2;5;6030;361;862;0;0
699;2020;31;1;6;0;1;6;-1;0;0;0;0;56;0;7;0;0;12;2;0;6;5475;44;1069;0;0
700;2024;19;0;3;0;0;0;0;0;0;0;0;52;0;6;0;0;3;2;1;6;2722;0;401;0;0
700;2023;0;0;2;0;0;0;-3;0;0;0;0;49;0;3;0;0;3;0;1;3;1997;0;135;0;0
700;2022;46;1;6;1;0;0;-2;0;0;0;0;57;0;7;0;0;9;2;3;21;6128;58;963;0;0
700;2021;0;0;3;0;0;0;-1;0;0;0;0;58;0;1;0;0;10;0;0;8;3120;0;233;0;0
700;2020;0;0;4;0;0;2;-2;0;0;0;0;57;0;7;0;0;1;0;2;5;4058;0;171;0;0
701;2022;21;0;3;0;0;0;-1;0;0;0;0;55;0;5;18;8;0;0;1;0;1334;292;115;0;0
701;2021;45;1;6;1;1;0;1;0;0;0;0;64;0;9;95;44;11;2;1;4;4421;1593;378;0;0
702;2024;17;0;7;1;2;2;-1;1;0;0;0;69;0;18;44;18;12;2;3;6;7166;1135;464;0;0
702;2023;17;0;5;3;4;2;-6;1;3;0;0;69;0;13;9;4;7;0;4;2;4914;1233;314;0;0
702;2022;17;0;7;3;3;0;-1;2;1;0;0;72;1;30;63;32;13;1;1;8;6642;1355;914;0;0
702;2021;17;0;6;5;6;0;3;4;2;0;0;78;0;22;20;13;7;2;1;7;5347;1526;1002;0;0
702;2020;17;0;6;1;2;2;2;0;0;0;0;69;0;18;50;25;7;0;0;0;5382;1188;850;0;0
703;2024;5;0;6;0;0;2;-3;0;0;0;0;55;0;2;35;19;4;0;2;7;4322;68;35;0;0
703;2023;5;0;5;1;1;0;-3;1;0;0;0;58;0;6;15;2;1;0;1;5;2979;90;91;0;0
703;2022;48;1;7;0;5;4;7;0;2;0;0;66;0;18;13;5;3;2;3;9;5976;1346;297;0;0
703;2021;16;0;5;0;1;0;-3;0;1;0;0;58;0;6;7;1;3;1;1;1;3743;224;69;0;0
703;2020;17;0;6;2;1;0;4;0;0;0;0;59;0;7;16;10;3;1;2;3;4942;0;1070;0;0
704;2024;54;1;7;1;1;0;-3;1;0;0;0;61;0;9;11;2;8;0;0;1;5667;1067;295;0;0
704;2022;1;0;4;1;1;2;0;0;0;0;0;52;0;4;1;1;0;3;0;0;2286;109;71;0;0
704;2020;56;1;7;4;3;0;-1;1;2;0;0;72;0;20;44;17;14;1;0;4;5946;2096;1302;0;0
709;2024;48;1;6;2;3;8;3;0;1;0;0;70;0;24;7;4;7;4;1;7;4788;1895;221;0;0
709;2023;3;0;4;0;0;0;-2;0;0;0;0;53;0;5;1;0;1;1;1;4;2193;264;138;0;0
709;2022;43;1;7;2;2;4;-1;1;2;1;0;65;0;19;8;3;6;3;2;3;5666;1713;418;0;0
709;2021;43;1;7;3;3;12;0;0;0;0;0;61;0;19;2;1;7;4;3;3;6149;412;94;0;0
709;2020;7;0;7;1;4;0;-2;0;1;0;0;58;0;18;1;1;3;5;4;2;5674;849;66;0;0
712;2024;2;0;3;0;2;0;2;0;0;0;0;58;0;3;0;0;4;0;1;7;3402;0;245;0;0
712;2023;28;0;7;0;5;2;7;0;0;0;0;66;0;10;0;0;15;3;6;10;7083;344;768;0;0
712;2022;7;0;6;0;0;4;0;0;0;0;0;63;0;7;0;0;7;2;2;17;6653;0;625;0;0
712;2021;7;0;7;0;0;2;-3;0;0;0;0;60;0;2;0;0;8;5;3;26;7925;21;1078;0;0
712;2020;7;0;7;0;4;4;2;0;0;0;0;64;0;10;0;0;6;2;6;14;7962;24;808;0;0
713;2023;55;1;6;3;4;0;2;0;0;1;0;61;1;16;0;0;13;2;3;13;6252;1;743;0;0
713;2022;21;0;5;0;2;13;1;0;0;0;0;64;0;6;1;0;31;2;3;5;4724;41;625;1;0
713;2021;21;0;2;0;0;4;-4;0;0;0;0;50;0;1;0;0;12;0;0;6;1904;0;333;0;0
713;2020;21;0;4;0;1;2;1;0;0;0;0;59;0;3;0;0;6;1;0;6;4006;154;220;0;0
715;2024;3;0;5;1;1;4;-6;0;1;0;0;59;0;16;6;1;9;2;1;8;4844;622;202;0;0
715;2023;3;0;7;4;2;4;-2;2;1;0;0;67;0;13;6;0;6;3;6;7;6405;888;296;0;0
715;2022;3;0;7;2;2;0;-2;2;0;0;0;59;0;11;1;1;4;4;1;1;5641;575;33;0;0
715;2021;3;0;7;2;4;12;3;1;0;0;0;64;0;12;0;0;8;1;3;1;6687;712;6;0;0
715;2020;3;0;7;4;2;4;1;0;1;0;0;63;1;25;2;0;4;2;3;5;5794;803;105;0;0
716;2024;19;0;3;1;1;2;2;0;0;0;0;54;1;5;13;7;2;2;1;2;2027;5;431;0;0
716;2023;19;0;2;0;0;0;-1;0;0;0;0;56;0;1;15;6;3;1;0;4;1113;0;501;0;0
716;2022;19;0;3;0;0;0;-1;0;0;0;0;56;0;2;1;1;5;1;1;1;2332;80;0;0;0
716;2022;61;1;2;0;2;0;2;0;0;0;0;68;0;3;6;2;2;0;4;1;1812;75;298;0;0
716;2021;0;0;7;0;0;0;-2;0;0;0;0;58;0;13;13;8;9;2;2;4;5519;91;415;0;0
716;2020;13;0;7;1;0;0;1;0;0;0;0;57;0;10;19;6;8;3;4;3;4473;0;861;0;0
717;2024;3;0;3;0;1;0;-2;0;0;0;0;56;0;4;4;3;2;0;3;2;2413;297;144;0;0
717;2023;3;0;3;1;3;0;2;0;2;0;0;60;0;5;9;4;4;1;1;1;2116;49;213;0;0
717;2022;5;0;5;0;1;0;-1;0;0;0;0;56;0;4;5;2;7;3;3;3;2415;98;541;0;0
717;2021;48;1;6;2;0;0;-3;1;0;0;0;61;0;16;25;15;6;4;1;2;5061;539;255;0;0
717;2020;21;0;7;2;1;2;-1;0;0;0;0;50;1;13;9;2;2;4;0;3;5184;0;759;0;0
718;2024;16;0;4;0;0;0;-2;0;0;0;0;58;0;1;38;18;4;1;4;0;2505;0;46;0;0
718;2023;16;0;4;1;1;2;6;0;0;0;0;55;0;4;21;11;9;1;1;0;3163;0;293;0;0
718;2022;5;0;7;1;1;0;-3;0;0;0;0;55;0;9;57;23;6;1;2;3;4430;0;408;0;0
718;2021;5;0;4;0;0;0;0;0;0;0;0;54;0;0;11;4;2;1;1;2;1735;0;346;0;0
719;2024;23;0;4;0;1;4;-2;0;0;0;0;70;0;9;9;6;10;1;1;4;3901;548;456;0;0
719;2023;23;0;2;1;2;0;4;0;0;0;0;70;0;8;5;1;2;0;1;1;1717;401;155;0;0
719;2022;23;0;6;1;3;2;-1;1;3;0;0;64;1;15;3;1;5;1;3;4;6052;1235;97;0;0
719;2021;26;0;6;1;2;2;2;1;1;0;0;64;0;14;4;2;7;1;0;3;5393;1512;200;0;0
719;2020;26;0;7;6;5;2;6;2;1;0;0;60;2;20;0;0;13;4;2;4;6128;928;0;0;0
721;2024;19;0;6;0;1;0;-4;0;1;0;0;56;0;14;1;1;7;4;1;1;5248;521;104;0;0
721;2023;19;0;5;1;2;0;-5;0;0;0;0;62;0;16;3;3;2;2;0;1;4608;1021;0;0;0
721;2022;19;0;5;0;4;0;5;0;1;0;0;57;0;16;1;1;6;3;1;2;4942;518;0;0;0
721;2021;19;0;6;3;2;4;3;1;0;0;0;60;0;17;1;1;4;3;0;1;5006;816;41;0;0
721;2020;19;0;7;3;1;4;1;0;0;0;0;57;0;11;7;1;2;0;0;2;5466;430;153;0;0
722;2024;7;0;4;0;1;0;2;0;0;0;0;54;0;2;6;2;4;2;1;4;2827;0;402;0;0
722;2023;7;0;1;0;0;0;0;0;0;0;0;60;0;0;8;4;2;0;0;1;455;0;187;0;0
722;2023;40;1;4;1;2;2;4;0;0;0;0;63;0;7;16;8;0;3;2;3;3556;134;378;0;0
722;2022;3;0;4;2;2;0;3;0;0;0;0;61;0;7;11;7;6;1;1;3;2608;0;494;0;0
722;2021;37;1;5;1;1;6;-2;0;0;0;0;61;0;3;60;27;3;0;3;6;3744;408;413;0;0
722;2020;2;0;5;0;1;0;-3;0;0;0;0;51;0;5;63;32;2;0;0;2;2961;0;743;0;0
723;2024;30;0;7;1;2;0;0;0;0;0;0;66;1;13;135;61;12;3;1;4;7267;214;985;0;0
723;2023;30;0;6;1;1;2;0;0;1;0;0;65;0;16;100;48;9;1;5;2;6297;195;795;0;0
723;2022;30;0;7;2;2;2;1;0;0;0;0;66;0;19;141;74;8;1;4;4;7165;12;786;0;0
723;2021;30;0;7;0;4;4;0;0;2;0;0;73;0;14;127;56;6;3;7;5;6387;304;1409;0;0
723;2020;30;0;7;2;5;4;6;0;0;0;0;67;0;9;122;42;3;2;6;1;7176;128;711;0;0
724;2024;25;0;3;0;0;2;0;0;0;0;0;51;0;0;1;0;1;0;0;0;1151;0;58;0;0
724;2023;25;0;4;0;3;2;4;0;0;0;0;57;0;5;2;0;4;1;0;1;3042;288;243;0;0
724;2022;25;0;4;2;1;2;-1;1;1;0;0;54;0;6;9;5;2;3;0;0;3361;444;370;0;0
724;2021;36;1;1;0;0;2;0;0;0;0;0;68;0;3;6;2;3;0;1;1;478;16;339;0;0
724;2021;28;0;4;1;2;0;1;0;0;0;0;54;1;12;9;5;3;1;0;0;3158;297;163;0;0
724;2020;58;1;6;3;3;2;-3;1;1;0;0;58;0;20;0;0;4;2;1;1;4996;1458;47;0;0
725;2024;4;0;6;0;0;4;-4;0;0;0;0;61;0;12;1;0;5;0;2;3;4881;568;154;0;0
725;2023;4;0;6;0;2;2;0;0;0;0;0;63;0;13;0;0;10;3;1;4;4968;500;0;0;0
725;2022;5;0;7;3;4;0;0;1;1;0;0;60;0;23;1;1;8;4;6;4;6366;831;88;0;0
725;2021;5;0;7;2;3;2;-3;0;1;0;0;61;0;14;0;0;5;3;3;4;5794;785;0;0;0
725;2020;5;0;7;2;2;0;0;1;0;0;0;62;1;17;1;1;6;4;3;2;6509;1060;0;0;0
726;2024;23;0;5;2;0;0;-6;0;0;0;0;54;0;8;4;3;4;0;0;2;4097;392;0;0;0
726;2023;31;1;7;1;2;2;2;0;0;0;0;70;0;14;73;41;7;1;6;11;4980;736;594;0;0
726;2022;31;1;5;1;1;2;1;0;0;0;0;63;0;9;69;37;9;1;2;4;3940;276;321;0;0
726;2021;31;1;6;0;2;14;1;0;0;0;0;64;0;13;87;42;6;3;1;3;4418;247;1105;0;0
726;2020;31;1;7;1;1;0;-1;0;0;0;0;55;0;4;38;19;12;2;0;3;3788;99;549;0;0
728;2024;19;0;2;0;1;2;1;0;0;0;0;56;0;3;2;0;4;2;0;1;1744;0;101;0;0
728;2023;19;0;5;2;0;0;-1;0;0;0;0;54;0;7;5;0;6;3;1;3;3246;28;393;0;0
728;2022;19;0;6;0;3;0;3;0;0;0;0;60;0;10;5;2;1;0;3;7;5368;99;172;0;0
728;2021;19;0;7;0;2;0;2;0;0;0;1;60;0;11;17;11;9;3;2;10;4997;0;1050;0;0
728;2020;19;0;5;2;2;0;1;0;1;0;0;60;0;6;1;1;3;0;1;3;3497;29;452;0;0
729;2023;14;0;5;0;2;0;2;0;0;0;0;62;0;4;0;0;15;4;5;5;5821;3;601;0;0
729;2022;14;0;6;1;1;2;2;0;0;0;0;60;1;7;0;0;9;1;1;1;5880;148;737;0;0
729;2021;14;0;4;1;0;0;-2;0;0;0;0;63;0;4;0;0;13;1;2;3;4355;13;292;0;0
729;2020;3;0;4;0;0;0;0;0;0;0;0;55;0;4;0;0;6;3;1;0;4255;28;308;0;0
730;2024;13;0;4;0;0;0;-2;0;0;0;0;56;0;5;38;19;3;0;2;1;2510;79;191;0;0
730;2023;19;0;1;0;0;0;0;0;0;0;0;63;0;1;18;10;3;0;0;1;901;87;0;0;0
730;2022;48;1;6;3;4;12;9;1;1;0;0;63;1;12;101;61;9;2;3;3;5104;494;136;0;0
730;2021;48;1;6;0;2;0;0;0;0;0;0;60;0;8;97;51;7;2;2;3;4883;852;137;0;0
730;2020;10;0;1;0;0;0;-1;0;0;0;0;53;0;2;1;1;0;0;0;0;251;0;162;0;0
731;2024;28;0;4;1;1;4;1;0;0;0;0;57;0;6;0;0;9;0;1;6;4010;0;425;0;0
731;2023;28;0;3;0;3;2;2;0;0;0;0;63;0;2;1;0;0;1;1;5;2729;0;389;0;0
731;2022;8;0;6;0;1;0;0;0;0;0;0;63;0;6;0;0;12;1;4;8;6536;0;1060;0;0
731;2021;8;0;7;0;1;2;-3;0;0;0;0;61;0;5;0;0;8;1;4;15;7100;48;1356;0;0
731;2020;28;0;6;0;4;0;-3;0;1;0;1;63;0;10;0;0;6;1;4;10;6620;75;806;0;0
732;2022;38;1;7;1;1;6;4;0;0;0;0;60;1;3;0;0;10;0;2;28;6734;185;1178;0;0
732;2021;38;1;7;1;1;4;-1;0;0;0;0;57;0;10;0;0;21;3;5;19;5747;206;1909;0;0
732;2020;20;0;5;0;1;2;-1;0;0;0;1;50;0;6;0;0;10;4;1;6;4727;0;397;0;0
733;2024;6;0;7;2;2;4;-2;0;1;0;0;71;0;11;98;41;7;2;2;6;5768;1009;814;0;0
733;2023;6;0;6;3;3;0;-1;0;2;0;0;69;1;10;112;56;6;1;2;6;5280;1081;260;0;0
733;2022;6;0;6;2;1;12;4;0;0;0;0;71;0;17;92;51;7;1;3;5;5050;1071;724;0;0
733;2021;6;0;7;2;0;4;0;0;0;0;0;63;1;13;83;36;10;2;1;6;5431;700;361;0;0
733;2020;6;0;6;0;3;0;-1;0;2;0;0;60;0;7;45;15;1;0;2;0;3333;734;306;0;0
736;2024;2;0;4;0;1;2;1;0;0;0;0;53;0;4;5;1;1;0;0;0;2451;44;0;0;0
736;2023;2;0;6;0;0;0;-1;0;0;0;0;53;0;6;9;2;4;2;0;1;3908;462;77;0;0
736;2022;38;1;7;2;2;12;-3;2;2;0;0;62;0;14;4;2;2;1;1;1;4521;1221;83;0;0
736;2021;38;1;7;2;3;8;-3;0;2;0;0;70;1;27;5;1;4;6;6;2;4938;2550;201;0;0
738;2024;22;0;7;2;3;2;4;0;1;0;0;64;0;16;58;26;8;2;4;4;6127;1318;163;0;0
738;2023;22;0;7;3;2;2;-8;2;0;0;0;59;1;14;9;5;2;0;3;3;4908;746;83;0;0
738;2022;22;0;6;0;5;2;0;0;2;0;0;62;0;9;13;3;3;0;2;2;4487;401;57;0;0
738;2021;51;1;6;3;3;4;1;1;1;0;0;63;1;32;14;9;2;2;3;1;5083;1767;0;0;0
738;2020;51;1;6;2;3;4;0;1;2;0;0;68;0;20;14;9;5;5;2;2;4512;1308;133;0;0
739;2024;27;0;3;1;0;2;3;0;0;0;0;57;1;3;3;3;0;0;0;1;1970;66;71;0;0
739;2023;59;1;6;1;1;2;-2;0;0;0;0;67;0;20;1;0;5;1;1;9;5099;1822;161;0;0
739;2022;59;1;7;2;3;2;1;1;2;0;0;64;1;23;14;9;6;4;1;11;5259;1514;339;0;0
739;2021;59;1;7;0;7;2;3;0;4;0;0;65;0;18;9;6;7;1;1;6;5687;997;191;0;0
739;2020;59;1;7;0;2;4;-2;0;0;0;0;59;0;11;17;7;4;2;2;4;5889;626;222;0;0
740;2024;28;0;3;1;1;0;0;0;0;0;0;53;0;5;30;18;1;0;2;1;1567;0;155;0;0
740;2023;28;0;4;0;1;0;-1;0;0;0;0;55;0;2;19;10;8;0;2;1;2982;114;344;0;0
740;2022;0;0;5;0;4;0;3;0;0;0;0;55;0;3;5;2;3;1;1;1;4212;0;367;0;0
740;2021;3;0;5;0;0;0;2;0;0;0;0;53;0;1;2;1;1;1;1;0;2426;0;299;0;0
740;2020;3;0;7;0;3;4;-1;0;0;0;0;54;0;9;12;9;6;0;2;0;5697;22;259;0;0
741;2024;5;0;2;1;0;0;0;0;0;0;0;58;0;1;28;9;1;0;0;1;1298;0;300;0;0
741;2023;48;1;7;2;1;4;0;0;0;0;0;57;1;6;8;2;8;2;0;5;5113;3;794;0;0
741;2022;48;1;7;3;2;4;2;0;0;0;0;62;0;18;23;8;26;2;2;4;5922;36;790;0;0
741;2021;28;0;4;0;1;8;0;0;0;0;0;57;0;8;5;2;7;1;1;0;2776;0;244;0;0
741;2020;5;0;5;1;1;0;-6;0;0;0;0;56;0;16;6;1;6;1;2;0;4181;0;563;0;0
741;2020;23;0;2;0;1;2;-1;0;0;0;0;53;0;2;0;0;14;0;0;0;1590;0;87;0;0
742;2023;13;0;5;0;1;0;-3;0;0;0;0;54;0;6;0;0;2;1;0;2;3035;80;0;0;0
742;2022;35;1;7;1;1;2;-4;0;0;0;0;58;0;17;3;1;8;0;2;11;5156;1197;49;0;0
742;2021;47;1;7;1;3;0;-4;1;0;0;0;58;1;6;17;7;3;1;0;3;4677;1083;0;0;0
744;2024;41;1;3;0;1;2;1;0;0;0;0;70;0;2;2;1;2;0;2;13;2899;119;565;0;0
