PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
1779;46;0;6;0;0;-2;2;0;0;0;0;0;0;6;4;2;3;52;51;52;7;5023;136;0;95.1;0.0;1.4;15.8;29.4;59;78;43.1;-4.1;44;58;43.1;-3.5;0;1;0
1784;44;44;6;2;1;0;2;1;1;0;0;0;0;6;3;2;2;64;67;60;15;6031;399;307;99.5;1.8;1.8;29.2;26.9;88;83;51.5;2.2;68;69;49.6;0.6;1;9;3
1821;50;15;6;1;0;-2;0;0;0;0;0;0;0;5;0;1;3;59;56;61;11;6018;0;213;96.9;1.8;3.0;23.9;28.1;79;100;44.1;4.1;56;69;44.8;4.9;0;0;0
1842;49;26;19;0;3;-3;7;0;0;0;0;1;0;7;2;2;9;52;53;51;10;8426;507;137;99.4;3.0;4.3;27.8;37.6;115;159;42.0;-3.6;93;125;42.7;-2.5;0;45;20
1851;57;24;7;1;0;-5;6;0;0;0;0;0;0;6;3;1;0;52;54;49;9;5105;205;292;88.7;0.7;4.2;19.0;28.2;54;94;36.5;-13.7;37;65;36.3;-14.4;0;1;0
1852;4;4;6;0;0;-1;2;0;0;0;0;0;0;1;0;0;0;52;54;50;1;2487;0;0;96.8;0.0;1.4;24.6;44.9;34;51;40.0;-11.8;29;41;41.4;-10.5;0;2;2
1859;2;2;13;1;3;-8;0;1;1;0;0;0;0;26;4;0;22;68;64;69;24;16412;1134;359;95.3;1.1;2.9;29.4;33.8;251;295;46.0;-5.1;181;214;45.8;-4.6;0;0;0
1861;59;18;11;3;2;0;6;0;0;0;0;0;0;20;4;2;3;56;57;54;17;9066;0;559;103.9;2.4;2.4;23.4;37.7;101;171;37.1;-3.0;79;136;36.7;-2.8;0;8;3
1864;60;16;24;4;6;3;6;0;2;0;0;0;0;26;8;8;31;72;57;83;65;28870;1343;1650;97.7;2.4;2.0;33.3;21.2;478;355;57.4;4.2;352;262;57.3;3.8;0;0;0
1869;52;8;7;0;3;4;0;0;0;0;0;0;0;10;1;1;4;62;61;60;9;4763;380;531;112.9;3.8;0.8;24.2;28.0;61;75;44.9;-6.5;41;56;42.3;-11.4;0;63;35
1877;49;26;19;2;2;-2;7;0;0;0;0;1;0;19;5;0;8;51;53;49;19;12442;0;16;100.5;2.3;2.9;24.9;33.0;150;219;40.7;-5.5;111;155;41.7;-3.8;1;74;26
1883;33;33;5;1;2;0;6;1;2;0;0;0;0;2;2;1;6;64;61;65;11;3502;1257;0;99.8;1.0;1.0;30.8;28.8;48;54;47.1;-4.9;34;35;49.3;-1.9;0;80;42
1885;33;33;5;0;1;0;0;0;0;0;0;0;0;1;1;0;6;57;53;57;2;2351;0;431;94.1;3.1;4.6;26.0;26.0;37;34;52.1;1.4;26;26;50.0;-0.9;0;35;17
1892;60;16;23;0;4;1;2;0;0;0;0;0;0;35;3;13;41;54;52;55;21;24076;112;2067;96.3;3.0;2.8;32.0;21.8;403;289;58.2;5.9;290;196;59.7;7.6;0;0;0
1894;30;30;11;3;2;4;0;0;0;0;0;0;0;6;0;0;3;56;60;49;12;8733;49;65;102.5;3.7;2.1;40.8;31.3;168;138;54.9;1.0;131;105;55.5;1.1;1;6;3
1921;36;25;4;0;5;-1;2;0;3;0;0;0;0;2;3;4;0;67;72;60;8;3684;626;0;97.1;2.0;2.9;26.4;28.3;53;47;53.0;-1.5;37;38;49.3;-6.2;0;0;0
1929;44;6;6;0;1;-2;0;0;0;0;0;0;0;9;0;0;2;54;59;50;10;4667;0;390;96.7;2.3;3.9;31.6;36.3;80;88;47.6;-3.2;54;63;46.2;-4.2;0;11;4
1930;33;33;5;0;0;-2;0;0;0;0;0;0;0;5;0;0;0;54;58;49;9;3607;330;0;93.9;1.0;3.0;27.9;30.9;46;58;44.2;-8.5;32;40;44.4;-7.9;0;9;3
1939;36;25;4;0;0;3;0;0;0;0;0;0;0;2;0;1;1;59;52;65;7;4640;108;283;103.2;3.9;1.6;35.7;20.2;90;55;62.1;12.1;63;38;62.4;15.3;0;0;0
1946;49;26;19;1;2;0;8;0;1;0;0;0;0;21;9;2;3;57;57;55;27;17707;1524;814;101.1;1.4;1.4;25.8;32.3;248;300;45.3;0.3;183;232;44.1;-1.0;0;37;17
1947;0;0;3;0;1;-1;0;0;0;0;0;0;0;2;1;0;0;53;53;50;1;1253;0;0;95.8;2.9;5.7;31.6;43.1;18;28;39.1;0.4;15;21;41.7;6.5;0;21;10
1952;59;18;11;1;3;1;2;1;0;0;0;0;0;13;2;0;5;55;58;51;10;8126;860;230;107.2;2.7;2.2;19.0;32.8;75;154;32.8;-8.4;56;115;32.7;-7.6;0;10;4
1953;40;7;12;0;1;-5;2;0;0;0;0;0;0;2;4;0;6;50;53;48;5;4787;44;84;95.0;1.5;5.3;22.6;45.1;58;108;34.9;-18.0;41;83;33.1;-20.5;0;3;1
1961;33;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;58;51;65;4;1201;0;10;100.0;0.0;0.0;30.0;18.0;16;14;53.3;0.9;14;11;56.0;-0.5;0;0;0
1967;12;12;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;55;46;64;1;1018;0;0;100.0;0.0;0.0;14.1;14.1;8;11;42.1;0.9;7;9;43.8;2.7;0;0;0
1973;40;7;11;1;4;1;4;0;1;0;0;0;0;10;2;1;4;55;61;47;20;9435;658;0;99.3;3.8;3.1;34.0;25.6;163;121;57.4;12.5;126;87;59.2;14.4;0;4;3
1986;44;6;6;0;3;-2;0;0;1;0;0;0;0;4;2;0;3;54;59;48;13;5701;82;247;93.5;3.2;4.4;33.5;27.8;98;91;51.9;2.8;71;67;51.4;3.3;0;0;0
2004;13;13;4;0;0;-2;0;0;0;0;0;0;0;1;0;0;2;51;51;52;1;1519;109;7;88.2;0.0;4.7;21.3;40.3;15;30;33.3;0.6;11;22;33.3;-0.6;0;17;8
2017;40;40;13;1;0;-6;0;0;0;0;0;0;0;3;0;0;4;51;53;49;10;5772;54;129;92.0;1.2;5.0;24.3;38.0;76;116;39.6;-12.2;53;84;38.7;-14.2;1;40;20
2020;33;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;61;57;56;1;751;211;0;100.0;0.0;0.0;43.1;24.0;17;10;63.0;3.3;11;6;64.7;6.7;0;0;0
2027;73;73;17;9;16;15;14;5;3;0;0;0;0;18;3;5;12;82;80;80;67;19869;3680;908;103.1;4.9;2.2;39.7;23.6;417;220;65.5;1.4;305;166;64.8;2.1;2;0;0
2028;53;10;21;4;3;-8;0;2;0;1;0;0;0;15;7;9;19;55;57;51;33;16335;1318;1108;97.9;1.5;3.3;23.1;37.9;214;319;40.2;-2.9;160;242;39.8;-3.3;0;244;117
2029;63;63;13;4;12;11;23;0;2;0;1;1;0;4;10;8;25;82;71;89;46;15122;2670;1455;101.6;4.3;2.1;35.5;20.5;292;162;64.3;15.0;216;123;63.7;14.4;1;0;0
2030;44;6;6;2;2;0;2;0;0;0;0;0;0;7;0;2;0;62;67;53;11;6111;264;3;97.5;2.9;2.9;34.2;26.5;101;84;54.6;6.8;76;67;53.1;5.9;0;90;47
2032;74;74;15;4;11;5;36;0;1;0;0;6;2;26;10;12;10;78;68;79;28;14879;1770;1087;104.4;3.1;1.9;25.9;24.9;226;207;52.2;-0.6;150;152;49.7;-3.6;2;193;96
2036;44;6;5;0;0;0;2;0;0;0;0;0;0;2;1;1;2;52;53;51;1;2398;0;471;100.0;0.0;0.0;15.0;28.5;19;43;30.6;-22.0;11;28;28.2;-23.2;0;15;2
2038;79;79;2;0;0;0;8;0;0;0;0;0;0;11;0;2;1;65;53;73;4;2218;0;169;103.5;1.6;1.6;17.9;29.2;22;35;38.6;-3.6;15;27;35.7;-7.5;0;0;0
2040;59;18;11;4;2;-6;2;2;1;0;0;0;0;2;4;1;5;56;60;50;22;10445;2229;0;97.5;2.4;4.1;30.3;39.6;152;193;44.1;6.8;117;149;44.0;7.7;0;224;117
2042;60;16;20;2;6;3;4;0;0;0;0;0;0;35;21;12;21;51;43;58;39;24411;209;2310;98.8;2.4;1.9;32.4;22.7;390;317;55.2;3.4;289;235;55.2;2.9;0;0;0
2046;36;25;6;1;0;1;2;0;0;0;0;0;0;9;0;2;1;59;54;59;6;4997;0;384;103.5;1.4;0.7;23.8;28.1;69;74;48.3;-4.4;47;52;47.5;-4.1;0;64;38
2047;33;2;5;0;0;0;2;0;0;0;0;0;0;3;1;1;3;54;54;53;7;3683;0;196;99.8;1.0;1.0;30.3;28.3;50;56;47.2;-4.8;35;38;47.9;-3.6;0;2;2
2052;40;7;13;6;3;4;4;2;1;0;0;0;0;19;10;5;5;61;62;57;29;12712;2724;235;106.0;2.8;1.4;25.5;27.5;182;183;49.9;-0.1;126;132;48.8;-2.6;2;4;2
2063;30;30;7;3;3;3;5;0;1;0;0;1;0;6;4;0;6;54;59;47;11;6282;513;16;104.3;5.2;3.4;38.4;37.8;129;120;51.8;-1.8;88;87;50.3;-4.1;1;7;3
2076;29;29;4;0;1;-3;2;0;0;0;0;0;0;5;0;0;4;54;60;47;8;4098;0;196;94.1;2.6;5.3;34.3;38.7;67;75;47.2;-2.3;50;60;45.5;-5.0;0;0;0
2095;19;19;10;7;2;0;2;0;0;0;0;0;0;10;0;4;7;57;62;50;15;10399;305;26;102.2;3.5;3.5;27.0;32.5;153;180;45.9;2.1;106;126;45.7;1.3;2;146;68
2096;13;13;4;0;1;-7;0;0;0;0;0;0;0;0;2;2;5;58;64;54;8;4040;133;0;86.2;0.9;7.1;22.3;40.1;49;88;35.8;4.4;37;62;37.4;5.2;0;7;2
2098;25;25;9;0;0;-4;0;0;0;0;0;0;0;4;0;1;7;51;52;49;11;3936;0;73;89.5;0.0;3.7;37.5;34.8;66;78;45.8;-4.7;47;52;47.5;-1.5;0;9;4
2108;44;44;6;1;2;-4;4;0;0;0;0;0;0;4;0;4;15;56;54;59;3;7587;0;663;93.2;2.4;4.3;28.9;28.5;121;117;50.8;1.5;85;84;50.3;1.8;0;0;0
2111;29;29;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;55;53;55;0;531;0;26;100.0;0.0;0.0;27.1;6.8;4;6;40.0;-17.1;4;1;80.0;23.1;0;0;0
2162;15;15;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;62;52;68;0;904;0;33;100.0;0.0;0.0;11.9;59.7;10;21;32.3;-5.2;4;21;16.0;-23.3;0;0;0
2164;18;18;2;2;0;0;0;0;0;0;0;0;0;3;0;0;0;55;61;46;5;1737;82;0;98.4;4.1;4.1;35.2;31.1;28;31;47.5;-6.6;23;22;51.1;-2.2;0;0;0
2167;41;4;6;1;4;6;0;0;0;0;0;0;0;5;0;1;17;67;56;76;14;6730;73;760;107.8;3.7;0.5;34.2;17.1;112;74;60.2;9.0;83;48;63.4;12.6;0;0;0
2169;44;6;6;0;1;0;0;0;1;0;0;0;0;4;1;1;4;58;56;57;4;2797;578;293;100.0;0.0;0.0;12.9;27.0;18;49;26.9;-26.0;12;33;26.7;-25.1;0;37;17
2179;44;6;4;0;0;2;2;0;0;0;0;0;0;8;0;2;8;58;52;63;8;3873;0;356;107.4;1.9;0.0;25.1;23.2;51;59;46.4;-5.4;37;45;45.1;-8.5;0;0;0
2201;59;18;5;1;1;-3;4;0;0;0;0;0;0;3;1;2;8;58;52;62;5;4824;93;631;94.1;3.7;6.0;28.4;31.3;77;72;51.7;8.5;56;59;48.7;4.7;0;0;0
2203;59;18;11;0;4;2;22;0;0;0;0;0;0;14;2;2;3;60;61;60;13;8708;667;72;110.0;3.3;2.5;19.4;35.6;92;165;35.8;-4.7;65;129;33.5;-6.9;0;124;55
2213;41;41;7;0;1;0;0;0;0;0;0;0;0;5;3;2;6;56;61;49;21;6719;366;20;98.6;2.7;2.7;32.7;27.9;110;108;50.5;-3.4;82;79;50.9;-2.9;0;0;0
2225;53;10;18;3;4;-5;0;0;2;0;0;0;0;3;9;2;9;57;59;56;30;14072;818;0;100.3;1.8;3.1;21.5;38.1;177;281;38.6;-5.8;127;215;37.1;-8.0;0;1;1
2247;24;24;18;2;5;0;4;0;0;0;0;0;0;3;0;3;4;55;57;51;19;9394;0;12;99.6;3.4;3.4;31.8;30.7;146;158;48.0;2.6;107;122;46.7;1.3;0;138;82
2254;39;20;20;3;8;4;2;1;0;0;0;0;0;10;12;7;11;63;60;64;29;19691;994;1290;99.1;3.3;2.6;33.1;23.6;351;252;58.2;-3.7;258;186;58.1;-4.4;1;0;0
2257;30;30;10;1;4;5;0;0;0;0;0;0;0;14;2;1;4;60;61;58;14;10503;0;59;104.7;3.1;1.4;32.9;29.5;175;166;51.3;-4.9;130;122;51.6;-4.6;0;0;0
2258;34;11;5;0;0;3;2;0;0;0;0;0;0;6;2;0;2;64;56;70;7;5157;0;234;105.0;3.5;1.4;30.0;20.9;83;68;55.0;-1.3;55;44;55.6;-2.0;0;0;0
2262;2;2;17;3;9;-3;4;2;4;0;0;0;0;13;6;1;4;60;63;55;36;17779;1795;0;98.9;2.4;3.0;30.2;33.0;303;311;49.3;0.8;218;226;49.1;0.3;2;306;149
2263;25;25;13;2;3;2;2;0;0;0;0;0;0;13;5;2;11;59;59;58;17;12749;47;312;107.3;4.5;4.0;29.1;48.3;195;302;39.2;-15.1;147;231;38.9;-15.5;0;0;0
2276;52;8;1;0;0;1;0;0;0;0;0;0;0;2;1;0;1;61;52;65;2;1050;33;0;109.1;3.4;0.0;37.7;27.4;25;12;67.6;9.0;14;9;60.9;0.5;0;0;0
2279;60;16;8;3;1;2;6;0;0;0;0;0;0;5;2;4;3;65;63;65;27;6377;1810;0;100.9;3.4;1.7;39.5;22.0;117;72;61.9;11.1;86;59;59.3;6.9;0;0;0
2280;41;4;1;0;0;1;2;0;0;0;0;0;0;1;1;0;0;46;46;48;0;846;0;26;112.5;4.3;0.0;34.0;21.3;15;9;62.5;22.3;13;6;68.4;30.9;0;0;0
2282;2;2;17;6;5;-2;2;0;0;0;0;0;0;4;3;7;3;59;63;51;25;13141;521;301;97.3;3.0;3.6;36.2;32.3;233;211;52.5;4.7;173;165;51.2;3.0;0;197;110
2287;34;11;14;3;4;0;6;0;0;0;0;0;0;19;4;5;6;63;67;53;24;14114;0;530;97.2;2.8;2.8;30.1;23.2;239;172;58.2;2.7;174;118;59.6;5.7;2;14;5
2293;0;0;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;1;64;57;70;1;1083;0;0;90.0;0.0;3.3;10.0;33.2;13;19;40.6;-4.0;10;12;45.5;5.5;0;0;0
2319;59;18;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;58;59;59;1;944;0;44;114.3;3.8;0.0;26.7;38.1;9;22;29.0;-15.4;7;14;33.3;-10.1;0;0;0
2332;53;53;21;9;14;6;2;1;4;0;0;0;0;28;11;8;13;64;63;61;60;23214;3578;3;105.8;3.9;2.9;26.7;33.7;310;433;41.7;-0.9;229;308;42.6;0.7;3;419;204
2339;36;25;3;0;1;-2;5;0;0;0;0;1;1;0;1;0;3;53;55;49;3;2090;136;0;97.0;1.7;5.2;17.2;39.6;26;40;39.4;-16.1;16;31;34.0;-21.0;0;0;0
2344;44;44;5;0;0;0;0;0;0;0;0;0;0;1;1;4;2;54;51;55;0;2356;0;0;100.0;0.0;0.0;15.3;24.4;17;39;30.4;-22.5;11;25;30.6;-21.9;0;5;2
2348;28;28;10;0;0;0;0;0;0;0;0;0;0;3;1;2;4;55;53;53;7;4741;0;102;102.4;2.3;2.3;21.3;27.3;57;78;42.2;-9.9;38;53;41.8;-11.8;0;60;28
2349;10;10;17;3;10;6;9;0;2;0;0;1;0;26;8;5;8;60;66;53;59;16737;1911;81;99.6;3.4;1.7;43.9;20.9;398;191;67.6;6.4;285;135;67.9;7.1;1;8;3
2359;44;6;5;1;1;1;0;0;0;0;0;0;0;1;2;0;0;52;54;49;4;3470;0;0;104.1;3.1;2.1;30.1;33.2;55;57;49.1;-1.5;36;44;45.0;-6.7;0;0;0
2362;4;4;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;56;56;52;1;1009;0;0;111.4;3.6;3.6;21.4;67.8;10;27;27.0;-23.0;8;24;25.0;-26.2;0;0;0
2364;60;16;24;2;5;3;18;0;0;0;0;0;0;20;7;9;50;64;52;75;40;25627;149;3127;99.5;3.0;2.5;31.6;25.7;431;349;55.3;0.8;310;244;56.0;1.5;0;0;0
2369;24;24;15;9;7;0;2;1;0;0;0;0;0;22;9;6;16;60;70;49;55;16275;1787;307;100.8;4.0;4.0;34.5;37.2;281;298;48.5;5.8;201;221;47.6;4.7;0;21;7
2371;15;15;20;7;4;2;5;1;1;0;0;1;1;32;8;8;6;57;62;52;53;20955;868;0;102.0;2.1;1.7;28.2;32.3;353;349;50.3;-6.0;256;257;49.9;-7.4;1;20;10
2374;10;10;14;7;13;10;2;1;4;0;0;0;0;14;5;4;15;71;75;64;46;13964;1581;0;103.6;4.4;1.3;44.1;20.4;327;160;67.1;6.8;240;110;68.6;8.6;2;246;142
2376;84;84;6;0;4;2;2;0;1;0;0;0;0;10;3;5;5;71;72;68;27;6563;930;414;98.7;2.2;1.1;42.2;17.0;153;64;70.5;23.0;107;47;69.5;23.0;0;19;12
2381;18;18;5;0;3;1;0;0;1;0;0;0;0;0;1;0;2;54;56;50;5;2365;264;0;103.3;3.0;1.5;30.4;22.8;40;33;54.8;10.1;23;23;50.0;5.7;0;8;4
2386;52;8;7;1;2;4;2;0;0;0;0;0;0;5;0;2;10;64;53;73;3;7191;139;524;107.3;4.0;2.0;27.0;26.5;98;101;49.2;-1.2;74;74;50.0;-2.0;0;0;0
2392;36;25;6;2;3;1;2;0;1;0;0;0;0;0;3;2;5;63;66;57;16;5577;893;0;100.4;3.2;2.6;35.5;29.7;101;82;55.2;5.1;75;61;55.1;6.5;0;1;0
2399;1;1;4;0;1;0;2;0;0;0;0;0;0;3;1;1;6;59;62;55;5;4531;118;239;104.5;2.4;2.4;18.3;27.8;48;70;40.7;-4.8;33;49;40.2;-5.1;0;0;0
2402;57;24;7;2;3;-1;0;0;2;0;0;0;0;3;1;2;4;62;67;54;14;6443;964;55;96.4;3.9;4.5;30.7;27.4;104;75;58.1;15.5;79;58;57.7;14.3;0;2;1
2409;44;44;6;0;3;0;2;0;0;0;0;0;0;7;1;2;2;58;62;53;15;4665;235;365;100.8;3.1;3.1;32.4;35.5;86;83;50.9;1.4;56;61;47.9;-1.8;0;65;37
2437;41;4;7;2;0;-2;2;0;0;0;0;0;0;4;1;2;5;58;60;55;11;6767;1286;0;97.7;2.1;2.7;29.8;28.2;107;112;48.9;-5.7;77;78;49.7;-4.6;0;8;7
2459;24;24;3;0;0;-2;4;0;0;0;0;0;0;4;0;2;1;56;54;56;4;2723;44;192;94.3;1.3;4.0;35.7;42.3;43;63;40.6;-1.8;37;46;44.6;1.2;0;0;0
2460;33;2;4;1;1;-1;2;0;0;0;0;0;0;4;2;3;5;58;51;65;8;4128;61;192;98.3;2.6;3.5;29.7;33.1;58;65;47.2;-4.8;42;53;44.2;-7.4;0;0;0
2461;53;10;1;0;0;0;2;0;0;0;0;0;0;2;0;0;1;57;50;61;1;820;0;78;100.0;0.0;0.0;61.5;8.8;21;9;70.0;14.9;19;6;76.0;28.2;0;0;0
2464;60;16;4;0;0;-1;2;0;0;0;0;0;0;0;0;0;3;51;52;51;3;1694;0;113;92.3;0.0;2.1;25.5;27.6;29;29;50.0;-8.3;18;20;47.4;-9.8;0;2;0
2466;27;27;7;0;0;3;0;0;0;0;0;0;0;9;2;1;12;61;51;70;5;6887;0;730;106.7;3.1;1.6;27.7;34.0;122;119;50.6;5.4;78;91;46.2;0.2;0;0;0
2468;60;16;24;4;6;-1;8;1;0;0;0;0;0;27;6;12;24;58;58;56;50;23047;658;1300;98.0;2.5;2.7;31.4;26.6;378;328;53.5;-1.7;284;235;54.7;-0.3;0;15;8
2470;18;18;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;58;59;58;0;547;108;0;100.0;0.0;0.0;39.5;6.6;14;4;77.8;16.5;9;2;81.8;16.1;0;1;0
2471;93;93;6;4;5;-1;5;2;2;0;0;1;0;10;1;8;9;94;92;90;22;6764;851;697;85.2;3.2;3.2;34.6;13.3;121;57;68.0;7.4;87;37;70.2;11.7;2;137;82
2473;97;97;12;4;13;6;12;1;6;0;0;2;1;12;5;10;21;88;71;91;44;11852;2173;1552;95.8;3.6;1.8;40.1;13.7;244;99;71.1;14.6;170;66;72.0;15.6;0;212;131
2478;4;4;7;0;0;-2;0;0;0;0;0;0;0;2;1;0;4;53;52;53;7;3073;0;29;95.0;0.0;2.3;25.8;46.9;41;68;37.6;-13.5;36;54;40.0;-10.9;0;36;17
2479;12;12;4;0;2;-1;2;0;0;0;0;0;0;4;0;0;3;56;58;51;4;3509;28;182;102.0;3.1;4.1;24.6;39.0;59;71;45.4;-3.9;33;52;38.8;-11.5;0;59;26
2482;15;15;20;1;4;-6;8;0;0;0;0;0;0;14;3;3;3;51;58;44;35;15716;4;597;95.6;2.7;4.1;32.5;32.1;257;259;49.8;-6.0;182;188;49.2;-7.4;1;8;3
2484;49;26;19;4;3;-1;6;0;0;1;0;0;0;28;8;12;63;68;51;81;24;21855;103;2610;98.6;2.3;2.6;29.8;29.0;346;333;51.0;9.4;252;238;51.4;10.4;1;0;0
2485;57;24;7;0;3;-1;2;0;0;0;0;0;0;0;3;0;1;49;53;45;1;3248;0;124;106.9;4.4;5.5;18.8;33.3;30;50;37.5;-10.9;20;37;35.1;-14.2;0;22;12
2491;12;12;4;0;1;-1;0;0;0;0;0;0;0;2;1;0;3;56;61;49;3;3441;37;0;102.0;3.1;4.2;25.1;39.8;59;70;45.7;-3.4;33;52;38.8;-11.5;0;0;0
2494;39;20;17;6;7;9;28;1;1;0;0;0;0;15;5;4;4;60;70;56;41;14999;611;335;102.4;4.8;2.6;39.4;26.9;304;206;59.6;-0.8;234;145;61.7;0.4;0;235;128
2508;49;49;9;0;3;3;0;0;0;0;0;0;0;3;3;3;10;58;56;59;12;7158;781;157;106.1;3.5;2.0;27.7;30.2;92;109;45.8;3.4;69;71;49.3;7.9;0;108;56
2513;0;0;4;1;0;1;2;0;0;0;0;0;0;5;1;2;1;69;64;72;6;4552;791;34;106.4;1.6;0.8;18.2;34.0;58;81;41.7;2.7;38;68;35.8;-2.2;0;87;48
2523;49;26;19;3;4;-2;18;1;0;0;0;0;0;17;9;6;6;57;60;52;37;16357;1556;1047;100.5;1.3;1.8;23.3;34.3;194;288;40.2;-6.5;144;224;39.1;-7.8;2;11;6
2526;50;50;13;6;3;4;2;0;0;0;0;0;0;13;8;3;6;58;58;56;22;10121;925;0;106.5;3.9;2.5;28.5;34.1;155;188;45.2;-0.5;109;132;45.2;-1.6;2;9;6
2550;19;19;5;0;0;-2;0;0;0;0;0;0;0;8;0;0;2;51;53;49;3;2035;62;17;93.1;0.0;3.5;19.5;51.3;25;44;36.2;-2.1;17;35;32.7;-6.3;0;3;1
2552;28;28;9;0;2;4;2;0;0;0;0;0;0;12;0;4;23;65;58;72;13;9293;82;260;103.6;3.9;2.3;31.8;27.1;164;137;54.5;6.0;112;100;52.8;1.6;0;0;0
2592;108;108;17;14;16;18;62;5;4;0;0;10;5;29;10;7;24;74;84;66;80;16984;3171;2055;104.1;5.9;2.1;41.5;20.8;371;203;64.6;20.5;278;137;67.0;22.6;2;90;34
2594;40;40;12;4;6;6;0;2;1;0;1;0;0;6;5;6;19;67;70;69;27;11567;2472;1473;107.5;2.8;1.2;24.3;30.8;156;186;45.6;-5.2;110;134;45.1;-6.9;0;188;88
2613;59;18;2;0;1;1;0;0;0;0;0;0;0;3;0;1;1;56;49;62;1;2242;21;68;111.7;3.2;1.6;20.9;43.4;23;41;35.9;-0.6;18;35;34.0;-0.5;0;0;0
2616;40;7;11;1;1;-3;5;0;0;0;0;1;0;15;3;4;5;58;57;59;9;10393;0;655;99.2;2.1;3.1;24.9;34.3;123;188;39.5;-14.3;93;134;41.0;-12.7;0;0;0
2620;10;10;2;1;1;2;0;0;1;0;0;0;0;2;0;0;0;57;60;49;3;902;169;0;125.0;8.0;0.0;31.9;35.9;15;17;46.9;-25.0;10;14;41.7;-27.6;1;1;0
2627;4;4;7;6;8;8;2;1;1;0;0;0;0;3;3;0;6;66;76;59;26;7358;544;308;107.0;6.8;2.9;45.0;35.7;157;132;54.3;7.3;120;100;54.5;7.6;0;17;12
2631;49;49;19;3;6;5;8;0;2;0;0;0;0;25;9;4;5;62;62;58;36;19505;3058;0;103.3;2.6;1.7;28.4;28.6;282;306;48.0;4.3;204;212;49.0;6.1;0;25;12
2640;27;27;7;1;2;-2;4;0;0;0;0;0;0;5;4;1;9;63;60;64;10;7727;71;262;100.8;4.2;5.1;30.7;40.1;117;153;43.3;-5.2;86;106;44.8;-1.8;0;0;0
2651;1;1;2;0;0;-2;0;0;0;0;0;0;0;1;0;0;1;49;54;44;3;1312;0;0;83.3;0.0;5.5;22.0;32.9;21;25;45.7;5.9;16;18;47.1;8.0;0;2;1
2652;50;15;12;1;3;-6;0;1;3;0;0;0;0;5;4;1;2;55;54;54;10;4926;1712;256;88.9;0.0;4.4;21.9;39.5;54;100;35.1;-11.9;41;72;36.3;-12.1;1;89;47
2658;53;10;21;9;6;4;4;0;1;0;0;0;0;26;9;5;11;57;60;50;28;19704;1504;1009;106.7;3.7;2.7;24.1;32.3;258;331;43.8;2.1;192;251;43.3;1.6;0;19;11
2664;52;8;7;1;0;-3;11;0;0;0;0;1;1;5;4;1;6;56;60;51;8;6439;472;0;93.5;0.6;2.2;30.2;26.8;104;98;51.5;2.0;71;65;52.2;1.2;0;0;0
2690;50;15;13;0;3;-1;0;0;0;0;0;0;0;11;5;7;27;58;54;60;18;13367;12;1049;100.3;2.2;2.4;26.1;30.4;177;239;42.5;-4.5;127;157;44.7;-2.5;0;0;0
2696;53;10;20;3;0;0;4;0;0;0;0;0;0;4;3;1;2;52;53;49;16;9309;0;203;103.0;2.7;2.7;22.4;29.8;122;155;44.0;2.5;87;113;43.5;1.9;0;6;3
2700;60;16;24;1;2;-2;6;0;0;0;0;0;0;16;3;8;6;56;54;56;21;10758;194;1868;96.7;1.3;2.0;27.1;24.4;161;161;50.0;-5.5;106;106;50.0;-5.7;0;143;68
2702;38;28;6;1;0;-1;0;0;0;0;0;0;0;7;0;1;0;55;56;52;4;2793;262;30;97.1;1.3;2.6;19.3;27.1;40;34;54.1;0.4;23;28;45.1;-8.7;0;2;1
2720;50;15;6;2;1;-4;0;1;0;0;0;0;0;4;1;3;16;60;57;61;8;6061;212;213;96.0;1.8;4.2;23.8;36.2;78;117;40.0;-2.1;58;85;40.6;-1.4;1;0;0
2763;15;15;5;0;1;-1;0;0;1;0;0;0;0;1;1;0;3;51;52;50;1;2162;26;0;94.7;0.0;1.7;18.3;31.6;21;36;36.8;-21.8;15;28;34.9;-23.8;0;0;0
2777;29;29;5;0;2;-3;4;0;0;0;0;0;0;2;1;0;5;57;61;52;9;5112;95;100;89.5;2.1;4.2;31.7;24.6;88;79;52.7;6.9;62;50;55.4;10.7;0;82;43
2778;27;27;7;2;1;1;0;0;0;0;0;0;0;7;1;1;5;56;58;53;8;5408;0;0;106.1;2.7;2.0;23.3;37.3;73;107;40.6;-8.0;53;73;42.1;-5.0;0;74;34
2779;30;30;11;1;2;3;0;0;0;0;0;0;0;11;4;1;10;56;60;49;21;9125;120;0;101.5;3.2;2.0;40.2;31.2;167;144;53.7;-0.6;132;109;54.8;0.1;0;1;0
